Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"1000013004","01","1","7438","1726","3","8","5","0003550000","0048700000","0003256334","0039076008",,"0006100000","3256334","45176008"
"1000013005","01","1","4190","7511","1","8","6","0003400000","0043400000","0002981000","0035772000",,"0002600000","2981000","38372000"
"1000017002","01","1","4190","7512","1","9","6","0004500000","0057500000","0003872000","0046464000",,"0003500000","3872000","49964000"
"1000017002","02","1","2331","8012","1","5","6","0003600000","0046000000","0003143000","0037716000",,"0002800000","3143000","40516000"
"1000017003","01","1","2320","8021","3","8","6","0001780000","0022360000","0001780000","0021360000",,"0001000000","1780000","22360000"
"1000017005","01","1","7233","3520","1","12","7","0007500000","0096000000","0006627000","0079524000",,"0006000000","6627000","85524000"
"1000029002","01","1","5220","5238","3","10","7","0003600000","0044700000","0003299000","0039588000",,"0001500000","3299000","41088000"
"1000113002","01","1","9211","0140","3","10","5","0001890000","0017010000","0001890000","0017010000",,,"1890000","17010000"
"1000113002","02","1","9211","0140","3","10","5","0001890000","0017010000","0001890000","0017010000",,,"1890000","17010000"
"1000113004","02","1","9320","1548","3","7","6","0000400000","0004800000","0000400000","0004800000",,,"400000","4800000"
"1000029004","03","1","7224","2892","3","8","6","0002800000","0037100000","0002616334","0031396008",,"0003500000","2616334","34896008"
"1000029005","01","1","7137","4532","3","8","6","0004000000","0036000000","0004000000","0036000000",,,"4000000","36000000"
"1000001001","01","1","9211","0140","3","10","5","0002800000","0022000000","0002800000","0022000000",,,"2800000","22000000"
"1000001003","03","1","2320","8021","1","5","6","0002791600","0037599200","0002488196","0029858352",,"0004100000","2488196","33958352"
"1000001003","05","1","7133","4521","3","9","5","0002800000","0029400000","0002800000","0029400000",,,"2800000","29400000"
"1000001004","01","1","9314","4521","3","8","2","0001200000","0010800000","0001200000","0010800000",,,"1200000","10800000"
"1000085001","01","1","8323","6021","3","8","7","0001000000","0003000000","0001000000","0003000000",,,"1000000","3000000"
"1000085001","01","2","4223","6421","3",,,"0","0017370000","0","0016559406",,,"0","16559406"
"1000109002","01","1","7414","1546","3","10","6","0004150000","0055500000","0003768333","0045219996",,"0005700000","3768333","50919996"
"1000109003","01","1","7233","2710","1","9","6","0004550000","0062600000","0004109667","0049316004",,"0008000000","4109667","57316004"
"1000121001","01","1","4134","2429","3","8","5","0003148200","0042628400","0002913464","0034961568",,"0004850000","2913464","39811568"
