Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"10001000518","01","1","9314","41000","3","10","6","0007000000","0084000000","0007000000","0084000000",,,"7000000","84000000"
"10010008520","01","1","4190","49220","3","6","6","0005000000","0060000000","0005000000","0060000000",,,"5000000","60000000"
"10010008516","01","2","7142","25110","3",,,"0","0032400000","0","0030888000",,,"0","30888000"
"10006006120","01","1","7233","28190","3","8","6","0006000000","0090000000","0005720000","0068640000",,"0018000000","5720000","86640000"
"10006006108","01","1","4134","10303","3","8","6","0006000000","0087000000","0005720000","0068640000",,"0015000000","5720000","83640000"
"10007007323","01","1","7218","19200","1","12","6","0020000000","0245030000","0018066667","0216800004",,"0005030000","18066667","221830004"
"10007007316","01","1","2132","19200","1","12","6","0022000000","0269030000","0019773333","0237279996",,"0005030000","19773333","242309996"
"10006006112","01","1","2411","23950","3","8","6","0007000000","0104000000","0006673340","0080080080",,"0020000000","6673340","100080080"
"10007007313","01","1","4190","46610","1","8","6","0024000000","0293040000","0021480000","0257760000",,"0005040000","21480000","262800000"
"10001002523","01","1","7231","45200","3","9","6","0005000000","0060000000","0005000000","0060000000",,,"5000000","60000000"
"10001000120","02","1","7437","31000","3","7","6","0005000000","0060000000","0005000000","0060000000",,,"5000000","60000000"
"10001000508","01","1","8322","49220","3","5","6","0012000000","0144000000","0011240000","0134880000",,,"11240000","134880000"
"10004003712","01","1","7212","24100","3","8","6","0007000000","0092000000","0006680000","0080160000",,"0008000000","6680000","88160000"
"10004003713","01","1","5220","47510","3","10","6","0007000000","0084000000","0007000000","0084000000",,,"7000000","84000000"
"10005004913","03","1","8262","13933","3","8","6","0004000000","0052500000","0004000000","0048000000",,"0004500000","4000000","52500000"
"10005004913","04","1","7417","10711","3","10","6","0006000000","0072000000","0005720000","0068640000",,,"5720000","68640000"
"10005004920","01","1","7326","23930","3","8","7","0008000000","0107000000","0007630000","0091560000",,"0011000000","7630000","102560000"
"10001000523","01","1","2320","85210","1","6","5","0015500000","0180000000","0013150000","0157800000",,"0003800000","13150000","161600000"
"10001002513","01","1","9314","41000","3","12","7","0006000000","0072000000","0006000000","0072000000",,,"6000000","72000000"
"10001002520","01","1","4190","61000","1","8","6","0013000000","0161020000","0009393334","0112720008",,"0005020000","9393334","117740008"
"10012009713","01","1","9211","01500","3","10","3","0007000000","0028000000","0007000000","0028000000",,,"7000000","28000000"
"10012009713","01","2","7417","10711","3",,,"0","0048000000","0","0048000000",,,"0","48000000"
"10001001320","02","1","8322","49220","3","8","6","0006000000","0072000000","0006000000","0072000000",,,"6000000","72000000"
"10005004908","01","1","7126","41000","3","9","2","0010000000","0100000000","0010000000","0100000000",,,"10000000","100000000"
"10007007320","01","1","7218","19200","1","10","6","0014000000","0173020000","0012946667","0155360004",,"0005020000","12946667","160380004"
"10012009716","01","1","9211","01500","3","10","4","0004800000","0054000000","0004800000","0054000000",,,"4800000","54000000"
"10005004923","01","1","9333","23960","3","8","6","0009000000","0108000000","0009000000","0108000000",,,"9000000","108000000"
"10001002512","01","1","9314","41000","3","8","1","0001050000","0042000000","0001050000","0042000000",,,"1050000","42000000"
"10010008512","01","1","4115","96092","3","8","6","0005500000","0028000000","0005500000","0028000000",,,"5500000","28000000"
"10001001720","01","1","9314","41000","3","8","5","0005000000","0060000000","0005000000","0060000000",,,"5000000","60000000"
"10001001323","01","1","4190","28190","3","8","6","0009500000","0126000000","0009056666","0108679992",,"0012000000","9056666","120679992"
"10001001323","02","1","4190","84120","1","8","6","0010000000","0120000000","0009100000","0109200000",,"0005000000","9100000","114200000"
"10001001313","01","1","8322","36000","3","9","6","0007500000","0090000000","0007500000","0090000000",,,"7500000","90000000"
"10001001316","01","1","5220","47590","3","10","6","0010000000","0120000000","0010000000","0120000000",,,"10000000","120000000"
"10001002516","05","1","3421","45100","3","5","3","0002000000","0028000000","0002000000","0028000000",,,"2000000","28000000"
"10004004120","01","1","5163","84220","1","8","6","0009000000","0113040000","0008190000","0098280000",,"0005040000","8190000","103320000"
"10009007720","01","1","7113","23960","3","10","6","0007500000","0096500000","0007150000","0085800000",,"0006500000","7150000","92300000"
"10009007720","03","1","7113","23960","3","8","6","0006500000","0084500000","0006196667","0074360004",,"0006500000","6196667","80860004"
"10009007720","04","1","7123","23960","3","8","6","0006500000","0084500000","0006196667","0074360004",,"0006500000","6196667","80860004"
"10009007720","05","1","7113","23960","3","8","6","0006500000","0084500000","0006196667","0074360004",,"0006500000","6196667","80860004"
"10006005313","02","1","2411","20120","3","6","7","0006000000","0076000000","0005720000","0068640000",,"0004000000","5720000","72640000"
"10006005313","03","1","9320","10303","3","6","7","0006000000","0077000000","0005720000","0068640000",,"0005000000","5720000","73640000"
"10006005313","04","1","2212","86201","1","6","6","0006000000","0077000000","0005720000","0068640000",,"0005000000","5720000","73640000"
"10006005320","02","1","5130","97000","3","10","7","0008000000","0106080000","0008000000","0101040000",,"0005040000","8000000","106080000"
"10006005320","04","1","4190","84130","3","8","6","0008000000","0101040000","0007630000","0091560000",,"0005040000","7630000","96600000"
"10004004108","01","1","9314","41000","3","8","2","0002400000","0027000000","0002400000","0027000000",,,"2400000","27000000"
"10011009323","01","2","7243","62090","3",,,"0","0005000000","0","0005000000",,,"0","5000000"
"10011009323","01","1","9211","01500","3","10","2","0004000000","0012000000","0004000000","0012000000",,,"4000000","12000000"
"10001001708","01","1","9314","41000","3","8","6","0002000000","0024000000","0002000000","0024000000",,,"2000000","24000000"
"10011009308","01","2","9211","41000","3",,,"0","0015000000","0","0015000000",,,"0","15000000"
"10005004516","02","1","8262","13933","3","10","6","0006500000","0083030000","0005503334","0066040008",,"0005030000","5503334","71070008"
"10011009312","01","1","9314","41000","3","8","4","0006000000","0020000000","0006000000","0020000000",,,"6000000","20000000"
"10005004523","01","1","9320","10792","3","8","6","0006200000","0077400000","0005910667","0070928004",,"0003000000","5910667","73928004"
"10011009316","03","1","7243","45200","3","8","5","0002600000","0031500000","0002600000","0031500000",,,"2600000","31500000"
"10005004508","01","1","9314","41000","3","10","2","0004000000","0008000000","0004000000","0008000000",,,"4000000","8000000"
"10011009313","01","2","9211","01500","3",,,"0","0020000000","0","0020000000",,,"0","20000000"
"10002002913","01","1","9314","41000","3","10","4","0006400000","0084000000","0006400000","0084000000",,,"6400000","84000000"
"10005004512","01","1","5123","13933","3","8","6","0006000000","0018000000","0006000000","0018000000",,,"6000000","18000000"
"10005004512","03","1","9314","41000","3","8","3","0004200000","0031500000","0004200000","0031500000",,,"4200000","31500000"
"10005004512","05","1","9314","41000","3","8","3","0001050000","0021000000","0001050000","0021000000",,,"1050000","21000000"
"10007006916","01","1","8322","49220","3","5","5","0007000000","0084000000","0006670000","0080040000",,,"6670000","80040000"
"10007006923","04","1","5220","47212","3","8","6","0003000000","0009000000",,"0009000000",,,"3000000","9000000"
"10006005308","01","1","7141","84110","1","8","6","0007000000","0096000000","0006680000","0080160000",,"0012000000","6680000","92160000"
"10006005308","03","1","7418","10712","3","11","6","0004000000","0004000000","0004000000","0004000000",,,"4000000","4000000"
"10001000913","01","1","8125","24202","3","10","6","0015000000","0190000000","0013800000","0175600000",,"0010000000","13800000","185600000"
"10005004520","01","1","7431","13110","3","8","7","0015000000","0187000000","0013800000","0165600000",,"0007000000","13800000","172600000"
