Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL14,DYCOL15,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13
"20002012212","01","1","6121","01440","5","1","6","7","57100000","24900000",,"00000032200000",,,
"20002012208","01","1","6121","01440","5","1","6","7","13000000","2300000",,"00000010000000",,"00000000700000",
"20001011016","01","1","6111","01110","5","1","7","6","69000000","24000000",,"00000013500000",,"00000031500000",
"20001011020","01","1","6111","01110","5","1","7","7","94250000","66650000","00000003000000","00000016600000",,"00000008000000",
"20001011020","03","1","6111","01110","6","1","7","7",,"0",,,,,
"20001011023","01","1","6121","01440","5","1","10","7","65400000","29500000",,"00000035900000",,,
"20001011023","02","1","6121","01440","6","1","4","7",,"0",,,,,
"20001011023","04","1","6121","01440","6","1","4","5",,"0",,,,,
"20001011008","01","1","5220","47211","5","2","10","6","45000000","40000000",,"00000001000000",,"00000004000000",
"20001011008","03","1","5220","47211","6","2","10","6",,"0",,,,,
"20001011013","01","1","6111","01110","5","1","6","7","57000000","29000000",,"00000017000000","00000006000000","00000005000000",
"20001011013","01","1","6121","01440","5","1","5","7","47500000","15500000",,"00000032000000",,,
"20002012213","01","1","6121","01440","5","1","7","7","22100000","9500000",,"00000012600000",,,
"20004013420","01","1","6111","01110","5","1","7","3","9000000","3750000",,"00000001950000","00000001300000","00000002000000",
"20004013420","01","1","6121","01440","5","1","3","7","24500000","12500000",,"00000012000000",,,
"20004013420","01","1","6112","01240","5","1","7","4","13000000","10500000",,"00000001100000","00000000400000","00000001000000",
"20004013408","02","1","5220","47212","5","2","3","7","38500000","12000000",,"00000024000000","00000000500000","00000002000000",
"20012022108","01","1","6121","01440","5","1","5","7","36000000","9000000",,"00000027000000",,,
"20012022112","01","1","6121","01440","5","1","5","7","65000000","25000000",,"00000040000000",,,
"20012022112","03","1","6121","01440","6","1","3","7",,"0",,,,,
"20012022913","01","1","6121","01440","5","1","4","7","53440000","25440000",,"00000028000000",,,
"20004014708","01","1","5220","47212","5","2","4","6","18500000","8000000",,"00000008000000","00000002000000","00000000500000",
"20004014708","01","1","6111","01110","4","1","4","4","49900000","26400000","00000004000000","00000009000000",,"00000010500000",
"20004014708","01","1","6121","01440","5","1","2","7","99000000","73000000",,"00000026000000",,,
"20001010808","01","1","6111","01110","5","1","6","4","13000000","4500000",,"00000006000000",,"00000002500000",
"20001010808","01","1","6121","01440","5","1","2","4","12500000","8500000",,"00000004000000",,,
"20001010808","04","1","6111","01110","6","1","6","5",,"0",,,,,
"20001010808","03","1","6121","01440","6","1","2","7",,"0",,,,,
"20006016223","01","1","6112","01240","5","1","10","7","950000000","500000000","00000175000000","00000125000000","00000005000000","00000145000000",
"20001010816","01","1","6111","01110","5","1","7","5","18000000","8500000",,"00000004500000",,"00000005000000",
"20009019513","01","1","3421","46100","5","2","6","6","2750000000","180000000",,"00002570000000",,,
"20012022123","01","1","6121","01440","5","1","4","5","22600000","6600000",,"00000016000000",,,
"20012022920","01","1","8322","49230","5","2","6","6","6000000","2000000","00000003000000","00000001000000",,,
"20006016220","01","1","6112","01240","5","1","12","7","400000000","220000000","00000080000000","00000050000000","00000010000000","00000040000000",
"20011020813","04","1","6121","01440","6","1","4","5",,"0",,,,,
"20011020813","05","1","6121","01440","6","1","2","3",,"0",,,,,
"20006016613","01","1","6112","01240","5","1","7","7","200000000","100000000","00000060000000","00000020000000",,"00000020000000",
"20006016613","03","1","6112","01240","6","1","7","7",,"0",,,,,
"20006016613","04","1","6112","01240","6","1","7","7",,"0",,,,,
"20006016613","05","1","6121","01440","5","1","5","7","50000000","15000000",,"00000035000000",,,
"20012022116","01","1","5220","47212","5","2","4","6","48300000","16800000",,"00000030000000",,"00000001500000",
"20009019508","01","1","6111","01110","5","1","5","7","38000000","11300000",,"00000005700000",,"00000021000000",
"20009019508","01","1","6121","01440","5","1","3","7","95000000","75000000","00000020000000",,,,
"20009019508","02","1","6121","01440","6","1","3","7",,"0",,,,,
"20009019520","01","1","6121","01440","5","1","6","7","60000000","25000000","00000020000000","00000015000000",,,
"20006016623","01","1","6112","01240","4","1","8","5","190000000","145700000","00000007000000","00000017100000","00000001000000","00000019200000",
"20005015320","01","1","6121","01440","5","1","3","7","65000000","45000000",,"00000020000000",,,
"20005015320","03","1","6121","01440","6","1","2","7",,"0",,,,,
"20006015814","03","1","6121","01440","5","1","6","6","124000000","53500000","00000025000000","00000042000000","00000002000000","00000001500000",
"20010020316","01","1","6111","01110","5","1","5","7","230000000","86750000","00000020000000","00000107500000","00000002000000","00000013750000",
"20010020316","03","1","6111","01110","6","1","7","7",,"0",,,,,
"20009019512","01","1","6111","01110","4","1","7","5","37000000","11980000","00000004000000","00000008020000","0","00000013000000","0"
"20009019512","02","1","6121","01440","6","1","3","7","0","0","0","0","0","0","0"
"20009019512","01","1","6121","01440","5","1","7","7","98500000","57150000","0","00000041350000","0","0","0"
"20003013013","01","1","6121","01440","5","1","3","7","40000000","19650000",,"00000020200000","00000000150000",,
"20003013017","01","1","6111","01110","4","1","9","5","49000000","14900000","00000009000000","00000018100000",,"00000007000000",
"20003013017","01","1","6121","01440","4","1","5","7","42300000","13000000","00000010000000","00000019300000",,,
"20003012623","01","1","6121","01440","5","1","4","7","81000000","53500000",,"00000025000000",,"00000002500000",
"20012022513","01","1","6121","01440","4","1","4","7","26000000","11000000",,"00000015000000",,,
"20012022516","01","1","6121","01440","5","1","8","5","42500000","16500000",,"00000026000000",,,
"20010020308","01","1","6111","01110","5","1","5","2","56000000","33260000","0","00000022040000","0","00000000700000","0"
"20010020308","01","1","6121","01440","5","1","5","2","48000000","16050000","0","00000030500000","00000000200000","00000001250000","0"
"20010020308","02","1","6121","01440","6","1","3","7",,"0","0","00",,,
"20010020323","01","1","6121","01440","5","1","5","6","33000000","9100000","00000003600000","00000020300000",,,
"20010020320","01","1","6111","01110","5","1","5","6","128000000","104100000","00000001500000","00000016400000","00000001000000","00000005000000",
"20010020320","01","1","6121","01440","5","1","5","6","228000000","146700000","00000036000000","00000045300000",,,
"20010019923","01","1","6111","01110","4","1","4","5","36000000","16300000","00000002000000","00000006600000",,"00000011100000",
"20010019908","01","1","6111","01110","5","1","3","7","120000000","55500000",,"00000035500000",,"00000029000000",
"20010019908","01","1","6121","01440","5","1","3","7","65000000","15000000",,"00000050000000",,,
