Address,Dycol01,Dycol03,Dycol04,Dycol05
"20007018720","001","3","12","0016380000"
"20001011012","001","1","12","0005460000"
"20007018716","005","5","12","0027300000"
"20013023316","001","4","12","0021840000"
"20011021208","001","2","12","0010920000"
"20011021213","001","3","12","0016380000"
"20010019923","001","3","12","0016380000"
"20010019908","001","4","12","0021840000"
"20013023308","001","2","12","0010920000"
"20010019909","001","5","12","0027300000"
"20010019915","001","2","12","0010920000"
"20010019918","001","3","12","0016380000"
"20011021223","001","5","12","0027300000"
"20002012216","001","3","12","0016380000"
"20002012212","001","2","12","0010920000"
"20007018708","001","2","12","0010920000"
"20002012223","001","4","12","0021840000"
"20002012208","001","3","12","0016380000"
"20001011016","001","4","12","0021840000"
"20001011020","001","3","12","0016380000"
"20001011023","001","5","12","0027300000"
"20001011008","001","5","12","0027300000"
"20001011013","001","2","12","0010920000"
"20002012213","001","3","12","0016380000"
"20004013420","001","4","12","0021840000"
"20004013412","001","1","12","0005460000"
"20004013408","001","6","12","0032760000"
"20002012220","001","1","12","0005460000"
"20013023313","001","1","12","0005460000"
"20004013416","001","3","12","0016380000"
"20011021220","001","6","12","0032760000"
"20013023320","001","2","12","0010920000"
"20013023312","001","1","12","0005460000"
"20007017408","001","2","12","0010920000"
"20007017412","001","3","12","0016380000"
"20007017413","001","3","12","0016380000"
"20007017413","004","1","4","0001820000"
"20007017420","001","3","12","0016380000"
"20012022108","001","3","12","0016380000"
"20012022112","001","3","12","0016380000"
"20007018723","001","6","12","0032760000"
"20004014716","001","4","12","0021840000"
"20007018713","001","2","12","0010920000"
"20010019920","001","4","12","0021840000"
"20007017416","001","3","12","0016380000"
"20007018712","001","2","12","0010920000"
"20012022920","001","3","12","0016380000"
"20012022120","001","1","12","0005460000"
"20004013423","001","1","12","0005460000"
"20004013413","001","2","12","0010920000"
"20004013813","001","2","12","0010920000"
"20004013808","001","3","12","0016380000"
"20004013823","001","5","12","0027300000"
"20001011412","001","4","12","0021840000"
"20004013812","001","2","12","0010920000"
"20012022923","001","3","12","0016380000"
