Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"20007018334","01","1","6111","01110","5","1","9","7","00000002000000","00000011000000",,"00000011000000",,"80000000","56000000"
"20001010525","01","1","6111","01110","4","1","5","6","00000039000000","00000045500000","00000010350000","00000022700000",,"287550000","170000000"
"20001010522","01","1","6111","01110","4","1","9","7","00000022000000","00000013300000","00000007500000","00000036500000",,"159500000","80200000"
"20006017025","01","1","6111","01110","5","1","7","5",,"00000008000000",,"00000006500000",,"27000000","12500000"
"20013024134","01","1","6121","01440","5","1","7","7","00000001000000","00000331200000",,"00000005000000",,"474000000","136800000"
"20013024120","01","1","6121","01440","4","1","5","7","00000014000000","00000355000000",,"00000007000000",,"483000000","107000000"
"20013024120","01","1","6111","01110","5","1","4","7","00000005000000","00000057000000",,"00000045900000",,"250000000","142100000"
"20013024120","02","1","7501","13931","4","2","3","6",,"00000001500000",,,,"5500000","4000000"
"20007018321","01","1","6111","01110","5","1","8","7","00000003000000","00000021000000",,"00000018000000",,"170000000","128000000"
"20007018321","01","1","6121","01440","4","1","3","7","00000002000000","00000018000000",,,,"60000000","40000000"
"20007018325","01","1","6111","01110","5","1","10","7","00000003500000","00000027000000",,"00000015500000",,"200000000","154000000"
"20013024129","01","1","8322","49220","5","2","9","6",,"00000035000000","00000017000000","00000005500000","00000002000000","144000000","84500000"
"20002012225","01","1","6111","01110","4","1","6","6","00000010000000","00000013000000",,"00000010000000",,"45000000","12000000"
"20002012225","01","1","6121","01440","5","1","5","7",,,"00000004000000",,,"58600000","54600000"
"20012021734","01","1","6111","01110","4","1","10","7","00000037500000","00000065700000","00000019500000","00000083000000",,"357700000","152000000"
"20012021734","02","1","5141","96020","5","2","3","3",,"00000008500000","00000001500000","00000016000000",,"68000000","42000000"
"20007018322","01","1","6111","01110","5","1","10","7","00000002000000","00000015000000",,"00000014000000",,"160000000","129000000"
"20011020820","01","1","5220","47212","5","2","6","7",,"00000020000000","00000001000000","00000003500000",,"42500000","18000000"
"20011020827","01","2","7331","31000","5","2",,,,"00000075000000","00000000500000","00000007000000",,"157500000","75000000"
"20002012229","01","1","6121","01440","4","1","5","2","00000009000000","00000040000000","00000005000000",,,"70000000","16000000"
