Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"10004004124","01","1","6111","01110","5","1","6","4",,"00000006700000","00000003500000","00000021000000",,"210000000","178800000"
"10010008925","01","1","5220","47212","5","2","12","6",,"00000144000000",,"00000084300000","00000017000000","617300000","372000000"
"10001000525","01","1","5220","47531","5","2","8","6",,"00000080000000",,"00000100000000",,"300000000","120000000"
"10001000923","01","1","5220","47212","5","2","10","7",,"00000070000000","00000005000000","00000045000000",,"270000000","150000000"
"10006006530","01","1","6112","01240","5","1","13","7","00000025000000","00000016100000","00000001800000","00000110000000",,"280000000","127100000"
"10007006927","01","1","8322","49220","5","2","7","6",,"00000030000000",,,,"66000000","36000000"
"10001001719","01","1","8322","49220","5","2","7","6",,"00000095500000","00000007000000","00000025000000","00000000300000","187800000","60000000"
"10006006520","01","1","5220","47990","5","2","9","6",,"00000035000000",,,,"90000000","55000000"
"10003003326","01","1","8322","49230","5","2","10","2",,"00000120000000","00000005000000","00000018000000",,"360000000","217000000"
"10012009725","01","1","6112","01240","5","1","6","4",,"00000002300000",,,,"20000000","17700000"
"10011009328","01","1","6111","01110","5","1","9","5",,"00000007310000","00000000500000","00000032000000",,"178000000","138190000"
"10005004522","01","1","3421","46100","5","2","5","6",,"00000108000000",,,,"180000000","72000000"
"10005004522","02","1","7433","14100","5","2","6","7",,"00000015000000","00000001000000","00000012000000",,"120000000","92000000"
"10001001335","01","1","5220","46630","5","2","10","6","00000050000000","00000020000000","00000020000000",,,"280000000","190000000"
"10010008523","01","1","4190","94200","5","2","7","6",,"00000036000000",,"00000030000000",,"210000000","144000000"
"10002002932","01","1","5220","47740","5","2","4","4",,"00000015000000",,"00000007500000",,"60000000","37500000"
"10002002932","02","1","5141","96020","5","2","7","6",,"00000007000000","00000000500000","00000010000000",,"45000000","27500000"
"10006005327","02","1","7433","14100","5","2","5","4",,"00000010000000","00000002000000",,,"102000000","90000000"
"10011009332","01","1","6121","01440","5","1","6","7",,"00000020000000",,,,"70000000","50000000"
"10011009332","01","1","6111","01110","5","1","7","5",,"00000004400000",,"00000002500000",,"20000000","13100000"
"10011009335","01","1","6111","01110","5","1","6","4",,"00000003400000",,"00000001000000",,"10000000","5600000"
"10011009335","01","1","6121","01440","5","1","6","4",,"00000001080000",,,,"50000000","48920000"
"10001002126","01","1","5220","47420","5","2","10","6",,"00000050000000",,"00000190000000",,"500000000","260000000"
"10011009320","01","1","5220","47212","5","2","6","7",,"00000060000000","00000001000000","00000001500000",,"98500000","36000000"
"10005004922","01","1","8268","96010","5","2","8","7",,"00000015000000","00000003000000","00000005000000","00000003000000","110000000","84000000"
"10005004925","01","1","6111","01110","4","1","8","4","00000004000000",,,"00000010000000",,"50000000","36000000"
"10012009720","01","1","6112","01240","4","1","8","4","00000046000000","00000006000000",,"00000007500000",,"300000000","240500000"
"10001002529","01","1","7422","31000","5","2","10","6","00000012000000","00000180000000","00000035500000","00000028000000","00000003500000","439000000","180000000"
"10001002530","01","1","7222","80200","5","2","11","6",,"00000004500000","00000010000000","00000008500000","00000005000000","128000000","100000000"
"10012009726","01","1","6112","01240","4","1","4","6","00000005000000","00000002000000",,,,"20000000","13000000"
"10009008120","03","1","5220","56100","4","2","10","7","00000060000000","00000084000000","00000002500000","00000020000000",,"300000000","133500000"
"10006006132","01","1","8322","49220","5","2","14","6",,"00000013000000","00000020000000","00000008000000",,"144000000","103000000"
"10004004135","01","1","5220","47212","5","2","3","6",,"00000010000000",,"00000005880000",,"45000000","29120000"
"10001001720","01","1","9112","46690","5","2","10","7",,"00000180000000","00000004500000","00000018500000","00000000200000","503200000","300000000"
"10001001732","01","1","7218","31000","4","2","10","6","00000020000000","00000250000000","00000032500000","00000048700000",,"429200000","78000000"
"10103025519","01","1","7221","43900","5","2","6","6",,"00000030000000",,"00000001000000",,"144000000","113000000"
