Address,Dycol01,Dycol03,Dycol04,Dycol05
"10002002935","001","1","12","0005460000"
"10002002926","001","1","12","0005460000"
"10009008132","001","4","12","0021840000"
"10009008122","001","6","12","0032760000"
"10001002135","001","2","12","0010920000"
"10010008923","001","3","12","0016380000"
"10009008135","001","3","12","0016380000"
"10002002932","001","4","12","0021840000"
"10002002922","001","3","12","0016380000"
"10002002921","001","3","12","0016380000"
"10006006129","001","2","12","0010920000"
"10011009332","001","3","12","0016380000"
"10011009335","001","2","12","0010920000"
"10005004532","001","4","9","0016380000"
"10011009320","001","4","12","0021840000"
"10005004535","001","3","12","0016380000"
"10002002930","001","4","12","0021840000"
"10011009328","001","4","12","0021840000"
"10011009323","001","4","12","0021840000"
"10001001332","001","3","12","0016380000"
"10001001323","001","3","12","0016380000"
"10010008529","001","4","12","0021840000"
"10010008522","001","4","12","0021840000"
"10001002126","001","6","12","0032760000"
"10010008526","001","3","12","0016380000"
"10005004522","001","4","12","0021840000"
"10005004519","001","3","12","0016380000"
"10009008128","001","5","12","0027300000"
"10001001321","001","3","12","0016380000"
"10001001326","001","3","12","0016380000"
"10001001327","001","4","12","0021840000"
"10001001335","001","5","12","0027300000"
"10005004922","001","4","12","0021840000"
"10005004925","001","2","12","0010920000"
"10010008532","001","3","12","0016380000"
"10010008535","001","2","12","0010920000"
"10010008523","001","3","12","0016380000"
"10005004935","001","1","12","0005460000"
"10005004929","001","2","12","0010920000"
"10012009732","001","4","12","0021840000"
"10012009735","001","4","12","0021840000"
"10005004529","001","5","12","0027300000"
"10007007322","001","5","12","0027300000"
"10005004528","001","6","12","0032760000"
"10012009725","001","4","12","0021840000"
"10001002132","001","2","12","0010920000"
"10001002119","001","3","12","0016380000"
"10012009723","001","3","12","0016380000"
"10001002129","001","1","12","0005460000"
"10012009720","001","3","12","0016380000"
"10004003723","001","2","12","0010920000"
"10004003732","001","1","12","0005460000"
"10004003724","001","2","12","0010920000"
"10006005726","001","3","12","0016380000"
"10006005721","001","1","12","0005460000"
"10006005735","001","5","12","0027300000"
"10001000120","001","2","12","0010920000"
"10001000123","001","4","12","0021840000"
"10001002529","001","3","12","0016380000"
"10001002532","001","4","12","0021840000"
"10009008120","001","4","12","0021840000"
"10004003735","001","4","12","0021840000"
"10001002523","001","1","12","0005460000"
"10006005725","001","2","12","0010920000"
"10004003725","001","3","12","0016380000"
"10004003726","001","5","12","0027300000"
"10006005723","001","2","12","0010920000"
"10006006135","001","3","12","0016380000"
"10006006132","001","4","12","0021840000"
"10006006123","001","4","12","0021840000"
"10006006130","001","3","12","0016380000"
"10006005732","001","2","12","0010920000"
"10007007325","001","4","12","0021840000"
"10006006120","001","6","12","0032760000"
"10001000129","001","1","12","0005460000"
"10001000132","001","2","12","0010920000"
"10001000135","001","3","12","0016380000"
"10001002519","001","3","12","0016380000"
"10001002530","001","4","12","0021840000"
"10001002535","001","3","12","0016380000"
"10007007323","001","4","12","0021840000"
"10007007329","001","3","12","0016380000"
"10007007332","001","4","12","0021840000"
"10007007335","001","4","12","0021840000"
"10012009726","001","2","12","0010920000"
"10005004920","001","4","12","0021840000"
"10001000126","001","1","12","0005460000"
"10103025519","001","3","12","0016380000"
"10103025519","003","1","8","0003640000"
"10103025521","001","3","12","0016380000"
"10103025532","001","1","12","0005460000"
"10103025535","001","2","12","0010920000"
"10103025529","001","4","12","0021840000"
"10113032732","001","3","12","0016380000"
"10101024719","001","1","12","0005460000"
"10105027932","001","3","12","0016380000"
"10105027935","001","2","4","0003640000"
"10107029529","001","4","12","0021840000"
"10113032723","001","1","12","0005460000"
"10103025526","001","4","12","0021840000"
"10105027930","001","2","12","0010920000"
"10110031529","001","4","12","0021840000"
"10110031520","001","4","12","0021840000"
"10108030335","001","3","12","0016380000"
"10108030332","001","4","12","0021840000"
"10108030328","001","4","12","0021840000"
"10108030321","001","1","12","0005460000"
"10107029535","001","2","12","0010920000"
"10107029532","001","2","12","0010920000"
"10107029525","001","4","12","0021840000"
"10109030720","001","2","12","0010920000"
"10109030720","003","1","7","0003185000"
"10109030723","001","3","12","0016380000"
"10105028332","001","2","12","0010920000"
"10105027124","001","1","12","0005460000"
"10101024332","001","3","12","0016380000"
"10105027126","001","3","12","0016380000"
"10105027127","001","1","12","0005460000"
"10105027127","002","1","12","0005460000"
"10105027925","001","2","12","0010920000"
"10105028321","001","2","12","0010920000"
"10105028324","001","2","12","0010920000"
"10108030320","001","2","12","0010920000"
"10101024727","001","4","12","0021840000"
"10105027120","001","1","12","0005460000"
"10105027120","002","1","12","0005460000"
"10009007724","001","4","12","0021840000"
"10009007729","001","4","12","0021840000"
"10009007732","001","3","12","0016380000"
"10004004124","001","3","12","0016380000"
"10006005324","001","3","12","0016380000"
"10006005329","001","3","12","0016380000"
"10004004135","001","4","12","0021840000"
"10004004132","001","2","12","0010920000"
"10006005332","001","4","12","0021840000"
"10004004123","001","3","12","0016380000"
"10009007730","001","5","12","0027300000"
"10010008925","001","3","4","0005460000"
"10004004127","001","3","12","0016380000"
"10010008935","001","3","12","0016380000"
"10010008932","001","3","12","0016380000"
"10001000935","001","2","12","0010920000"
"10001000921","001","4","12","0021840000"
"10006005335","001","4","12","0021840000"
"10006005323","001","7","12","0038220000"
"10001000932","001","4","12","0021840000"
"10001000923","001","4","12","0021840000"
"10001000929","001","3","12","0016380000"
"10001000930","001","4","12","0021840000"
"10010008921","001","4","12","0021840000"
"10010008928","001","4","12","0021840000"
"10006005327","001","2","12","0010920000"
"10011009329","001","4","12","0021840000"
"10001000523","001","4","12","0021840000"
"10009007735","002","2","12","0010920000"
"10006006535","001","3","12","0016380000"
"10006006535","004","1","2","0000910000"
"10006006529","001","1","12","0005460000"
"10009008126","001","4","12","0021840000"
"10001000529","001","2","12","0010920000"
"10001000525","001","2","12","0010920000"
"10001000535","001","4","12","0021840000"
"10001001719","001","5","12","0027300000"
"10001001720","001","5","12","0027300000"
"10001001728","001","3","12","0016380000"
"10001001729","001","5","12","0027300000"
"10001001732","001","3","12","0016380000"
"10001001735","001","3","12","0016380000"
"10009007722","001","6","12","0032760000"
"10001000532","001","3","12","0016380000"
"10001000522","001","4","12","0021840000"
"10001002122","001","2","12","0010920000"
"10004004126","001","4","12","0021840000"
"10006006524","001","2","12","0010920000"
"10006006532","001","1","12","0005460000"
"10006006530","001","4","12","0021840000"
"10007006927","001","3","12","0016380000"
"10007006924","001","3","12","0016380000"
"10003003332","001","2","12","0010920000"
"10003003326","001","3","12","0016380000"
"10003003319","001","4","12","0021840000"
"10003003325","001","2","12","0010920000"
"10003003320","001","1","12","0005460000"
"10007006935","001","2","12","0010920000"
"10007006923","001","4","12","0021840000"
"10007006932","001","3","12","0016380000"
"10007006930","001","2","12","0010920000"
"10003003335","001","1","12","0005460000"
"10006006520","001","4","12","0021840000"
"10107029521","001","2","12","0010920000"
"10104026735","001","6","12","0032760000"
"10103025935","001","4","12","0021840000"
"10104026723","001","3","12","0016380000"
"10103025927","001","5","12","0027300000"
"10115033135","001","1","12","0005460000"
"10103025924","001","4","12","0021840000"
"10103025932","001","2","12","0010920000"
"10103025926","001","1","12","0005460000"
"10109030728","001","4","12","0021840000"
"10115033124","001","3","12","0016380000"
"10105027135","001","4","12","0021840000"
"10104026726","001","3","12","0016380000"
"10107029524","001","3","12","0016380000"
"10110031129","001","4","12","0021840000"
"10105028723","001","3","12","0016380000"
"10105028721","001","4","12","0021840000"
"10105028721","005","1","12","0005460000"
"10105028732","001","1","4","0001820000"
"10105028732","001","2","8","0007280000"
"10105028727","001","2","12","0010920000"
"10102025130","001","2","12","0010920000"
"10102025130","003","1","12","0005460000"
"10112032332","001","3","12","0016380000"
"10102025132","001","4","12","0021840000"
"10105028729","001","3","12","0016380000"
"10105028729","004","1","4","0001820000"
"10105028735","001","4","12","0021840000"
"10110031132","001","2","12","0010920000"
"10110031135","001","3","12","0016380000"
"10112032335","001","3","12","0016380000"
"10116033523","001","4","12","0021840000"
"10116033532","001","1","7","0003185000"
"10116033532","001","2","12","0010920000"
"10116033530","001","2","12","0010920000"
"10103025923","001","3","12","0016380000"
"10106029124","001","4","12","0021840000"
"10106029126","001","3","12","0016380000"
"10106029132","001","4","12","0021840000"
"10106029135","001","4","12","0021840000"
"10116033519","001","2","12","0010920000"
"10116033528","001","3","12","0016380000"
"10116033528","004","1","6","0002730000"
"10116033535","001","2","12","0010920000"
"10112032327","001","1","12","0005460000"
"10106029128","001","2","12","0010920000"
"10105027527","001","2","12","0010920000"
"10104026328","001","6","12","0032760000"
"10104026335","001","4","12","0021840000"
"10104026332","001","2","12","0010920000"
"10104026319","001","3","12","0016380000"
"10104026326","001","1","12","0005460000"
"10105027535","001","3","12","0016380000"
"10105027521","001","2","12","0010920000"
"10112032326","001","3","12","0016380000"
"10102025135","001","3","12","0016380000"
"10107029920","001","3","12","0016380000"
"10110031126","001","3","12","0016380000"
"10104026732","001","5","12","0027300000"
"10101024732","001","3","12","0016380000"
"10101024335","001","1","12","0005460000"
"10101024335","002","1","12","0005460000"
"10104026323","001","3","12","0016380000"
"10107029929","001","4","12","0021840000"
"10105027532","001","3","12","0016380000"
"10101024325","001","1","12","0005460000"
"10101024322","001","1","12","0005460000"
"10104026720","001","1","12","0005460000"
"10101024327","001","1","12","0005460000"
"10101024729","001","3","12","0016380000"
"10102025129","001","2","12","0010920000"
"10102025123","001","4","12","0021840000"
"10102025121","001","1","8","0003640000"
"10102025121","001","4","12","0021840000"
"10105027519","001","3","12","0016380000"
"10105027528","001","4","12","0021840000"
"10112032323","001","4","12","0021840000"
"10107029922","001","3","12","0016380000"
"10107029928","001","5","12","0027300000"
"10107029932","001","3","12","0016380000"
"10111031923","001","4","12","0021840000"
"10107029935","001","4","12","0021840000"
"10104026729","001","5","12","0027300000"
"10101024735","001","2","12","0010920000"
"10101024735","003","2","12","0010920000"
"10101024323","001","3","12","0016380000"
"10101024323","003","2","12","0010920000"
"10101024724","001","4","12","0021840000"
"10101024724","005","1","12","0005460000"
"10105027925","002","1","12","0005460000"
"10105028326","001","2","12","0010920000"
"10105028330","001","2","12","0010920000"
"10105028335","001","1","6","0002730000"
"10105028335","001","2","12","0010920000"
"10109030727","001","2","12","0010920000"
"10109030732","001","4","12","0021840000"
"10109030735","001","4","12","0021840000"
"10110031121","001","2","12","0010920000"
"10110031121","002","1","12","0005460000"
"10110031521","001","5","12","0027300000"
"10110031525","001","2","12","0010920000"
"10105027923","001","1","12","0005460000"
"10112032319","001","4","12","0021840000"
"10113032720","001","1","12","0005460000"
"10113032725","001","4","12","0021840000"
"10113032729","001","3","12","0016380000"
"10115033127","001","3","12","0016380000"
"10115033132","001","4","12","0021840000"
"10115033123","001","3","12","0016380000"
"10111031921","001","4","12","0021840000"
"10111031921","005","1","12","0005460000"
"10111031926","001","1","12","0005460000"
"10111031930","001","2","12","0010920000"
"10111031932","001","4","12","0021840000"
"10111031935","001","1","12","0005460000"
"10111031935","002","2","12","0010920000"
"10111031935","003","1","12","0005460000"
"10108030329","001","4","12","0021840000"
"10105027920","001","3","12","0016380000"
"10110031123","001","4","12","0021840000"
"10113032735","001","1","12","0005460000"
"10219052335","001","3","12","0016380000"
"10219052320","001","3","12","0016380000"
"10219052323","001","4","12","0021840000"
"10219052329","001","4","12","0021840000"
"10207048735","001","1","12","0005460000"
"10207048723","001","4","12","0021840000"
"10207048732","001","2","12","0010920000"
"10207048732","003","1","12","0005460000"
"10202046723","001","3","12","0016380000"
"10202046729","001","4","9","0016380000"
"10202046732","001","4","9","0016380000"
"10205047529","001","4","12","0021840000"
"10210050319","001","3","12","0016380000"
"10210050335","001","3","12","0016380000"
"10210050320","001","3","12","0016380000"
"10210050326","001","3","12","0016380000"
"10210050329","001","3","12","0016380000"
"10210050329","001","1","9","0004095000"
"10210050332","001","3","12","0016380000"
"10210049919","001","1","12","0005460000"
"10210049923","001","2","12","0010920000"
"10210049932","001","2","12","0010920000"
"10210049926","001","3","12","0016380000"
"10215051120","001","1","12","0005460000"
"10215051132","002","2","12","0010920000"
"10215051129","002","4","12","0021840000"
"10215051135","001","2","12","0010920000"
"10215051123","001","4","12","0021840000"
"10222053523","001","3","12","0016380000"
"10222053526","001","4","12","0021840000"
"10222053520","001","3","12","0016380000"
"10222053535","001","3","12","0016380000"
"10201045520","001","3","12","0016380000"
"10201045523","001","4","12","0021840000"
"10201045529","001","2","12","0010920000"
"10208049523","001","5","12","0027300000"
"10208049526","001","4","12","0021840000"
"10208049529","001","3","12","0016380000"
"10208049532","001","5","12","0027300000"
"10208049535","001","5","12","0027300000"
"10201045532","001","3","12","0016380000"
"10201045535","001","2","12","0010920000"
"10215051126","001","5","12","0027300000"
"10202046329","001","4","12","0021840000"
"10202046335","001","3","12","0016380000"
"10202046326","001","2","12","0010920000"
"10202046326","003","2","12","0010920000"
"10214050720","001","3","12","0016380000"
"10214050723","001","3","12","0016380000"
"10214050729","001","2","12","0010920000"
"10214050732","001","4","12","0021840000"
"10214050726","001","4","12","0021840000"
"10214050735","001","4","12","0021840000"
"10202046332","001","4","12","0021840000"
"10202046320","001","4","12","0021840000"
"10220052735","001","3","12","0016380000"
"10220052732","001","3","12","0016380000"
"10220052729","001","2","12","0010920000"
"10207049120","001","3","12","0016380000"
"10207049132","001","4","12","0021840000"
"10207049129","001","5","12","0027300000"
"10207049135","001","3","12","0016380000"
"10207049123","001","4","12","0021840000"
"10205047523","001","1","12","0005460000"
"10205047532","001","3","12","0016380000"
"10207049126","001","2","12","0010920000"
"10220052721","001","3","12","0016380000"
"10218051919","001","6","12","0032760000"
"10218051928","001","3","12","0016380000"
"10218051935","001","4","12","0021840000"
"10218051923","001","3","12","0016380000"
"10218051926","001","4","12","0021840000"
"10218051932","001","2","12","0010920000"
"10222053529","001","3","12","0016380000"
"10222053532","001","3","12","0016380000"
"10216051523","001","3","12","0016380000"
"10216051526","001","3","12","0016380000"
"10216051535","001","4","12","0021840000"
"10216051520","001","3","12","0016380000"
"10216051529","001","1","12","0005460000"
"10224054326","001","4","12","0021840000"
"10224054332","001","3","12","0016380000"
"10224054323","001","3","12","0016380000"
"10224054329","001","3","12","0016380000"
"10208049522","001","3","12","0016380000"
"10204047122","001","2","12","0010920000"
"10204047123","001","3","12","0016380000"
"10204047126","001","5","12","0027300000"
"10204047132","001","3","12","0016380000"
"10204047129","001","3","12","0016380000"
"10221053132","001","3","12","0016380000"
"10207048335","001","3","12","0016380000"
"10202045929","001","4","7","0012740000"
"10202045932","001","3","11","0014685000"
"10202045935","001","4","12","0021840000"
"10221053120","001","2","12","0010920000"
"10221053123","001","2","12","0010920000"
"10221053126","001","2","12","0010920000"
"10221053129","001","5","12","0027300000"
"10221053135","001","4","12","0021840000"
"10202045923","001","3","12","0016380000"
"10202045926","001","3","12","0016380000"
"10201045123","001","5","12","0027300000"
"10201045126","001","3","12","0016380000"
"10201045128","001","4","12","0021840000"
"10201045132","001","4","12","0021840000"
"10201045135","001","3","12","0016380000"
"10223053922","001","2","12","0010920000"
"10223053923","001","5","12","0027300000"
"10223053926","001","3","12","0016380000"
"10223053929","001","2","12","0010920000"
"10223053932","001","3","12","0016380000"
"10223053935","001","4","12","0021840000"
"10206047920","001","2","12","0010920000"
"10206047932","001","2","12","0010920000"
"10206047935","001","1","12","0005460000"
"10207048323","001","3","12","0016380000"
"10207048326","001","3","12","0016380000"
