Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"2000137059","01","1","6111","0111","2","1","9","5",,"0001700000",,"0010600000",,"39200000","26900000"
"2000137059","01","1","6121","0124","2","1","2","7","0000700000","0005200000",,,,"12500000","6600000"
"2000101006","06","1","8322","2413","2","2","6","6",,"0001000000","0002000000","0003000000",,"40000000","34000000"
"2000101015","02","1","8322","6021","2","2","4","6",,"0002850000","0000350000","0002300000",,"12700000","7200000"
"2000041014","01","1","6111","0111","2","1","3","4",,"0000350000",,"0001200000",,"7800000","6250000"
"2000041014","02","1","6121","0124","2","1","3","7",,"0012000000",,,,"21500000","9500000"
"2000065111","01","1","6121","0124","2","1","5","7","0000300000","0012800000","0000120000",,,"28620000","15400000"
"2000065111","02","1","6121","0124","3","1","3","7",,,,,,,"0"
"2000017010","01","1","6121","0124","2","1","4","7","0000250000","0040000000",,,,"56000000","15750000"
"2000017010","01","1","6111","0111","2","1","5","3",,"0000650000",,"0005300000",,"11150000","5200000"
"2000093014","01","1","6121","0124","2","1","4","7",,"0020000000",,,,"35980000","15980000"
"2000093014","02","1","6111","0111","2","1","5","7","0001000000","0001550000","0000350000",,,"41500000","38600000"
"2000117056","01","1","6111","0111","2","1","10","6","0001000000","0001650000",,"0003000000",,"32300000","26650000"
"2000005057","01","1","6111","0111","2","1","5","3",,"0000650000",,,,"4050000","3400000"
"2000005057","01","1","6121","0124","2","1","5","2",,"0008000000",,,,"15500000","7500000"
"2000005048","05","1","7501","1724","2","2","5","6",,"0000800000",,,,"9800000","9000000"
"2000005048","06","1","7501","1724","3","2","5","6",,,,,,,"0"
"2000005048","01","1","6111","0111","2","1","4","2",,"0000950000",,"0000800000",,"6500000","4750000"
"2000005048","03","1","6121","0124","2","1","12","7",,"0004500000",,,,"53560000","49060000"
"2000005048","04","1","6121","0124","3","1","12","7",,,,,,,"0"
"2000005053","01","1","8322","6023","2","2","9","6",,,"0012000000",,,"60000000","48000000"
"2000113250","01","1","6111","0111","2","1","9","7",,"0003000000",,"0003900000",,"23375000","16475000"
"2000113242","01","1","6121","0124","2","1","1","7",,"0003500000",,,,"8664000","5164000"
"2000113242","02","1","6121","0124","3","1","1","7",,,,,,,"0"
"2000113242","01","1","6111","0111","2","1","8","4",,"0000600000",,"0003000000",,"0","-3600000"
"2000165063","01","1","6111","0111","2","1","9","4",,"0000270000",,"0000600000",,"3600000","2730000"
"2000165063","01","1","6121","0124","2","1","3","7","0001000000","0002500000",,,,"7500000","4000000"
"2000161107","01","1","7231","5020","2","2","8","6",,,"0001000000","0000400000",,"18000000","16600000"
"2000149057","01","1","6111","0111","2","1","10","2",,"0001200000","0000400000","0001400000",,"6000000","3000000"
"2000149057","01","1","6121","0124","2","1","3","7",,"0003500000",,,,"16300000","12800000"
"2000149057","01","1","6112","0113","2","1","4","4",,"0000400000","0000300000","0000700000",,"4000000","2600000"
"2000149057","02","1","6121","0124","3","1","3","7",,,,,,,"0"
"2000149060","01","1","6111","0111","2","1","6","4",,"0000250000",,"0000550000",,"6000000","5200000"
"2000149060","01","2","6121","0124","2","1",,,"0000200000","0002500000",,,,"4480000","1780000"
"2000149063","01","1","6111","0111","2","1","7","4",,"0000100000",,,,"4800000","4700000"
"2000165056","01","1","6112","0113","2","1","6","3","0001000000","0000200000",,"0014000000",,"35000000","19800000"
"2000165056","01","1","6121","0124","2","1","5","7","0001150000","0010100000",,,,"27760000","16510000"
"2000165056","02","1","6121","0124","3","1","4","7",,,,,,,"0"
"2000057164","01","1","8322","6022","2","2","9","7",,"0010500000","0002200000","0002300000",,"64200000","49200000"
"2000077201","01","1","6112","0113","2","1","10","7","0015000000","0013150000","0000800000","0020350000",,"60000000","10700000"
"2000077201","03","1","6112","0113","3","1","5","5",,,,,,,"0"
"2000009050","01","1","8322","6023","2","2","8","6",,"0015000000","0015000000","0010000000",,"64000000","24000000"
"2000133053","01","1","8322","6023","2","2","8","7",,"0010200000","0003550000","0002600000",,"73950000","57600000"
"2000030106","01","1","6111","0111","2","1","6","7","0001800000","0008600000","0002400000","0005500000",,"35000000","16700000"
"2000066064","01","1","6112","0113","2","1","6","2",,"0000400000",,"0001000000",,"7500000","6100000"
"2000078248","01","1","5220","5222","2","2","10","7",,"0222000000","0002000000","0004000000",,"255500000","27500000"
"2000162171","01","1","6111","0111","2","1","6","3","0000700000","0002600000","0000700000","0002800000",,"14000000","7200000"
"2000162171","01","1","6112","0113","2","1","5","4","0001100000","0001800000","0000500000","0001100000",,"11000000","6500000"
"2000162171","01","1","6121","0124","2","1","7","4","0000600000","0011000000",,,,"19000000","7400000"
"2000114191","01","1","6111","0111","2","1","9","7",,"0003000000",,"0013200000",,"33000000","16800000"
"2000114191","01","1","6121","0124","2","1","2","7","0000100000","0007000000",,,,"12600000","5500000"
"2000114191","02","1","6121","0124","3","1","2","7",,,,,,,"0"
"2000114191","03","1","6111","0111","3","1","9","7",,,,,,,"0"
"2000110002","01","1","6111","0111","2","1","8","3",,"0000500000",,"0006100000",,"11000000","4400000"
"2000110002","02","1","6121","0124","2","1","5","7","0000700000","0005000000",,,,"12863000","7163000"
