Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"1000109148","03","1","5220","5040","2","2","10","7",,"0240000000",,"0005000000",,"281000000","36000000"
"1000109157","01","1","3413","7020","2","2","4","4",,,,,"0002000000","30000000","28000000"
"1000037056","01","1","1410","7498","2","2","6","6",,"0060000000",,"0028000000",,"124000000","36000000"
"1000037059","04","1","4141","7497","2","2","8","6",,"0001780000","0003840000",,,"11860000","6240000"
"1000037059","01","1","6111","0111","2","1","2","4",,"0001850000",,"0000570000",,"0","-2420000"
"1000037052","01","1","5220","5525","1","2","10","6","0036000000","0127000000",,"0060000000","0005000000","321600000","93600000"
"1000037062","03","1","5220","5237","2","2","10","6",,"0022800000","0001000000","0001800000","0000400000","50000000","24000000"
"1000049198","01","1","8322","6023","2","2","10","6",,"0003120000",,"0078000000",,"120000000","38880000"
"1000049203","01","1","8324","6023","2","2","8","6",,"0035000000","0040000000","0100000000",,"300000000","125000000"
"1000049203","03","1","8322","6023","3","2","8","6",,,,,,,"0"
"1000049203","01","1","6111","0111","2","1","2","2","0005000000","0000500000",,"0004500000",,"20000000","10000000"
"1000049203","01","1","6112","0113","2","1","2","2","0007000000","0000600000",,"0003850000",,"22000000","10550000"
"1000029097","04","1","8322","6023","2","2","8","6",,"0032000000",,,,"44000000","12000000"
"1000113059","01","1","6121","0124","2","1","4","7","0000300000","0005500000",,,,"19710000","13910000"
"1000113059","05","1","6121","0124","3","1","4","7",,,,,,,"0"
"1000113058","01","1","6121","0124","2","1","6","7","0001400000","0008200000",,,,"31800000","22200000"
"1000113058","01","1","6111","0111","2","1","5","2",,"0002950000","0000800000",,,"26000000","22250000"
"1000113058","01","1","6112","0113","2","1","3","7","0001500000","0001100000","0000400000","0000800000",,"9000000","5200000"
"1000113058","02","1","6121","0124","3","1","3","7",,,,,,,"0"
"1000097171","01","1","8322","6023","2","2","10","7",,,"0001500000",,,"37500000","36000000"
"1000097174","01","1","6111","0111","2","1","12","7","0003500000","0003900000","0000900000","0031200000",,"95000000","55500000"
"1000097165","01","1","7212","4521","2","2","10","2",,"0004000000","0006000000",,,"60000000","50000000"
"1000029095","01","1","8322","6022","2","2","10","6",,"0015000000",,,,"51000000","36000000"
"1000073116","01","1","5220","5233","2","2","11","7",,,"0000285000","0038400000",,"74685000","36000000"
"1000073116","03","1","5220","5234","2","2","11","7","0024000000","0168000000","0000850000","0033600000",,"263950000","37500000"
"1000061286","03","1","5220","5221","2","2","10","7",,"0784750000","0001560000","0006500000",,"840810000","48000000"
"1000061284","01","1","6111","0111","2","1","6","7","0003000000",,,"0003500000",,"10000000","3500000"
"1000085155","01","1","8322","6022","2","2","9","7",,"0009150000","0007400000","0002400000",,"60950000","42000000"
"1000049209","01","1","5220","5234","2","2","8","7",,"0300000000","0003500000","0029100000","0000850000","393450000","60000000"
"1000049209","03","1","5220","5234","2","2","8","7",,"0200000000",,"0040200000","0000700000","294900000","54000000"
"1000049209","04","1","5220","5234","3","2","8","7",,,,,,,"0"
"1000061292","01","1","7422","2022","1","2","8","6","0063500000","0320000000","0008000000","0026500000","0000950000","470950000","52000000"
"1000061292","01","1","6111","0111","2","1","4","7","0000400000","0001950000",,"0002600000",,"18100000","13150000"
"1000061292","02","1","6121","0124","3","1","7","7",,,,,,,"0"
"1000061292","01","1","6121","0124","2","1","5","7","0001800000","0019000000",,,,"26900000","6100000"
"1000089006","01","1","7137","4532","2","2","10","3",,"0020000000",,,,"50000000","30000000"
"1000101162","01","1","6111","0111","2","1","4","3",,"0000250000",,,,"3000000","2750000"
"1000101162","01","1","6121","0124","2","1","10","7","0023000000","0032000000",,"0002000000",,"77000000","20000000"
"1000101162","04","1","6121","0124","3","1","12","7",,,,,,,"0"
"1000041158","01","1","3118","7421","2","2","5","6","0008000000",,,"0001500000","0001200000","30700000","20000000"
"1000041168","01","1","5220","5234","2","2","4","6",,"0050000000",,"0007800000",,"58800000","1000000"
"1000041171","01","1","5220","5222","2","2","5","6",,"0001500000",,"0000200000",,"3700000","2000000"
"1000105015","01","1","8322","6022","2","2","3","6",,"0002500000","0002000000","0003500000","0000500000","18000000","9500000"
"1000069166","01","1","6111","0111","2","1","6","3","0000400000","0000250000",,"0000850000",,"3400000","1900000"
"1000113065","01","1","5220","5222","2","2","5","7",,"0018328000","0000225000","0001550000",,"27303000","7200000"
"1000113065","02","1","5220","5222","3","2","3","7",,,,,,,"0"
"1000113063","01","1","4141","7497","2","2","9","6",,"0009150000","0005850000","0006000000",,"51000000","30000000"
"1000029104","01","1","7241","4532","1","2","8","6","0004000000",,,,,"24000000","20000000"
"1000045169","01","1","8322","6022","2","2","8","6",,"0008200000",,,,"16000000","7800000"
"1000065060","01","1","8323","6023","2","2","7","6",,"0008265000","0000355000","0002400000",,"39520000","28500000"
"1000029101","01","1","7441","4532","1","2","8","6","0050000000",,,,,"60000000","10000000"
"1000053059","02","1","5141","9303","1","2","6","7","0007200000","0006000000","0018000000","0002000000",,"51200000","18000000"
"1000077111","01","1","5220","5233","2","2","9","7",,"0524800000","0001800000","0001450000",,"582550000","54500000"
"1000077111","03","1","5220","5233","3","2","5","4",,,,,,,"0"
"1000053057","01","1","7442","1920","2","2","1","2",,"0000500000",,,,"1000000","500000"
"1000065046","01","1","7438","5259","2","2","6","6",,,,,,"18000000","18000000"
"1000081109","01","2","7231","5020","2","2",,,,,"0000500000","0014000000","0000500000","32000000","17000000"
"1000081112","04","1","5220","5259","2","2","8","5",,,,,,"18000000","18000000"
"1000045164","01","1","5220","5259","2","2","9","6",,"0065000000","0010000000","0032600000",,"179600000","72000000"
"1000093147","01","1","8322","4521","1","2","6","4",,"0025000000","0045000000","0030000000",,"136000000","36000000"
"1000093148","01","1","8322","4521","1","2","8","7","0036000000","0050000000","0080000000","0012000000",,"214000000","36000000"
"1000017106","01","1","7214","2811","1","2","10","6","0225000000","0064300000","0015000000","0006500000","0025000000","515800000","180000000"
"1000033120","01","1","5220","5222","2","2","8","7",,"0004910000",,,,"6000000","1090000"
"1000045167","01","1","8322","6022","2","2","8","6",,"0015500000","0002300000",,,"51400000","33600000"
"1000057002","01","1","8322","6023","2","2","8","6",,"0012000000","0002000000","0004000000",,"19800000","1800000"
"1000077117","01","1","8322","6022","2","2","4","7",,"0005000000","0002000000","0004000000",,"29000000","18000000"
"1000069172","01","1","5220","5222","2","2","8","6",,"0030000000",,"0000500000",,"46000000","15500000"
"1000005105","01","1","5220","5234","2","2","8","6",,"0240000000","0003000000",,,"303000000","60000000"
"1000021247","01","1","2221","8514","1","2","5","3","0030000000","0020000000","0010000000","0040000000",,"340000000","240000000"
"1000050221","01","1","8322","6023","2","2","8","7",,"0006000000","0004000000","0005000000",,"33000000","18000000"
"1000026052","01","1","7433","1810","1","2","12","7","0018000000","0018000000","0000450000","0007490000","0007500000","99440000","48000000"
"1000002127","03","1","7218","3610","2","2","8","6",,"0016500000",,"0007500000",,"60000000","36000000"
"1000002127","05","1","7218","3610","2","2","7","6",,"0016500000",,"0007500000",,"60000000","36000000"
"1000074111","04","1","8321","6412","2","2","7","6",,"0000400000","0000800000","0000500000",,"9700000","8000000"
"1000062149","01","2","7137","4532","2","2",,,,"0001100000","0000210000",,,"7510000","6200000"
"1000074101","03","1","6122","0126","1","2","8","6","0075000000","1000000000","0000800000","0003000000","0001500000","860000000","-220300000"
