Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"2000125050","01","1","9211","0140","3","9","5","0002400000","0016800000","0002400000","0016800000",,,"2400000","16800000"
"2000101012","01","1","9160","4010","1","8","6","0004199672","0055896064","0004003688","0048044256",,"0005500000","4003688","53544256"
"2000005050","01","1","9211","0140","3","9","3","0001800000","0009500000","0001800000","0009500000",,,"1800000","9500000"
"2000125054","01","1","8333","2694","3","9","5","0004195633","0055547596","0003999837","0047998044",,"0005200000","3999837","53198044"
"2000073327","03","1","8124","3130","3","8","6","0003196892","0041362704","0003047704","0036572448",,"0003000000","3047704","39572448"
"2000145002","02","1","7212","4521","3","10","6","0003900000","0049500000","0003900000","0049500000",,,"3900000","49500000"
"2000157154","01","1","9211","0140","3","10","5","0002200000","0028200000","0002200000","0028200000",,,"2200000","28200000"
"2000085160","01","1","9152","0111","3","10","7","0002600000","0031200000","0002600000","0031200000",,,"2600000","31200000"
"2000085174","01","2","9211","0140","3",,,"0","0009000000","0","0009000000",,,"0","9000000"
"2000121318","01","1","9311","1410","3","11","6","0003675000","0050900000","0003503500","0042042000",,"0006800000","3503500","48842000"
"2000121311","01","1","7113","1410","3","9","6","0003910000","0045520000","0003727534","0040535734",,"0003000000","3727534","43535734"
"2000121315","01","1","9311","1310","1","13","6","0005168951","0069627412","0004848339","0058180068",,"0007600000","4848339","65780068"
"2000121307","01","2","7212","1310","3",,,"0","0012000000","0","0011440000",,,"0","11440000"
"2000001144","01","1","9211","0140","3","10","7","0002500000","0030000000","0002500000","0030000000",,,"2500000","30000000"
"2000121320","01","1","7111","1410","3","8","6","0005500000","0069000000","0005130834","0061570008",,"0003000000","5130834","64570008"
"2000061012","04","1","3480","9195","1","6","7","0000700000","0008400000","0000700000","0008400000",,,"700000","8400000"
"2000061007","03","1","9211","0140","3","10","3","0001600000","0011200000","0001600000","0011200000",,,"1600000","11200000"
"2000061001","01","2","9211","0140","3",,,"0000300000","0004500000","0000300000","0004500000",,,"300000","4500000"
"2000061001","03","2","9211","0140","3",,,"0","0002250000","0","0002250000",,,"0","2250000"
"2000061005","03","1","9314","4521","3","10","4","0002400000","0028800000","0002400000","0028800000",,,"2400000","28800000"
"2000133042","01","1","9152","0140","3","13","7","0003000000","0036000000","0003000000","0036000000",,,"3000000","36000000"
"2000025056","02","2","7501","8090","3",,,"0","0000500000","0","0000500000",,,"0","500000"
"2000025056","03","1","9314","4521","3","8","6","0000600000","0007200000","0000600000","0007200000",,,"600000","7200000"
"2000097161","01","2","9211","0140","3",,,"0","0004000000","0","0004000000",,,"0","4000000"
"2000097161","01","1","9333","2320","1","10","7","0008120000","0032840000","0003927734","0027494138","0004000000","0004000000","7927734","31494138"
"2000097148","01","2","4133","7513","3",,,"0","0012200000","0","0010300000",,"0001900000","0","12200000"
"2000109201","01","1","9211","0140","3","8","5","0001800000","0006000000","0001800000","0006000000",,,"1800000","6000000"
"2000109201","03","1","9211","0140","3","8","5","0001800000","0007200000","0001800000","0007200000",,,"1800000","7200000"
"2000109203","01","1","9211","0140","3","8","6","0003600000","0043200000","0003600000","0043200000",,,"3600000","43200000"
"2000109199","01","1","3480","9193","3","2","2","0002000000","0024000000","0002000000","0024000000",,,"2000000","24000000"
"2000109199","01","1","9211","0140","3","8","2","0","0001000000","0","0001000000",,,"0","1000000"
"2000109199","01","2","9211","0140","3",,,"0","0008000000","0","0008000000",,,"0","8000000"
"2000109199","03","1","7142","5020","3","10","6","0000300000","0002500000","0000300000","0002300000",,"0000200000","300000","2500000"
"2000021009","04","1","7212","2812","3","10","6","0006560000","0082720000","0006035367","0072424404",,"0004000000","6035367","76424404"
"2000021009","05","2","9314","4521","3",,,"0","0009000000","0","0009000000",,,"0","9000000"
"2000021009","06","1","7212","2812","3","10","6","0006560000","0082720000","0006035367","0072424404",,"0004000000","6035367","76424404"
"2000021009","07","1","4134","2812","3","8","6","0003800000","0048600000","0003622667","0043472004",,"0003000000","3622667","46472004"
"2000021009","08","1","7212","2812","3","8","6","0003800000","0048600000","0003622667","0043472004",,"0003000000","3622667","46472004"
"2000165059","01","2","9211","0140","3",,,"0","0007000000","0","0007000000",,,"0","7000000"
"2000141151","01","2","8273","1531","3",,,"0","0008400000","0","0008008000",,,"0","8008000"
"2000033056","01","2","9314","4521","3",,,"0","0006000000","0","0006000000",,,"0","6000000"
"2000013226","01","1","7123","4521","3","8","6","0001680000","0006500000","0001680000","0006500000",,,"1680000","6500000"
"2000013226","01","2","9211","0140","3",,,"0","0020000000","0","0020000000",,,"0","20000000"
"2000013221","01","2","7123","4521","3",,,"0","0006000000","0","0006000000",,,"0","6000000"
"2000013216","05","1","7141","4540","3","10","6","0002600000","0031200000","0002600000","0031200000",,,"2600000","31200000"
"2000089055","01","1","4190","2320","1","9","5","0007915672","0103488064","0007086665","0085039980",,"0008500000","7086665","93539980"
"2000105219","01","1","9211","0140","3","8","4","0002400000","0014000000","0002400000","0014000000",,,"2400000","14000000"
"2000105222","01","1","9314","4521","3","8","2","0001500000","0004500000","0001500000","0004500000",,,"1500000","4500000"
"2000105222","03","2","0112","7522","1",,,"0","0002000000","0","0002000000",,,"0","2000000"
"2000105222","03","1","9314","4521","3","8","2","0001500000","0001500000","0001500000","0001500000",,,"1500000","1500000"
"2000069150","01","1","9314","4521","3","10","6","0004000000","0048000000","0004000000","0048000000",,,"4000000","48000000"
"2000069150","03","1","7433","1810","3","7","6","0000120000","0000720000","0000120000","0000720000",,,"120000","720000"
"2000057158","01","1","9211","0123","3","7","6","0004197552","0004197552","0004001667","0004001667",,,"4001667","4001667"
"2000069153","01","1","8221","2423","3","8","6","0004060000","0052720000","0003870534","0046446408",,"0004000000","3870534","50446408"
"2000129095","03","2","8253","2109","3",,,"0","0004050000","0","0004050000",,,"0","4050000"
"2000129095","04","2","8253","2109","3",,,"0","0002700000","0","0002700000",,,"0","2700000"
"2000021004","03","2","8125","2710","3",,,"0","0006000000","0","0006000000",,,"0","6000000"
"2000013222","01","1","9211","0140","3","8","3","0","0009000000","0","0009000000",,,"0","9000000"
"2000013222","04","2","9211","0140","3",,,"0","0007000000","0","0007000000",,,"0","7000000"
