Address,Dycol01,Dycol03,Dycol04,Dycol05
"20004013413","001","2","12","0010920000"
"20013023318","001","4","12","0021840000"
"20013023329","001","4","12","0021840000"
"20013023313","001","1","12","0005460000"
"20013023325","001","1","12","0005460000"
"20013023323","001","4","12","0021840000"
"20002012229","001","5","12","0027300000"
"20007017413","001","4","12","0021840000"
"20007017416","001","3","12","0016380000"
"20007017425","001","2","12","0010920000"
"20002012219","001","5","12","0027300000"
"20002012225","001","1","12","0005460000"
"20002012213","001","4","12","0021840000"
"20007017420","001","3","12","0016380000"
"20007017429","001","5","12","0027300000"
"20007017423","001","4","12","0021840000"
"20001011016","001","4","12","0021840000"
"20001011025","001","4","12","0021840000"
"20001011020","001","2","12","0010920000"
"20007018725","001","3","12","0016380000"
"20007018716","001","4","12","0021840000"
"20007018716","005","1","12","0005460000"
"20007018720","001","2","12","0010920000"
"20007018713","001","3","12","0016380000"
"20011021220","001","5","12","0027300000"
"20011021229","001","2","12","0010920000"
"20006016213","001","5","12","0027300000"
"20006016229","001","5","12","0027300000"
"20002012220","001","2","12","0010920000"
"20002012216","001","3","12","0016380000"
"20002012216","003","1","4","0001820000"
"20001010823","001","2","12","0010920000"
"20001010829","001","4","12","0021840000"
"20010019920","001","2","12","0010920000"
"20011021225","001","2","12","0010920000"
"20011021223","001","6","12","0032760000"
"20007018729","001","3","12","0016380000"
"20013023320","001","2","12","0010920000"
"20001010529","001","2","12","0010920000"
"20001010525","001","2","12","0010920000"
"20001010523","001","5","12","0027300000"
"20001010520","001","4","12","0021840000"
"20001010516","001","3","12","0016380000"
"20001010513","001","3","12","0016380000"
"20004013429","001","2","12","0010920000"
"20004013425","001","5","12","0027300000"
"20011021214","001","4","12","0021840000"
"20004013417","001","1","12","0005460000"
"20010019918","001","2","12","0010920000"
"20010019915","001","3","12","0016380000"
"20006016220","001","3","12","0016380000"
"20006016217","001","2","12","0010920000"
"20006016221","001","3","12","0016380000"
"20004013423","001","1","12","0005460000"
"20004013420","001","4","12","0021840000"
"20001010816","001","2","12","0010920000"
"20001010820","001","2","12","0010920000"
"20004014715","001","3","12","0016380000"
"20001010825","001","4","12","0021840000"
"20001010813","001","4","12","0021840000"
"20010019923","001","1","12","0005460000"
"20010019925","001","2","12","0010920000"
"20004014716","001","3","12","0016380000"
"20012022116","001","1","12","0005460000"
"20012022125","001","4","12","0021840000"
"20012022129","001","2","12","0010920000"
"20012022120","001","1","12","0005460000"
"20012022115","001","4","12","0021840000"
"20007018723","001","5","12","0027300000"
"20006016225","001","3","12","0016380000"
"20006015513","001","2","12","0010920000"
"20003013025","001","3","12","0016380000"
"20003013015","001","2","12","0010920000"
"20003013017","001","2","12","0010920000"
"20003013029","001","3","12","0016380000"
"20003013020","001","2","12","0010920000"
"20003013019","001","1","12","0005460000"
"20009019120","001","5","12","0027300000"
"20004013825","001","4","12","0021840000"
"20009019129","001","3","12","0016380000"
"20006015525","001","4","12","0021840000"
"20004013820","001","2","12","0010920000"
"20004013829","001","3","12","0016380000"
"20001011820","001","4","12","0021840000"
"20001011815","001","4","12","0021840000"
"20001011813","001","3","12","0016380000"
"20012022913","001","2","12","0010920000"
"20011020816","001","3","12","0016380000"
"20011020829","001","5","12","0027300000"
"20011020825","001","4","12","0021840000"
"20001011823","001","4","12","0021840000"
"20011020820","001","2","12","0010920000"
"20012022925","001","3","12","0016380000"
"20012022920","001","3","12","0016380000"
"20012022920","004","1","6","0002730000"
"20012022916","001","3","12","0016380000"
"20009019523","001","4","12","0021840000"
"20004014323","001","2","12","0010920000"
"20009019520","001","3","12","0016380000"
"20013024125","001","3","12","0016380000"
"20013024113","001","12","2","0010920000"
"20013024129","001","3","12","0016380000"
"20004014329","001","3","12","0016380000"
"20004014325","001","5","12","0027300000"
"20004014313","001","2","12","0010920000"
"20007018313","001","6","12","0032760000"
"20007018329","001","6","12","0032760000"
"20013024116","001","1","12","0005460000"
"20006015819","001","6","12","0032760000"
"20007018322","001","4","12","0021840000"
"20012022923","001","7","12","0038220000"
"20009019529","001","2","12","0010920000"
"20012022929","001","2","12","0010920000"
"20012022929","003","1","4","0001820000"
"20009019525","001","1","12","0005460000"
"20009019516","001","4","12","0021840000"
"20004014324","001","5","12","0027300000"
"20013024120","001","4","12","0021840000"
"20006015813","001","4","12","0021840000"
"20006015825","001","4","12","0021840000"
"20006015823","001","2","12","0010920000"
"20006015814","001","4","12","0021840000"
"20012021713","001","6","12","0032760000"
"20012021720","001","2","12","0010920000"
"20012021723","001","1","12","0005460000"
"20012021725","001","4","12","0021840000"
"20012021716","001","3","12","0016380000"
"20001011029","001","3","12","0016380000"
"20004014729","001","4","12","0021840000"
"20001011013","001","2","12","0010920000"
"20001011023","001","3","12","0016380000"
"20004014723","001","4","12","0021840000"
"20004014725","001","2","12","0010920000"
"20011020819","001","4","12","0021840000"
"20001011829","001","2","12","0010920000"
"20001011825","001","3","12","0016380000"
"20009019513","001","3","12","0016380000"
"20009019513","004","1","8","0003640000"
"20004014314","001","2","12","0010920000"
"20007018316","001","2","12","0010920000"
"20007018325","001","4","12","0021840000"
"20007018321","001","2","12","0010920000"
"20012021729","001","4","12","0021840000"
"20006017022","001","4","12","0021840000"
"20006017025","001","4","12","0021840000"
"20006015829","001","4","12","0021840000"
"20013024122","001","2","12","0010920000"
"20006017029","001","4","12","0021840000"
"20004014720","001","02","12","0010920000"
"20011020813","001","3","12","0016380000"
"20003012617","001","3","12","0016380000"
"20012022525","001","3","12","0016380000"
"20012022520","001","5","12","0027300000"
"20012022529","001","6","12","0032760000"
"20012022513","001","6","12","0032760000"
"20012022523","001","4","12","0021840000"
"20010020329","001","2","12","0010920000"
"20010020323","001","3","12","0016380000"
"20010020325","001","4","12","0021840000"
"20010020316","001","4","12","0021840000"
"20010020313","001","1","12","0005460000"
"20004013817","001","5","12","0027300000"
"20004013823","001","4","12","0021840000"
"20005015325","001","5","12","0027300000"
"20005015315","001","2","12","0010920000"
"20005015329","001","4","12","0021840000"
"20006015520","001","1","12","0005460000"
"20006015516","001","3","12","0016380000"
"20006015529","001","5","12","0027300000"
"20009019115","001","2","12","0010920000"
"20009019116","001","1","12","0005460000"
"20001010113","001","3","12","0016380000"
"20001010120","001","5","12","0027300000"
"20001010129","001","2","12","0010920000"
"20003012623","001","5","12","0027300000"
"20009019125","001","2","12","0010920000"
"20006016619","001","4","12","0021840000"
"20006016616","001","4","12","0021840000"
"20003012618","001","5","12","0027300000"
"20005015323","001","2","12","0010920000"
"20003012625","001","2","12","0010920000"
"20006016613","001","3","12","0016380000"
"20003012629","001","2","12","0010920000"
"20001010117","001","2","12","0010920000"
"20004013818","001","2","12","0010920000"
"20003012624","001","5","12","0027300000"
"20001010123","001","2","12","0010920000"
"20006015523","001","2","12","0010920000"
"20005015321","001","4","12","0021840000"
"20009019123","001","2","12","0010920000"
"20001011413","001","2","12","0010920000"
"20001011425","001","2","12","0010920000"
"20001011423","001","3","12","0016380000"
"20001011429","001","1","12","0005460000"
"20001011420","001","3","12","0016380000"
"20001011416","001","4","12","0021840000"
"20007017920","001","1","12","0005460000"
"20007017923","001","1","12","0005460000"
"20007017929","001","1","12","0005460000"
"20007017925","001","4","12","0021840000"
"20007017915","001","1","12","0005460000"
"20007017918","001","2","12","0010920000"
"20013023720","001","5","12","0027300000"
"20013023720","006","1","7","0003185000"
"20001010125","001","3","12","0016380000"
"20013023713","001","4","12","0021840000"
"20013023723","001","5","12","0027300000"
"20013023725","001","5","12","0027300000"
"20006016625","001","2","12","0010920000"
"20006016623","001","4","12","0021840000"
"20006016629","001","3","12","0016380000"
"20013023729","001","5","12","0027300000"
"20013023716","001","4","12","0021840000"
"20010020320","001","3","12","0016380000"
"20006017019","001","4","12","0021840000"
"20012022516","001","5","12","0027300000"
"20103035113","001","1","12","0005460000"
"20103035116","001","1","12","0005460000"
"20102034320","001","5","12","0027300000"
"20101033916","001","4","12","0021840000"
"20103035124","001","1","12","0005460000"
"20105037116","001","1","12","0005460000"
"20105037116","002","1","12","0005460000"
"20105037113","001","3","12","0016380000"
"20103035120","001","2","12","0010920000"
"20111041616","001","1","12","0005460000"
"20110041222","001","1","12","0005460000"
"20110041213","001","2","12","0010920000"
"20110040622","001","4","12","0021840000"
"20110040621","001","2","12","0010920000"
"20106037929","001","2","12","0010920000"
"20106037923","001","3","12","0016380000"
"20106037920","001","2","12","0010920000"
"20107038723","001","4","12","0021840000"
"20107038725","001","2","12","0010920000"
"20109039929","001","1","4","0001820000"
"20109039929","001","4","12","0021840000"
"20109039913","001","3","12","0016380000"
"20101033929","001","3","12","0016380000"
"20104035513","001","4","12","0021840000"
"20104035529","001","4","12","0021840000"
"20104035520","001","2","12","0010920000"
"20105036320","001","3","12","0016380000"
"20105036325","001","4","12","0021840000"
"20105037513","001","3","12","0016380000"
"20105037523","001","3","12","0016380000"
"20107038720","001","3","12","0016380000"
"20107038720","003","1","12","0005460000"
"20107038729","001","2","12","0010920000"
"20109039920","001","3","12","0016380000"
"20109039920","003","2","12","0010920000"
"20109039925","001","1","12","0005460000"
"20109039925","003","2","12","0010920000"
"20110040625","001","3","12","0016380000"
"20110041220","001","4","12","0021840000"
"20112042416","001","4","12","0021840000"
"20111041625","001","1","12","0005460000"
"20114043625","001","4","12","0021840000"
"20114043616","001","2","12","0010920000"
