Address,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"10001000926","01","0128600000",,,,,
"10001000926","02","0125000000",,,,,
"10001002123","01",,,,,,"0060000000"
"10001002119","01","0102000000",,,,,
"10001002116","01",,,,"0004800000",,
"10007006923","01",,,"0078000000",,,
"10007006920","01",,,,,,"0042000000"
"10011009323","01",,,,,,"0002000000"
"10009008120","01",,,,"0005200000",,
"10009008116","01","0240000000",,"0006000000",,,
"10009008129","01",,"0021600000",,,,
"10011009313","01",,,,"0008400000",,
"10009008126","01","0126000000","0024300000",,,,
"10005004526","01","0096000000",,,,,
"10005004526","05","0004560000",,,,,
"10001000922","01",,,,,,"0180000000"
"10001000523","01","0197000000",,,,,
"10005004513","01","0110500000",,,,,
"10005004523","01",,,,,"0030000000","0015000000"
"10003003329","01","0126000000",,,,,
"10006005722","01","0120000000",,,,,
"10003003314","01","0108000000",,,,,
"10003003315","01","0049630000",,,,,
"10011009316","01","0030000000",,,,,
"10011009316","03",,,,"0004200000",,
"10005004529","06",,,,"0005200000",,
"10001000526","01","0101000000",,,,,
"10001000518","01",,,,,,"0060000000"
"10006006529","01",,,,"0006000000",,"0018000000"
"10001001713","01","0112000000",,,,,"0010000000"
"10012009723","01",,,,,,"0110000000"
"10010008516","01",,,"0072000000",,,
"10001000129","01","0101000000",,,,,
"10001000126","01",,,,"0004800000",,"0060000000"
"10001000116","01","0126000000",,,,,
"10001001329","01","0211000000",,,,,
"10006005317","01","0078000000",,,,,
"10006005326","01","0095000000",,,,"0084000000",
"10004003720","01","0108000000",,,,,
"10001002529","01",,"0054000000",,,,
"10004003716","01",,,,"0078000000",,"0003000000"
"10004003723","01","0102000000","0108000000",,,,
"10004003713","01","0039000000",,,,,
"10009007716","01",,"0025500000",,,,
"10001002523","01",,,,"0007500000",,"0055000000"
"10009008123","01","0096000000",,,,,
"10005004923","01","0216000000",,"0072000000",,,
"10006006120","01","0156000000","0030000000",,,,
"10006006123","01","0144000000","0027600000",,,,
"10006006123","02",,,,"0006000000",,
"10005004917","01",,"0012000000",,"0005400000",,
"10005004929","01",,"0060000000","0060000000",,,"0096000000"
"10006006116","01","0120000000",,,,,
"10001002516","01",,"0024000000",,,,
"10009007720","01","0246000000",,,,,
"10006006514","01","0072000000",,,,,
"10006005329","01","0102000000",,,,,"0030000000"
"10010008513","01","0162000000",,,,,
"10004004117","01","0148520000",,,,,
"10006005726","01",,,,,"0048000000",
"10006005717","01",,,,"0007200000",,"0024000000"
"10006005729","01",,"0072000000",,"0006000000",,
"10002002914","01",,,,"0005200000",,
"10005004913","01","0078000000",,,,,
"10009007726","01","0261000000",,,,,
"10006006518","01",,"0060000000",,,,
"10001001723","03",,,,"0085000000",,
"10001001723","05",,,,"0007500000",,
"10001001726","01","0214000000",,,,,
"10001001716","01",,"0035000000",,,,
"10001001729","01",,"0012000000",,,,
"10012009729","01",,,,,"0020000000","0020000000"
"10004004123","01","0150050000",,,,,
"10004004126","01","0102000000",,,,,
"10004004122","05",,,,"0000600000",,
"10010008913","01","0090000000",,,,,
"10004004114","01","0269000000",,,,,
"10004004114","02","0132000000",,,,,
"10010008523","01","0108000000",,"0018000000",,,
"10010008526","01",,,,,,"0015000000"
"10010008529","01",,,,"0077000000",,
"10010008521","01","0216000000",,,,,
"10010008521","03","0010200000",,,,,
"10006005324","01","0222000000",,,,,
"10006005323","01",,"0028000000",,,,
"10002002926","01",,,,"0005000000",,"0025000000"
"10104026721","01","0105030000",,,,,
"10101024329","01",,,,"0006000000",,
"10103025526","01",,,,,"0020000000",
"10103025526","03",,,,,,"0000600000"
"10103025526","04",,,,,,"0000500000"
"10105028315","01",,"0086400000",,,"0025000000",
"10105028315","02",,,,,"0001500000",
"10105027929","01",,,,"0006150000",,"0003000000"
"10105027929","02",,,,,,"0002000000"
"10105027926","01","0114035000",,,,,
"10105027926","02","0114035000",,,,,
"10105027923","01","0033635000",,,,,"0005000000"
"10105027121","01",,,,"0006600000",,"0010000000"
"10105027121","02",,,,,,"0024000000"
"10104026726","03",,,,,,"0005460000"
"10104026726","04",,,,"0006000000",,
"10101024720","01",,,,"0004800000","0000800000",
"10106029126","01",,"0030000000","0072000000",,,
"10106029126","04",,,,,,"0060000000"
"10103025520","02",,,,,,"0015000000"
"10101024326","01","0102030000",,,,,
"10101024326","03",,,,"0004800000",,
"10104026723","01",,"0015500000",,"0004800000",,"0003000000"
"10105027115","01","0090035000",,,,,
"10105027913","01",,,,,,"0020000000"
"10105027916","01",,"0045600000",,,,
"10105027916","05",,,,,,"0005000000"
"10105027916","06",,,,,,"0005000000"
"10106029120","01","0096030000",,,,,
"10107029513","02",,,,,,"0018500000"
"10113032723","01",,,,"0005400000",,"0004000000"
"10113032720","01",,,,"0005400000",,"0003000000"
"10111031929","01","0126030000",,,,"0002000000",
"10111031929","02",,,,"0006000000",,
"10115033123","01","0198030000",,,,,
"10115033123","02","0174030000",,,,,
"10108030329","03",,,,,,"0001000000"
"10110031521","05",,,,,,"0001000000"
"10111031926","03",,,,,,"0000700000"
"10113032726","01","0102030000",,,,,
"10105028316","01",,,,"0007200000",,
"10106029117","01","0104688000",,,,,"0020000000"
"10107029526","04",,,,,,"0000700000"
"10107029926","01","0114030000",,,,,
"10115033124","01","0150030000","0033600000",,,,
"10115033124","02","0150030000",,,,,
"10112032316","01",,,,"0009600000",,"0009500000"
"10112032316","02",,,,,,"0004700000"
"10112032316","03",,,,,,"0004700000"
"10112032316","04",,,,,,"0005200000"
"10105027513","01",,"0022800000",,"0007200000",,
"10102025116","01","0222030000","0008600000",,,,"0050000000"
"10102025116","02",,,,,,"0013000000"
"10109030720","01",,"0050400000",,,,"0020000000"
"10113032729","01",,"0020000000",,,,"0012000000"
"10112032329","01",,"0003000000",,"0007200000",,"0001600000"
"10105027516","01","0126000000",,,,,
"10107029920","01",,,,"0007200000",,
"10107029921","01","0136830000",,,,,
"10105027129","01","0108035000",,,,,
"10106029122","01",,,,,,"0100000000"
"10112032319","03",,,,,,"0000750000"
"10112032319","04",,,,,,"0000750000"
"10110031516","01",,,,"0006000000",,"0002000000"
"10116033529","01",,,,"0007200000",,"0002500000"
"10102025126","01",,,,"0006600000",,
"10102025126","02",,,,,,"0000600000"
"10102025126","03",,,,"0006600000",,
"10109030714","01","0156035000",,,,,
"10109030714","04",,,,"0005400000",,"0002000000"
"10108030323","01","0090030000",,,,,
"10101024319","01","0090035000",,,,,
"10105028720","01",,"0018000000",,,,
"10105028716","01",,,,"0007200000",,"0007200000"
"10113032716","01","0090035000","0006000000",,,,
"10103025926","01",,,,,,"0002000000"
"10105028726","01",,"0043200000",,,,"0036000000"
"10109030716","01","0234035000",,,,,
"10110031120","01","0306030000",,,,,
"10102025114","01",,"0036000000",,,,
"10101024716","01",,"0076800000",,,,
"10104026329","01",,"0030000000",,,,
"10102025121","01","0293230000","0036000000",,,,
"10102025121","05",,,,"0006600000",,
"10116033523","01",,"0024300000",,,,
"10116033523","02",,,,,"0003600000",
"10116033523","03",,,,,,"0000600000"
"10116033523","04",,,,,,"0001000000"
"10104026319","01","0150030000","0048000000",,,,
"10104026729","01",,,,,"0005000000",
"10104026729","03",,,,,,"0000800000"
"10104026729","04",,,,,,"0000600000"
"10104026729","05",,,,,,"0000600000"
"10105027114","01","0150035000",,,,,
"10105027114","02","0114035000",,,,,
"10105027920","03",,,,,,"0001500000"
"10108030315","01","0164035000","0030000000",,,,
"10105027521","01","0108035000",,,,,
"10101024723","03",,,,,,"0000500000"
"10101024723","04",,,,,,"0000500000"
"10101024726","03",,,,,,"0000600000"
"10101024726","04",,,,,,"0000500000"
"10104026326","01","0140735000",,,,,
"10105027519","01",,,,,,"0036000000"
"10105027519","03",,,,,,"0001500000"
"10105028320","03",,,,,,"0000350000"
"10105028320","04",,,,,,"0000350000"
"10105028329","01","0126035000",,,,,
"10105028729","03",,,,,,"0001000000"
"10107029519","01",,,,"0009520000",,"0004000000"
"10107029529","01","0197035000",,,,,
"10107029529","02","0176035000",,,,,
"10108030320","01","0138030000",,,,,
"10108030320","02",,"0030000000",,,,
"10109030723","01","0039500000",,,,,
"10109030726","01",,,,"0008400000",,"0006000000"
"10110031115","01",,"0006300000",,,,
"10115033118","01","0063015000",,,,,
"10115033118","02","0057015000",,,,,"0001000000"
"10115033118","03",,,,,,"0044000000"
"10116033519","01",,"0050000000",,,,
"10112032315","02","0148830000",,,,,
"10110031126","01","0086000000",,,,,
"10112032321","03",,,,,,"0001300000"
"10103025513","01","0200035000",,,,,
"10103025516","01","0154030000",,,,,
"10111031916","01","0078030000",,,,,
"10110031116","01",,,"0029900000",,,
"10110031518","01",,,,,,"0024000000"
"10115033114","01","0246030000",,,,,
"10107029517","01",,,,,,"0020000000"
"10107029521","02",,,,"0072000000",,
"10116033516","01",,,,,,"0010000000"
"10116033516","03",,,,,,"0002000000"
"10104026323","01",,"0085000000",,,,
"10104026323","03",,,,,,"0000800000"
"10103025529","01",,,,"0007200000",,
"10107029916","01","0075635000",,,,,
"10103025913","01","0207030000",,,,,
"10101024729","01","0099630000",,,,,
"10101024313","03",,,,,,"0000700000"
"10101024313","04",,,,,,"0000700000"
"10103025916","01",,,"0040000000",,,
"10101024316","01",,"0030000000",,,,
"10207048726","01",,"0031200000",,,,"0003000000"
"10216051513","01",,,,,,"0000800000"
"10216051520","01",,,,"0002400000",,
"10216051526","01",,,,"0004800000",,"0008000000"
"10205047523","01","0090000000",,,,,
"10205047529","01",,,,,,"0001000000"
"10219052326","01",,,,,,"0000800000"
"10219052323","01",,,,,,"0000950000"
"10205047520","01",,,,"0042000000",,"0024500000"
"10215051123","01",,"0180000000",,,,
"10215051113","01",,,"0012000000",,,
"10215051120","01","0106235000",,,,,
"10215051129","01","0228875000",,,,,
"10216051529","01","0115680000",,,,,
"10216051529","02",,,,,,"0024000000"
"10219052313","01",,,,,,"0000850000"
"10219052320","01",,,,,,"0001000000"
"10204047113","01",,,,,,"0001000000"
"10204047123","01",,,,,,"0001200000"
"10205047513","01","0144300000",,"0011000000",,,
"10207049113","01",,,,"0006000000",,
"10219052329","01",,,,,,"0001100000"
"10201045523","01",,"0036000000",,,,
"10223053926","01","0083400000",,,,,
"10223053916","01",,,,,,"0001200000"
"10214050720","01",,,,,,"0070000000"
"10214050726","01",,,,,,"0001500000"
"10210050320","01",,,,,,"0002000000"
"10201045513","01","0070700000",,,,,
"10201045516","01",,,,,,"0002000000"
"10201045526","01",,,,,,"0010000000"
"10201045529","01",,"0045000000","0024000000",,,
"10202046713","01",,,,,,"0002000000"
"10202046716","01",,,,,,"0001500000"
"10202046720","01",,,"0022000000",,,"0000500000"
"10207049116","01","0360000000","0035000000",,,,
"10207049120","03",,,,"0006000000",,
"10207049123","01",,"0096000000",,,,
"10207049126","01",,,"0240000000",,,"0130000000"
"10210050313","01","0129671000",,,,,
"10214050723","01","0186520000",,,,,
"10214050729","01","0099250000","0003400000",,,,
"10215051116","01",,,,,,"0001000000"
"10223053923","01",,,,,,"0001000000"
"10223053929","01","0099251000",,,,,
"10214050713","01",,"0036000000",,,,
"10202046723","01",,,,,,"0001000000"
"10202046723","02","0150030000",,,,,
"10210049916","01",,,,"0004800000",,"0045000000"
"10224054320","01",,"0075000000",,,,
"10202045916","01",,,,"0007200000",,"0012000000"
"10202045920","01",,,,,,"0001000000"
"10202045923","01",,"0052000000",,,,"0000500000"
"10202045926","01",,,,,,"0001000000"
"10202045929","01",,,,,,"0000700000"
"10210049926","01","0189250000",,,,,
"10222053513","01","0191200000","0036000000",,,,
"10222053513","02","0150860000",,,,,
"10222053520","01",,,,,,"0001000000"
"10222053523","01",,,,,,"0000700000"
"10222053526","01",,,,,,"0002000000"
"10224054316","01",,,,,,"0005500000"
"10224054323","01",,,,,,"0000550000"
"10224054313","01",,,,"0006000000",,
"10210049920","01","0149750000",,,,,
"10222053529","01",,,,,,"0000700000"
"10204047122","01",,,,,,"0002500000"
"10210050324","01","0096250000",,,,,
"10223053914","01",,,,,,"0045000000"
"10218051929","01","0111250000","0036000000",,,,
"10201045126","01",,,,,,"0001000000"
"10201045120","01",,"0024000000",,,,"0005000000"
"10201045129","01",,,,,,"0002000000"
"10206047913","01",,"0015000000","0018000000",,,"0020000000"
"10206047916","01",,,,,,"0000200000"
"10206047920","01",,,,,,"0000700000"
"10210049923","01","0085672000",,,,,
"10220052713","01","0170435000",,,,,
"10220052713","02","0102035000",,,,,
"10220052720","01","0306035000",,,,,
"10220052729","01","0165035000",,,,,
"10220052729","02","0155195000",,,,,
"10221053120","01",,,,,,"0015000000"
"10221053123","01",,,,,,"0015000000"
"10208049513","01",,,,"0120000000",,
"10201045116","01",,,,,,"0001500000"
"10201045113","01",,,,,,"0025000000"
"10202046323","01",,,,,,"0001500000"
"10205047526","01","0216030000",,,,,"0001500000"
"10218051923","01",,,,,,"0002000000"
"10202046320","01",,,,,,"0000500000"
"10207048313","01",,,,"0004800000",,"0018000000"
"10207048316","01","0109821000",,,,,
"10207048326","01",,,,,,"0001000000"
"10207048329","01",,,,,,"0048000000"
"10207048717","01","0112671000",,,,,
"10210050326","01",,,,,,"0000500000"
"10218051913","01",,,,"0003600000",,"0030000000"
"10218051917","01",,,,,,"0065000000"
"10218051919","01",,,,,,"0005000000"
"10218051926","01",,,,,,"0003000000"
"10223053922","01",,"0045000000",,,,
"10202046313","01",,,,,,"0001500000"
"10202046326","01","0108030000",,,,,"0002500000"
"10303066718","01","0150030000","0","0320000000","0","0","0030000000"
"10306071519","01","0246000000","0","0005000000","0","0","0"
"10306071516","01","0174000000","0","0","0","0","0"
"10303070329","01",,"0024000000","0","0","0","0020000000"
"10303067919","01","0150030000","0026000000",,,,
"10303067926","01","0222045000",,,,,
"10303067929","01","0027600000","0180000000","0","0","0","0"
"10306071524","01","0150300000","0","0","0","0","0"
"10306071524","02","0","0007200000",,,,
"10306071513","03","0","0","0","0","0020000000","0"
"10322075116","01","0096000000","0","0","0","0","0"
"10303069126","03","0","0","0060000000","0","0","0"
"10303069123","03","0","0","0","0006000000","0","0"
"10303069113","01","0078000000",,,,,
"10303069113","02",,,,"0003600000",,
"10310072317","01","0204000000","0","0","0","0","0"
"10314073516","01","0","0","0","0","0","0050000000"
"10314073514","01","0144000000","0","0008000000","0","0","0"
"10314073514","02","0162000000","0","0028440000","0","0","0"
"10303068729","01","0085440000","0","0020000000","0","0","0100000000"
"10303068729","03","0","0","0","0","0024000000","0"
"10303068726","02","0186000000","0","0","0","0","0"
"10303068716","01","0075000000","0","0040000000","0","0","0"
"10303070719","01","0170000000","0","0","0","0","0"
"10310072323","01","0130000000","0","0","0","0","0"
"10314073520","01","0","0","0","0","0","0025000000"
"10310072314","01","0064800000","0","0","0","0","0"
"10303065920","01","0096000000","0","0","0","0","0"
"10310072320","01","0156000000","0","0","0","0","0"
"10307071913","01","0144250000","0",,,,
"10321074729","01","0","0","0010000000","0","0","0"
"10321074718","01","0150200000","0","0024000000","0","0","0"
"10303068329","01","0023400000","0","0","0","0","0"
"10303068321","03","0","0","0030000000","0006360000","0","0"
