Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"000012055","01","2","7212","4521","3",,,"0","0048000000","0","0048000000","0",,"0","48000000"
"000012055","03","1","7212","4521","3","10","5","0002000000","0004000000","0002000000","0004000000",,,"2000000","4000000"
"000012055","05","1","7212","4521","3","10","5","0002000000","0004000000","0002000000","0004000000",,,"2000000","4000000"
"000022065","01","1","9211","0140","3","8","4","0000900000","0005400000","0000900000","0005400000",,,"900000","5400000"
"000062115","04","1","9211","0140","3","10","7","0003000000","0036000000","0003000000","0036000000",,,"3000000","36000000"
"000062115","05","1","9211","0140","3","10","7","0003000000","0036000000","0003000000","0036000000",,,"3000000","36000000"
"000062115","06","1","9211","0140","3","10","7","0003000000","0036000000","0003000000","0036000000",,,"3000000","36000000"
"000062115","07","1","9211","0140","3","10","7","0003000000","0036000000","0003000000","0036000000",,,"3000000","36000000"
"000042099","01","1","9314","4521","3","8","5","0001575000","0010500000","0001575000","0010500000",,,"1575000","10500000"
"000042100","01","1","9314","4521","3","8","4","0001120000","0008910000","0001120000","0008910000",,,"1120000","8910000"
"000042100","03","1","9314","4521","3","8","5","0001440000","0012675000","0001440000","0012675000",,,"1440000","12675000"
"000042100","04","1","9314","4521","3","8","5","0001300000","0009425000","0001300000","0009425000",,,"1300000","9425000"
"000042100","05","1","9314","4521","3","8","3","0000720000","0009240000","0000720000","0009240000",,,"720000","9240000"
"000032068","04","1","8261","1711","3","8","6","0001900000","0027800000","0001811333","0021735995",,"0005000000","1811333","26735995"
"000042083","01","1","9314","4521","3","10","4","0002000000","0018000000","0002000000","0018000000",,,"2000000","18000000"
"000012008","01","1","9314","4521","3","8","3","0000960000","0021600000","0000960000","0021600000",,,"960000","21600000"
"000042082","01","1","7133","4521","3","8","2","0001600000","0024000000","0001600000","0024000000",,,"1600000","24000000"
"000042096","01","2","9314","4521","3",,,"0","0012500000","0","0012500000",,,"0","12500000"
"000042098","01","2","9314","4521","3",,,"0","0014400000","0","0014400000",,,"0","14400000"
"000072158","01","2","9314","4521","3",,,"0","0006200000","0","0006200000",,,"0","6200000"
"000012024","03","1","2331","8091","1","5","6","0000500000","0007000000","0000500000","0006000000",,"0001000000","500000","7000000"
"000012058","01","1","3231","8513","1","8","6","0002900000","0037650000","0002564000","0030768000",,"0002850000","2564000","33618000"
"000012058","02","1","3231","8513","1","8","6","0002900000","0037650000","0002564000","0030768000",,"0002850000","2564000","33618000"
"000012023","01","1","9152","6421","1","8","4","0002800000","0037100000","0002598334","0031180008",,"0003500000","2598334","34680008"
"000072160","01","1","8322","7511","3","12","7","0003330000","0047460000","0003068600","0036823200",,"0007500000","3068600","44323200"
"000062126","03","1","4190","6411","3","8","6","0002500000","0002500000","0002500000","0002500000",,,"2500000","2500000"
"000012007","01","1","8331","0140","3","5","4","0002000000","0012000000","0002000000","0012000000",,,"2000000","12000000"
"000072142","01","1","8162","2722","1","8","6","0004200000","0058600000","0003811000","0045732000",,"0008200000","3811000","53932000"
"000042084","02","1","2212","8515","3","9","6","0001200000","0014400000","0001200000","0014400000",,,"1200000","14400000"
"000072146","01","2","7133","4521","3",,,"0","0009600000","0","0009600000",,,"0","9600000"
"000052101","01","1","9314","4521","3","8","3","0001200000","0012800000","0001200000","0012800000",,,"1200000","12800000"
"000052103","01","1","7133","4521","3","10","7","0003600000","0032400000","0003600000","0032400000",,,"3600000","32400000"
"000052104","01","2","9314","4521","3",,,"0","0012500000","0","0012500000",,,"0","12500000"
"000012060","01","1","9314","4521","3","10","5","0001760000","0021600000","0001760000","0021600000",,,"1760000","21600000"
"000012013","01","1","7126","4521","3","8","3","0001250000","0018000000","0001250000","0018000000",,,"1250000","18000000"
"000012042","01","1","9314","4521","3","8","4","0001520000","0017100000","0001520000","0017100000",,,"1520000","17100000"
"000072162","01","1","8155","2411","3","9","5","0006427000","0077124000","0005561410","0066736920",,"0001700000","5561410","68436920"
"000072162","02","1","2320","8021","1","2","5","0001350000","0017900000","0001335333","0016023996","0","0001700000","1335333","17723996"
"000012004","01","2","9314","4521","3",,,"0","0002400000","0","0002400000","0",,"0","2400000"
"000062119","01","2","9211","0140","3",,,"0","0005250000","0","0005250000","0",,"0","5250000"
"000062119","03","1","9314","4521","3","9","5","0000160000","0005800000","0000160000","0005800000",,,"160000","5800000"
"000062119","03","2","9211","0124","3",,,"0","0007800000","0","0007800000","0",,"0","7800000"
"000062119","06","1","9211","0124","3","11","7","0001200000","0007000000","0001200000","0007000000",,,"1200000","7000000"
"000092170","03","1","9314","4521","3","8","4","0001280000","0012000000","0001280000","0012000000",,,"1280000","12000000"
"000072145","03","2","9211","7511","3",,,"0","0010200000","0","0010200000","0",,"0","10200000"
"000072145","03","1","7224","2892","3","9","6","0002400000","0007200000","0002400000","0007200000",,,"2400000","7200000"
"000012036","04","1","3152","2912","3","10","6","0002450000","0031032004","0002317667","0027812004",,"0003220000","2317667","31032004"
"000072144","02","1","9211","0124","3","15","7","0000250000","0003000000","0000250000","0003000000",,,"250000","3000000"
