Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"000031079","01","1","6121","0124","2","1","2","7","0000900000","0000620000",,,,"3200000","1680000"
"000031078","01","1","6121","0124","2","1","3","7",,"0000500000",,,,"3200000","2700000"
"000011031","01","1","6111","0111","2","1","9","7","0002050000","0001650000",,"0001200000",,"25000000","20100000"
"000011032","01","1","8322","6022","2","2","7","7",,"0006600000","0002450000",,,"27050000","18000000"
"000011034","01","1","6121","0124","2","1","7","7","0000800000","0075000000","0000180000","0004200000",,"125000000","44820000"
"000011034","02","1","6121","0124","3","1","2","7",,,,,,,"0"
"000011034","04","1","6121","0124","3","1","2","7",,,,,,,"0"
"000011033","03","1","7422","2022","2","2","10","6",,"0054500000","0002800000","0000250000",,"69550000","12000000"
"000011033","04","1","7422","2022","2","2","10","6",,"0054500000","0002800000","0000250000",,"69550000","12000000"
"000011033","01","1","8322","6022","2","2","8","7",,"0008640000","0001350000",,,"31590000","21600000"
"000031066","01","1","6111","0111","2","1","5","4","0000350000","0000633000","0000157000","0000320000",,"12900000","11440000"
"000031066","01","1","6121","0124","2","1","2","7","0002000000","0002470000",,,,"15706200","11236200"
"000031066","01","1","8331","0140","2","1","4","5",,"0002190000","0000350000","0000290000",,"8650000","5820000"
"000031069","01","1","6121","0124","2","1","7","7",,"0232500000",,,,"457500000","225000000"
"000031070","01","1","6121","0124","2","1","3","7",,"0089000000",,,,"178750000","89750000"
"000071166","01","1","5220","5283","2","2","11","6",,"0240000000",,"0004300000",,"324000000","79700000"
"000051101","03","1","5220","5222","2","2","6","6",,"0019000000","0001200000","0002200000",,"34400000","12000000"
"000041086","01","1","6121","0124","2","1","3","7",,"0001200000",,,,"3600000","2400000"
"000041087","01","1","6111","0111","2","1","8","7",,"0000660000",,"0004600000",,"19280000","14020000"
"000041087","01","1","6121","0124","2","1","3","7","0000150000","0015500000",,,,"33464000","17814000"
"000041087","02","1","6121","0124","3","1","3","7",,,,,,,"0"
"000041087","06","1","6111","0111","3","1","8","7",,,,,,,"0"
"000041088","01","1","6111","0111","2","1","8","7","0000185000","0000980000",,"0004900000",,"32780000","26715000"
"000041088","01","1","6121","0124","2","1","3","7","0000175000","0017500000",,,,"44400000","26725000"
"000041088","02","1","6121","0124","3","1","3","7",,,,,,,"0"
"000041088","03","1","6111","0111","3","1","8","7",,,,,,,"0"
"000041088","05","1","6111","0111","3","1","8","7",,,,,,,"0"
"000071169","01","1","8322","6022","2","2","11","7",,"0003650000",,,,"15650000","12000000"
"000011024","01","1","7433","1810","2","2","11","5",,"0001350000","0000920000","0006600000",,"25520000","16650000"
"000011022","01","1","6111","0111","2","1","8","7",,"0000500000",,"0002350000",,"18000000","15150000"
"000011025","06","1","7222","2893","2","2","10","6",,"0000650000","0002200000","0001400000",,"7750000","3500000"
"000011063","01","1","6111","0111","2","1","5","5",,"0000165000",,"0000285000",,"2800000","2350000"
"000011063","01","1","6121","0124","2","1","5","7",,"0001400000",,,,"6800000","5400000"
"000011064","01","1","6111","0111","2","1","5","5",,"0000100000",,"0000300000",,"1650000","1250000"
"000011065","01","1","6111","0111","2","1","7","7",,"0000185000",,"0001500000",,"7490000","5805000"
"000011065","01","1","6121","0124","2","2","7","7","0001200000",,,,,"3500000","2300000"
"000011065","03","1","6111","0111","3","1","5","7",,,,,,,"0"
"000011065","04","1","6111","0111","3","1","5","7",,,,,,,"0"
"000011003","01","1","6111","0111","2","1","8","7",,"0000780000",,"0000800000",,"16000000","14420000"
"000011003","01","1","6121","0124","2","2","2","7","0000085000","0002500000",,,,"7200000","4615000"
"000011002","01","1","6111","0111","2","1","2","3","0000095000","0002850000",,,,"15500000","12555000"
"000011002","01","1","6121","0124","2","1","2","7","0000110000","0005500000",,,,"18000000","12390000"
"000011002","01","1","5220","5283","2","2","6","7",,"0072000000",,"0000450000",,"82050000","9600000"
"000011002","02","1","6121","0124","3","1","3","7",,,,,,,"0"
"000011002","03","1","6112","0113","3","1","6","7",,,,,,,"0"
"000011002","01","1","6112","0113","2","1","5","7",,"0001700000",,"0000350000",,"20000000","17950000"
"000011001","01","1","6112","0113","2","1","5","7","0001050000","0000450000",,,,"8000000","6500000"
"000011004","01","1","5220","5223","2","2","10","7",,"0168000000","0000350000","0000275000",,"178225000","9600000"
"000011004","01","1","6121","0124","2","1","1","7","0000065000","0007400000",,,,"20680000","13215000"
"000011004","02","1","6121","0124","3","1","2","7",,,,,,,"0"
"000071154","01","1","6112","0113","2","1","4","6","0000950000","0000615000","0000145000","0000160000",,"13200000","11330000"
"000071153","01","1","6112","0113","2","1","8","7","0001650000","0000390000",,"0000405000",,"14200000","11755000"
"000071152","01","1","6112","0113","2","1","5","7","0001400000","0000195000",,"0000150000",,"5200000","3455000"
"000071152","01","1","6121","0124","2","2","2","7","0000060000","0001250000",,,,"5500000","4190000"
"000071152","02","1","6121","0124","3","2","2","7",,,,,,,"0"
"000071152","03","1","6121","0124","3","2","2","7",,,,,,,"0"
"000071152","04","1","6121","0124","3","2","1","7",,,,,,,"0"
"000071152","05","1","6121","0124","3","2","1","7",,,,,,,"0"
"000011001","01","1","6111","0111","2","1","7","7","0000250000","0003500000",,"0001200000",,"38000000","33050000"
"000011001","01","1","6121","0124","2","1","2","7","0000120000","0006000000",,,,"21700000","15580000"
"000011016","01","1","6112","0113","2","1","5","7","0000300000","0004550000",,"0001680000",,"11000000","4470000"
"000011017","01","1","6112","0113","2","1","6","6","0000410000","0005800000",,"0002100000",,"29000000","20690000"
"000071151","02","1","6112","0113","2","1","4","6","0002200000","0000310000",,"0000100000",,"7500000","4890000"
"000071155","01","1","6112","0113","2","1","4","5","0001830000","0001200000","0000350000","0000450000",,"31450000","27620000"
"000011019","01","1","6112","0113","2","1","6","4","0001800000","0000700000",,"0001150000",,"18000000","14350000"
"000011019","01","1","6121","0124","2","2","4","7",,"0004500000","0000040000",,,"11400000","6860000"
"000011019","03","1","6112","0113","3","1","4","4",,,,,,,"0"
"000011018","01","1","6112","0113","2","1","6","5","0001900000","0000870000",,"0001850000",,"22000000","17380000"
"000011020","01","1","6112","0113","2","1","5","4","0003000000","0000800000",,"0001000000",,"24000000","19200000"
"000011020","01","1","6121","0124","2","1","4","7",,"0003500000",,,,"7500000","4000000"
"000061126","01","1","6111","0111","2","1","4","5",,"0001230000",,"0001500000",,"8000000","5270000"
"000061130","01","1","6121","0124","2","1","4","7",,"0000100000",,,,"2100000","2000000"
"000071156","01","1","5220","5223","2","2","6","7",,"0037000000","0000120000","0001500000",,"52620000","14000000"
"000071160","01","1","6111","0111","2","1","7","7",,"0000210000",,"0000520000",,"2300000","1570000"
"000061112","01","1","6111","0111","2","1","6","5",,"0000345000",,"0000495000",,"5340000","4500000"
"000061114","01","1","6121","0124","2","1","10","7",,"0011000000",,,,"21000000","10000000"
"000061108","01","1","6121","0124","2","2","3","7",,"0000550000",,,,"1400000","850000"
"000061108","05","1","6121","0124","2","2","6","7",,"0010000000",,,,"15000000","5000000"
"000061108","02","1","6121","0124","3","2","2","7",,,,,,,"0"
"000061106","01","1","6121","0124","2","1","7","7",,"0001200000",,,,"6000000","4800000"
"000061106","02","1","6121","0124","3","1","2","7",,,,,,,"0"
"000071155","03","1","6112","0113","3","1","3","4",,,,,,,"0"
"000071155","01","1","6112","0124","2","2","2","7",,"0001250000",,,,"7286000","6036000"
"000071158","01","1","6111","0111","2","1","8","7",,"0000385000",,"0003000000",,"14000000","10615000"
"000071158","03","1","6111","0111","3","1","8","7",,,,,,,"0"
"000061107","01","1","8331","0140","2","1","3","4",,"0001350000","0000620000","0000270000",,"7500000","5260000"
"000071157","01","1","6111","0111","2","1","5","4",,"0001150000",,"0002200000",,"10500000","7150000"
"000071157","01","1","6121","0124","2","2","1","7",,"0001500000",,,,"5000000","3500000"
"000071157","03","1","6111","0111","3","1","4","3",,,,,,,"0"
"000071136","01","1","8322","6022","2","2","9","6","0000550000","0005800000","0005350000",,,"71700000","60000000"
"000071136","01","1","6121","0124","2","1","1","7","0000045000","0005400000",,,,"12000000","6555000"
"000071137","01","1","9111","5259","2","2","8","6",,"0032500000","0001300000",,,"57800000","24000000"
"000011046","01","1","6111","0111","2","1","4","5","0001820000","0003152000","0000650000","0002380000",,"23180000","15178000"
"000011046","01","1","6121","0124","2","1","2","7",,"0005200000",,,,"15080000","9880000"
"000011049","01","1","6121","0124","2","2","2","7","0000035000","0001500000",,,,"12500000","10965000"
"000011050","01","1","6111","0111","2","1","7","7",,"0000585000",,"0000500000",,"4400000","3315000"
"000011050","01","1","6121","0124","2","2","2","7","0000055000","0001200000",,,,"6200000","4945000"
"000011050","02","1","6121","0124","3","2","3","7",,,,,,,"0"
"000061123","01","1","6112","0113","2","1","4","3",,"0001600000",,,,"8000000","6400000"
"000011036","01","1","6121","0124","2","1","3","7",,"0025500000",,,,"58000000","32500000"
"000011038","01","1","5220","5223","2","2","9","7",,,,,"0000070000","20327000","20257000"
"000011039","01","1","6121","0124","2","2","4","7",,"0093000000",,"0000070000",,"225000000","131930000"
"000061122","01","1","6112","0113","2","1","5","5","0005600000","0002430000","0000470000","0009225000",,"39000000","21275000"
"000061122","01","1","6121","0124","2","1","2","7",,"0006900000",,,,"13244900","6344900"
"000061122","05","1","6112","0113","3","1","4","5",,,,,,,"0"
"000071138","01","1","6111","0111","2","1","3","5","0000520000","0002723000","0000150000","0002375000",,"25450000","19682000"
