Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"100011037","01","1","4134","1711","3","12","7","0002983360","0037329612","0002760801","0033129612",,"0004200000","2760801","37329612"
"100011037","02","1","5141","9213","3","8","6","0002453160","0032500368","0002308364","0027700368",,"0004800000","2308364","32500368"
"100011038","01","1","9314","4521","3","8","7","0002080000","0013680000","0002080000","0013680000",,,"2080000","13680000"
"100011022","03","1","7212","2812","3","8","6","0002304980","0029783004","0002181917","0026183004",,"0003600000","2181917","29783004"
"100011023","01","1","9314","4521","3","11","6","0002400000","0022100000","0002400000","0021600000",,"0000500000","2400000","22100000"
"100011024","01","1","9314","4521","3","9","7","0002600000","0032400000","0002600000","0032400000",,,"2600000","32400000"
"100011025","01","2","7222","3430","3",,,"0","0007200000","0","0007200000","0",,"0","7200000"
"100011040","01","1","4134","7511","1","8","6","0003302520","0039630240","0003033151","0036397812",,"0002550000","3033151","38947812"
"100011040","03","1","9314","4521","3","8","6","0000910000","0000910000","0000910000","0000910000",,,"910000","910000"
"100011006","01","1","9314","4521","3","8","7","0001200000","0014400000","0001200000","0014400000",,,"1200000","14400000"
"100011006","03","1","9314","4521","3","8","7","0000640000","0012000000","0000640000","0012000000",,,"640000","12000000"
"100011053","01","2","9152","8513","1",,,"0002673240","0032078880","0002380325","0028563900",,"0002080000","2380325","30643900"
"100011053","05","1","7331","2029","3","9","6","0001500000","0018720000","0001500000","0018720000",,,"1500000","18720000"
"100011027","01","1","2144","6421","1","8","6","0004973240","0059678880","0004458832","0053505984",,"0001015000","4458832","54520984"
"100011027","02","1","2320","8021","1","8","5","0003351160","0040213920","0002929440","0035153280",,"0002950000","2929440","38103280"
"100011030","01","1","4190","2722","1","11","6","0006632250","0079587000","0005874520","0070494240",,"0007700000","5874520","78194240"
"100011026","01","1","7324","6023","3","16","5","0003680000","0044160000","0003680000","0044160000",,,"3680000","44160000"
"100011052","01","1","9314","4523","3","12","7","0002860000","0034320000","0002655534","0031866408",,"0001000000","2655534","32866408"
"100011010","01","1","8125","2722","1","11","7","0005032260","0060387120","0004509196","0054110352",,"0005600000","4509196","59710352"
"100011009","05","1","2331","8091","1","8","6","0002728000","0027852000","0002554894","0022994046",,"0003300000","2554894","26294046"
"100011008","03","1","9333","6023","3","11","7","0000930000","0011160000","0000930000","0011160000",,,"930000","11160000"
"100011013","01","1","8322","6022","3","16","7","0002990000","0036900000","0002990000","0036900000",,,"2990000","36900000"
"100011041","03","2","2320","9500","3",,,"0","0000760000","0","0000760000","0",,"0","760000"
"100011045","01","1","4190","8031","1","8","6","0003841240","0046094880","0003326405","0039916860",,"0003250000","3326405","43166860"
"100011002","01","1","3435","2812","1","9","7","0004023940","0048287280","0003648763","0043785156",,"0004500000","3648763","48285156"
"100051076","01","1","3416","1515","1","8","6","0006000000","0076500000","0005087000","0061044000",,"0004500000","5087000","65544000"
"100011012","01","1","4190","6010","1","8","6","0003105720","0038382580","0002865215","0034382580",,"0004000000","2865215","38382580"
"100011012","03","1","0112","7522","1","8","6","0000165850","0000199020","0000165850","0000199020",,,"165850","199020"
