ADDRESS,COL01,COL02,COL03,COL04,COL05,COL06,COL07,COL08,COL09,COL10,COL11,COL12,COL13
"100011001","01","1","5220","5211","2","2",0.0000000000000000e+00,8.3000000000000000e+07,6.8000000000000000e+05,1.2500000000000000e+06,3.5000000000000000e+06,1.1003000000000000e+08,2.1600000000000000e+07
"100011005","01","1","5220","5234","2","2",0.0000000000000000e+00,6.8000000000000000e+07,0.0000000000000000e+00,1.4500000000000000e+06,3.6000000000000000e+06,8.4450000000000000e+07,1.1400000000000000e+07
"100011009","01","1","5122","5521","2","2",0.0000000000000000e+00,6.8000000000000000e+05,2.0000000000000000e+05,1.9300000000000000e+06,0.0000000000000000e+00,1.8000000000000000e+07,1.5190000000000000e+07
"100011009","03","1","1319","9241","1","2",1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.8000000000000000e+06,0.0000000000000000e+00,5.8000000000000000e+06,3.0000000000000000e+06
"100011010","01","1","5220","5239","2","2",0.0000000000000000e+00,5.0000000000000000e+07,0.0000000000000000e+00,1.2000000000000000e+05,0.0000000000000000e+00,5.5620000000000000e+07,5.5000000000000000e+06
"100011010","01","1","7231","5260","2","2",0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+06,1.2000000000000000e+05,8.0000000000000000e+04,8.4000000000000000e+06,7.0000000000000000e+06
"100011011","01","1","2320","8090","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000000e+06,4.0000000000000000e+06
"100011014","01","1","3413","7020","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0000000000000000e+05,7.0000000000000000e+05
"100011018","01","1","7311","5260","2","2",0.0000000000000000e+00,2.7000000000000000e+06,1.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.8000000000000000e+07,1.4100000000000000e+07
"100011022","01","1","8322","6021","2","2",0.0000000000000000e+00,5.4000000000000000e+06,4.3200000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.8800000000000000e+07,1.9080000000000000e+07
"100011024","01","1","9111","5147","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.0000000000000000e+06,9.0000000000000000e+06
"100011026","01","1","9333","9305","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.8400000000000000e+06,6.8400000000000000e+06
"100011029","01","1","6112","0113","2","1",0.0000000000000000e+00,4.5000000000000000e+05,0.0000000000000000e+00,3.0000000000000000e+05,0.0000000000000000e+00,1.0000000000000000e+07,9.2500000000000000e+06
"100011030","01","1","9314","4521","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2500000000000000e+06,5.2500000000000000e+06
"100011031","01","1","5141","9302","2","2",0.0000000000000000e+00,2.4200000000000000e+05,4.5000000000000000e+04,1.8000000000000000e+05,1.4500000000000000e+06,1.3077000000000000e+07,1.1160000000000000e+07
