Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"20908218101","01","1","9211","01440","3","6","7","0002500000","0030000000","0002500000","0030000000","0","0","2500000","30000000"
"20908218112","01","1","7126","41000","3","8","2","0005000000","0060000000","0005000000","0060000000","0","0","5000000","60000000"
"20908218112","03","1","9314","41000","3","8","2","0002000000","0024000000","0002000000","0024000000","0","0","2000000","24000000"
"20908218112","04","1","9314","41000","3","8","2","0002000000","0024000000","0002000000","0024000000","0","0","2000000","24000000"
"20908217705","01","1","9211","01110","3","8","3","0001560000","0012480000","0001560000","0012480000","0","0","1560000","12480000"
"20908217705","02","1","9314","41000","3","8","5","0005000000","0045000000","0005000000","0045000000","0","0","5000000","45000000"
"20908217716","01","1","7126","41000","3","8","3","0007200000","0064800000","0007200000","0064800000","0","0","7200000","64800000"
"20916220616","01","1","9211","01240","3","8","3","0002500000","0025000000","0002500000","0025000000","0","0","2500000","25000000"
"20916220613","01","1","9320","25990","3","9","6","0005600000","0078000000","0004800000","0060000000","0","0009000000","4800000","69000000"
"20916220612","01","2","7212","35100","1",,,"0","0066000000","0","0058000000","0","0","0","58000000"
"20916220612","04","2","9314","41000","3",,,"0","0006000000","0","0006000000","0","0","0","6000000"
"20936228813","01","1","9211","01110","3","8","3","0003000000","0027000000","0003000000","0027000000","0","0","3000000","27000000"
"20917221401","01","1","7132","43300","3","9","4","0005800000","0053000000","0005800000","0053000000","0","0","5800000","53000000"
"20917221416","01","1","3480","94913","1","12","6","0006200000","0081500000","0005300000","0066500000","0","0003700000","5300000","70200000"
"20917221416","03","1","9211","94913","1","8","6","0004500000","0057000000","0004500000","0057000000","0","0","4500000","57000000"
"20917221413","01","1","9211","01411","3","9","7","0006000000","0077000000","0005000000","0072000000","0","0005000000","5000000","77000000"
"20917221413","03","1","5220","47730","3","9","6","0002000000","0002000000","0002000000","0002000000","0","0","2000000","02000000"
"20917221408","01","1","9152","52210","3","10","6","0004000000","0052000000","0004000000","0052000000","0","0","4000000","52000000"
"20917221405","01","1","5220","47531","3","8","6","0005000000","0064000000","0004000000","0060000000","0","0004000000","4000000","64000000"
"20917221405","03","1","7141","43300","3","8","3","0003200000","0012000000","0003200000","0012000000","0","0","3200000","12000000"
"20906216916","01","1","8322","49230","3","16","4","0004000000","0046000000","0004000000","0046000000","0","0","4000000","46000000"
"20937229201","01","2","9314","41000","3",,,"0","0034000000","0","0034000000","0","0","0","34000000"
"20937229201","01","1","9211","01462","3","12","7","0005800000","0005800000","0005800000","0005800000","0","0","5800000","5800000"
"20913218512","01","1","5162","84230","1","8","6","0011600000","0137725000","0010556000","0121394000","0","0004000000","10556000","125394000"
"20913218505","01","1","5162","84230","1","8","6","0008960000","0107365000","0008153600","0093766400","0","0004000000","8153600","97766400"
"20913218516","01","1","5162","84230","1","8","6","0011025096","0131113604","0010162228","0116865622","0","0004000000","10162228","120865622"
"20913218513","01","1","5162","84230","1","8","6","0010473841","0124557924","0009654117","0111022341","0","0004000000","9654117","115022341"
"20913218508","01","1","5162","84230","1","8","6","0011600000","0137725000","0010556000","0121394000","0","0004000000","10556000","125394000"
"20937229216","01","1","9211","01110","3","8","4","0004850000","0052000000","0004850000","0052000000","0","0","4850000","52000000"
"20937229212","01","1","9314","41000","3","8","5","0004750000","0048000000","0004750000","0048000000","0","0","4750000","48000000"
"20907217312","01","1","9211","01440","3","14","7","0005500000","0042000000","0005500000","0042000000","0","0","5500000","42000000"
"20934227201","03","1","9314","41000","3","8","4","0003500000","0012000000","0003500000","0012000000","0","0","3500000","12000000"
"20934227201","04","1","7137","43210","3","9","5","0003000000","0015000000","0003000000","0015000000","0","0","3000000","15000000"
"20934227213","01","1","7212","43900","3","8","4","0004000000","0055000000","0004000000","0055000000","0","0","4000000","55000000"
"20934227208","01","1","8332","07290","3","8","4","0005000000","0065000000","0005000000","0060000000","0","0005000000","5000000","65000000"
"20936228405","01","1","2142","42100","3","8","6","0012500000","0165000000","0011000000","0121000000","0","0029000000","11000000","150000000"
"20907217316","04","1","9211","01411","3","14","3","0002400000","0013000000","0002400000","0013000000","0","0","2400000","13000000"
"20923224212","01","1","9211","01250","3","8","1","0000800000","0009600000","0000800000","0009600000","0","0","800000","9600000"
"20923224205","01","1","9211","01110","3","8","5","0004000000","0048000000","0004000000","0048000000","0","0","4000000","48000000"
"20923224208","03","1","9314","41000","3","8","3","0003000000","0036000000","0003000000","0036000000","0","0","3000000","36000000"
"20927225012","01","1","9211","01110","3","8","4","0004000000","0032000000","0004000000","0032000000","0","0","4000000","32000000"
"20918222201","01","1","9211","01110","3","8","5","0004250000","0036000000","0004250000","0036000000","0","0","4250000","36000000"
"20904215701","01","1","9211","01110","3","8","4","0004250000","0038600000","0004250000","0038600000","0","0","4250000","38600000"
"20904215708","01","1","9314","41000","3","8","4","0003600000","0032000000","0003600000","0032000000","0","0","3600000","32000000"
"20904215705","01","2","9211","01110","3",,,"0","0022000000","0","0022000000","0","0","0","22000000"
"20906216913","01","1","7212","43900","3","8","4","0004000000","0048000000","0004000000","0048000000","0","0","4000000","48000000"
"20906216901","02","1","9211","01440","3","14","7","0004000000","0052000000","0004000000","0052000000","0","0","4000000","52000000"
"20915219413","01","1","9211","01110","3","8","5","0002000000","0024000000","0002000000","0024000000","0","0","2000000","24000000"
"20913218501","01","1","5162","84230","1","8","6","0011200000","0133125000","0010192000","0117208000","0","0004000000","10192000","121208000"
"20906216908","01","1","8324","49230","3","14","3","0006000000","0030000000","0006000000","0030000000","0","0","6000000","30000000"
"20916220605","04","2","9314","41000","3",,,"0","0010000000","0","0010000000","0","0","0","10000000"
"20918222213","03","1","7137","43210","3","8","6","0001500000","0018000000","0001500000","0018000000","0","0","1500000","18000000"
"20918222216","02","1","9314","41000","3","8","5","0004800000","0041000000","0004800000","0041000000","0","0","4800000","41000000"
"20936228801","01","1","9211","01110","3","8","3","0001560000","0012480000","0001560000","0012480000","0","0","1560000","12480000"
"20936228808","01","1","9211","01110","3","8","3","0003000000","0024000000","0003000000","0024000000","0","0","3000000","24000000"
"20936228812","01","1","9211","01110","3","8","4","0004000000","0032000000","0004000000","0032000000","0","0","4000000","32000000"
"20936228816","01","1","9211","01110","3","8","3","0003000000","0024000000","0003000000","0024000000","0","0","3000000","24000000"
"20936228816","01","1","9314","41000","3","8","1","0001000000","0009000000","0001000000","0009000000","0","0","1000000","9000000"
"20908218116","01","1","8331","01610","3","8","3","0003600000","0032400000","0003600000","0032400000","0","0","3600000","32400000"
"20908218113","01","1","9211","01110","3","8","5","0005000000","0045000000","0005000000","0045000000","0","0","5000000","45000000"
"20923224213","01","1","9314","41000","3","8","6","0004000000","0048000000","0004000000","0048000000","0","0","4000000","48000000"
"20923224213","03","1","7132","41000","3","8","6","0007000000","0007000000","0007000000","0007000000","0","0","7000000","7000000"
"20935228005","02","1","2331","85102","1","5","5","0008500000","0102000000","0005500000","0066000000","0","0003000000","5500000","69000000"
"20935228012","01","1","9314","41000","3","8","3","0001800000","0021600000","0001800000","0021600000","0","0","1800000","21600000"
"20920223408","01","2","9314","41000","3",,,"0","0028000000","0","0028000000","0","0","0","28000000"
"20920223413","02","1","9211","01110","3","8","5","0002700000","0015000000","0002700000","0015000000","0","0","2700000","15000000"
"20920223405","03","1","0112","84220","1","12","7","0000420000","0004760000","0000420000","0004760000","0","0","420000","4760000"
"20920223412","03","1","7142","35200","3","10","6","0004800000","0027000000","0004800000","0027000000","0","0","4800000","27000000"
"20906216505","01","1","9132","85102","1","8","6","0008500000","0109800000","0007800000","0085100000","0","0014500000","7800000","99600000"
"20906216508","03","1","9314","41000","3","8","3","0002700000","0025000000","0002700000","0025000000","0","0","2700000","25000000"
"20906216513","01","2","9314","41000","3",,,"0","0009000000","0","0009000000","0","0","0","9000000"
"20906216513","01","1","9211","01440","3","9","5","0003000000","0025000000","0003000000","0025000000","0","0","3000000","25000000"
"20906216516","01","1","9314","41000","3","8","5","0003000000","0027000000","0003000000","0027000000","0","0","3000000","27000000"
"20932226812","05","1","9314","41000","3","8","4","0004800000","0039600000","0004800000","0039600000","0","0","4800000","39600000"
"20932226801","01","1","2142","41000","3","5","6","0025000000","0300000000","0025000000","0300000000","0","0","25000000","300000000"
"20932226805","03","1","9314","41000","3","8","6","0006500000","0078000000","0006500000","0078000000","0","0","6500000","78000000"
"20932226808","01","1","5162","94913","3","12","7","0008000000","0100500000","0004957000","0057390000","0002800000","0040300000","7757000","97690000"
"20906216912","01","1","9211","01110","3","8","7","0004200000","0051000000","0004200000","0051000000","0","0","4200000","51000000"
"20928225512","03","1","9314","41000","3","8","4","0002800000","0027000000","0002800000","0027000000","0","0","2800000","27000000"
"20928225501","01","1","9314","41000","3","8","4","0003700000","0041000000","0003700000","0041000000","0","0","3700000","41000000"
"20917221801","01","1","9314","41000","3","8","3","0003600000","0032400000","0003600000","0032400000","0","0","3600000","32400000"
"20917221812","01","1","8123","24100","3","8","5","0003500000","0045500000","0003337000","0040044000","0","0003500000","3337000","43544000"
"20917221816","01","1","7126","41000","3","8","3","0004800000","0057600000","0004800000","0057600000","0","0","4800000","57600000"
"20916221005","01","1","8324","49230","3","10","6","0007500000","0079500000","0007150000","0077750000","0","0","7150000","77750000"
"20916221008","01","1","7126","41000","3","8","2","0004000000","0036000000","0004000000","0036000000","0","0","4000000","36000000"
"20916221016","01","1","9211","01110","3","8","1","0001000000","0006000000","0001000000","0006000000","0","0","1000000","6000000"
"20916221016","01","1","9314","41000","3","8","2","0002000000","0018000000","0002000000","0018000000","0","0","2000000","18000000"
"20916221012","01","1","8324","49230","3","10","6","0008000000","0096000000","0007627000","0091524000","0","0","7627000","91524000"
"20906216616","02","1","9211","01110","3","8","3","0001600000","0007200000","0001600000","0007200000","0","0","1600000","7200000"
"20906216616","03","1","9211","01110","3","8","3","0002800000","0028600000","0002800000","0028600000","0","0","2800000","28600000"
"20918222712","01","1","9211","01440","3","8","5","0005400000","0019000000","0005400000","0019000000","0","0","5400000","19000000"
"20918222712","01","2","9314","41000","3",,,"0","0038000000","0","0038000000","0","0","0","38000000"
"20918222716","01","1","9314","41000","3","8","4","0004700000","0043000000","0004700000","0043000000","0","0","4700000","43000000"
"20931226513","01","1","9314","41000","3","8","6","0004850000","0045000000","0004850000","0045000000","0","0","4850000","45000000"
"20931226516","01","2","7221","25920","3","7","6","0","0031000000","0","0031000000","0","0","0","31000000"
"20906216601","01","1","3480","94911","3","4","7","0000560000","0006920000","0000560000","0006920000","0","0","560000","6920000"
"20931226505","01","1","8322","49230","3","12","5","0004800000","0054600000","0004800000","0054600000","0","0","4800000","54600000"
"20928225108","01","1","9211","01440","3","8","4","0006500000","0047000000","0006500000","0047000000","0","0","6500000","47000000"
"20914219101","01","1","9314","41000","3","8","4","0004000000","0047000000","0004000000","0047000000","0","0","4000000","47000000"
"20914219108","01","1","9314","41000","3","8","4","0004300000","0051000000","0004300000","0051000000","0","0","4300000","51000000"
"20006016601","01","1","9211","01500","3","4","5","0001000000","0020000000","0001000000","0020000000",,,"1000000","20000000"
"20009019101","01","1","9211","01500","3","5","4","0003000000","0015000000","0003000000","0015000000",,,"3000000","15000000"
"20010020308","01","1","7233","23940","1","10","3","0005800000","0078400000","0005499334","0065992008",,"0008800000","5499334","74792008"
"20009019116","01","2","3480","94913","3",,,"0","0001500000","0","0001500000",,,"0","1500000"
"20006016616","02","1","9211","01500","3","10","4","0003750000","0037500000","0003750000","0003750000",,,"3750000","3750000"
