Address,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"10916209205","01","0096000000","0","0","0","0","0"
"10916210405","01","0079800000","0","0","0","0","0"
"10916210408","01","0054600000","0","0","0","0","0"
"10916210412","01","0","0","0","0005000000","0","0004800000"
"10916210805","01","0078000000","0","0","0","0","0"
"10916210812","01","0105000000","0","0","0","0","0"
"10916210813","01","0084000000","0","0","0","0","0"
"10916207605","01","0095120000","0","0","0","0","0"
"10916211213","01","0","0160000000","0","0","0","0"
"10916211212","01","0119525000","0","0","0","0","0"
"10916211205","01","0093050000","0","0","0","0","0"
"10916211216","01","0078600000","0","0","0","0","0"
"10913204001","01","0088000000","0","0","0","0","0"
"10913204016","01","0","0","0","0",,"0005000000"
"10913204008","01","0112000000","0","0","0","0","0"
"10913204012","01","0","0033600000","0","0","0","0"
"10916210801","01","0119400000","0","0","0","0","0"
"10905202401","01","0098156000","0","0","0","0","0"
"10916210416","01","0066700000","0","0","0","0","0"
"10916208105","01","0","0055000000","0","0","0","0"
"10914204512","01","0108700000","0","0","0","0","0"
"10938215308","01","0","0012000000","0","0","0","0"
"10916209301","01","0078000000","0050400000","0","0","0","0"
"10929214113","01","0","0","0","0006300000","0","0002500000"
"10929214101","05","0","0","0","0005700000","0","0"
"10908203713","01","0","0006000000","0","0","0","0"
"10916206912","01","0","0008000000","0","0","0","0"
"10916208113","01","0071500000","0","0","0","0","0"
"10916209313","01","0054600000","0","0","0","0","0"
"10916209305","01","0090000000","0","0","0","0","0"
"10916208101","01","0","0055000000","0","0","0","0"
"10931214516","01","0","0021000000","0","0","0","0"
"10916209716","01","0057600000","0","0","0","0","0"
"10916209713","01","0","0","0","0","0","0010000000"
"10916210912","01","0","0","0","0","0","0012000000"
"10905202505","01","0","0120000000","0","0","0","0"
"10905202516","01","0066000000","0","0","0","0","0"
"10905202516","05","0018000000","0","0","0","0","0"
"10905202516","06","0018000000","0","0","0","0","0"
"10916210513","01","0125000000","0054000000","0","0","0","0"
"10917212513","01","0012000000","0","0","0","0","0"
"10917212516","01","0","0","0","0004500000","0","0002000000"
"10916205705","01","0","0","0","0009000000","0","0"
"10916205713","01","0063600000","0","0","0","0","0"
"10916205716","01","0","0036000000","0","0","0","0"
"10916206508","01","0","0","0","0059400000","0","0"
"10916211701","01","0036000000","0","0","0","0","0"
"10916211716","01","0144000000","0","0","0","0","0"
"10917212505","01","0034500000","0","0","0","0","0"
"10917212505","02","0028000000","0","0","0","0","0"
"10931214512","01","0","0005000000","0","0","0","0"
"10916208908","01","0","0036000000","0","0","0","0"
"10916210505","01","0164000000","0060000000","0","0","0","0"
"10931214505","01","0","0021000000","0","0","0","0"
"10916209712","01","0","0096000000","0","0","0","0"
"10916207716","01","0064800000","0","0","0","0","0"
"10916207713","01","0060000000","0","0","0","0","0"
"10916210113","01","0066000000","0","0","0","0","0"
"10916210116","01","0","0","0","0","0004800000","0006000000"
"10913204105","01","0","0","0","0005400000","0","0"
"10916210905","01","0","0","0","0","0","0008000000"
"10916205305","01","0067400000","0","0","0","0","0"
"10916205305","02","0066440000","0","0","0","0","0"
"10916205301","01","0","0220000000","0","0","0","0"
"10916206105","01","0","0","0","0","0","0036000000"
"10916210101","01","0166000000","0","0","0","0","0"
"10914204505","01","0","0068000000","0","0","0","0"
"10916208513","01","0","0","0","0","0004500000","0"
"10916208505","01","0","0","0","0014000000","0","0"
"10935214901","01","0","0","0","0088500000","0","0"
"10920213305","01","0110488000","0","0","0","0","0"
"10920213316","01","0080940000","0","0","0","0","0"
"10916211708","01","0062400000","0","0","0","0","0"
"10916205312","01","0114000000","0","0","0","0","0"
"10906202905","01","0","0","0","0","0","0007200000"
"10920213308","01","0159069200","0","0","0","0","0"
"10915204913","01","0089700000","0","0","0","0","0"
"10936215008","01","0","0130000000","0","0","0","0"
"10916207813","01","0027600000","0","0","0","0","0"
"10916207812","01","0","0","0009000000","0","0","0"
"10916211412","01","0","0","0","0","0","0034000000"
"10916209401","01","0","0150000000","0","0","0","0"
"10916209416","01","0060000000","0","0","0","0","0"
"10916209801","05","0","0","0","0","0","0012000000"
"10916209805","01","0106200000","0","0","0","0","0"
"10918212613","01","0","0150000000","0","0","0","0"
"10917212201","01","0063600000","0","0","0","0","0"
"10917212216","01","0","0012000000","0","0","0","0"
"10916207808","01","0","0018000000","0","0","0","0"
"10916209813","01","0094200000","0","0","0","0","0"
"10917212208","01","0","0","0","0","0","0018000000"
"10918212608","02","0","0","0","0","0006000000","0"
"10936215001","01","0094900000","0","0","0","0","0"
"10936215005","01","0097600000","0","0","0","0","0"
"10916211808","01","0033600000","0","0","0","0","0"
"10905202612","01","0096000000","0","0","0","0","0"
"10929214208","01","0","0008000000","0","0","0","0052000000"
"10916205001","01","0","0048000000","0","0","0","0"
"10916205013","01","0","0","0060000000","0","0","0"
"10905202605","01","0165600000","0","0","0","0","0"
"10905202613","01","0126756000","0","0","0","0","0"
"10916211012","01","0115800000","0","0","0","0","0"
"10916210201","01","0120000000","0","0","0","0","0"
"10916205813","01","0076000000","0036000000","0","0","0","0"
"10916210213","01","0102000000","0","0","0","0","0"
"10916210216","01","0096000000","0","0","0","0","0"
"10916205808","01","0","0","0","0","0008000000","0"
"10916205816","01","0","0","0","0","0","0010000000"
"10908203413","01","0","0","0","0","0","0040000000"
"10914204613","01","0109600000","0","0060000000","0","0","0"
"10914204612","01","0","0054000000","0","0","0","0"
"10932214608","01","0","0","0060000000","0","0","0"
"10916208201","01","0102000000","0","0","0","0","0"
"10916208205","01","0064800000","0","0","0","0","0"
"10916208212","01","0","0","0","0","0","0043500000"
"10908203801","01","0093000000","0","0","0","0","0"
"10908203805","01","0097600000","0","0","0","0","0"
"10908203813","01","0","0","0","0006600000","0","0"
"10916208208","02","0026400000","0","0","0","0","0"
"10916208208","03","0026400000","0","0","0","0","0"
"10919213008","01","0","0","0","0003600000","0","0"
