Address,Dycol01,Dycol03,Dycol04,Dycol05
"10916206808","001","4","12","0026360000"
"10916205616","001","3","12","0019770000"
"10916205613","001","5","12","0032950000"
"10916206005","001","5","12","0032950000"
"10916206001","001","5","12","0032950000"
"10916209212","001","4","12","0026360000"
"10916206813","001","3","12","0019770000"
"10916206008","001","4","12","0026360000"
"10916210816","001","4","12","0026360000"
"10916206016","001","2","12","0013180000"
"10916206013","001","2","12","0013180000"
"10916205612","001","3","12","0019770000"
"10916209213","001","3","12","0019770000"
"10916206801","001","3","12","0019770000"
"10916205605","001","3","12","0019770000"
"10916206812","001","4","12","0026360000"
"10904202012","001","2","12","0013180000"
"10904202001","001","4","1","0001820000"
"10904202001","001","3","11","0018405000"
"10904202005","001","4","12","0026360000"
"10905202412","001","4","12","0026360000"
"10905202413","001","4","12","0026360000"
"10905202405","001","2","12","0013180000"
"10905202416","001","3","12","0019770000"
"10905202408","001","2","12","0013480000"
"10904202008","001","6","12","0039540000"
"10916206012","001","4","12","0026960000"
"10916209216","001","3","12","0019770000"
"10916209208","001","4","12","0026360000"
"10916209205","001","3","12","0019770000"
"10916210405","001","1","12","0006590000"
"10916210408","001","2","12","0013180000"
"10916210412","001","1","12","0006590000"
"10916210805","001","5","12","0032950000"
"10916210812","001","2","12","0013180000"
"10916210813","001","2","12","0013180000"
"10916210413","001","3","12","0019770000"
"10916210401","001","2","12","0013180000"
"10916207608","001","4","12","0026180000"
"10916207601","001","4","12","0026180000"
"10916207616","001","2","12","0013090000"
"10916207616","002","2","12","0013090000"
"10916207605","001","4","12","0026180000"
"10916207612","001","4","12","0026180000"
"10916207613","001","4","12","0026180000"
"10916206805","001","2","12","0013180000"
"10916211213","001","5","12","0031550000"
"10916211212","001","4","12","0025240000"
"10916211205","001","6","12","0037860000"
"10916211216","001","5","12","0031550000"
"10916211208","001","3","12","0018930000"
"10913204001","001","6","12","0037860000"
"10913204013","001","2","12","0012620000"
"10913204016","001","2","12","0012620000"
"10913204008","001","4","12","0025240000"
"10913204012","001","3","12","0018930000"
"10913204005","001","3","12","0018930000"
"10916210801","001","3","12","0019770000"
"10905202401","001","5","12","0032950000"
"10916210416","001","4","12","0026360000"
"10916208105","001","6","12","0039240000"
"10916208116","001","3","12","0019620000"
"10916208108","001","5","12","0032700000"
"10916208112","001","2","12","0013080000"
"10914204508","001","4","12","0026160000"
"10914204516","001","3","12","0019620000"
"10914204513","001","3","12","0019620000"
"10914204512","001","1","12","0006540000"
"10914204512","002","1","12","0006540000"
"10916209316","001","4","12","0026360000"
"10916209316","005","1","12","0006590000"
"10916209308","001","4","12","0026360000"
"10916209301","001","2","12","0013180000"
"10916209312","001","3","12","0019770000"
"10916206901","001","4","12","0025240000"
"10916208113","001","1","12","0006540000"
"10916209313","001","1","12","0006590000"
"10919212916","001","4","12","0025240000"
"10916206905","001","1","12","0006310000"
"10916209305","001","3","12","0019770000"
"10916206512","001","4","12","0025240000"
"10916206505","001","1","12","0006310000"
"10916206516","001","5","12","0031550000"
"10916210512","001","4","12","0025240000"
"10916210513","001","4","12","0026360000"
"10917212513","001","4","12","0025240000"
"10917212512","001","3","12","0018930000"
"10917212501","001","3","12","0018930000"
"10917212508","001","4","12","0025240000"
"10917212516","001","2","12","0012620000"
"10916207316","001","5","12","0031550000"
"10916206508","001","2","12","0012620000"
"10916207308","001","5","12","0031550000"
"10916207312","001","4","12","0025240000"
"10916207313","001","4","12","0025240000"
"10916210516","001","2","12","0013180000"
"10916210516","001","1","7","0004035000"
"10917212505","001","1","12","0006310000"
"10917212505","002","2","12","0012620000"
"10916210505","001","4","12","0026360000"
"10916207301","001","4","12","0025240000"
"10916207301","005","1","3","0001365000"
"10935214912","001","3","12","0018930000"
"10935214916","001","4","12","0025240000"
"10935214905","001","3","12","0018930000"
"10920213301","001","3","12","0018930000"
"10920213305","001","5","12","0031550000"
"10920213313","001","5","12","0031550000"
"10920213316","001","4","12","0025240000"
"10905202501","001","3","12","0018930000"
"10916211708","001","2","12","0012620000"
"10916205313","001","4","12","0025240000"
"10916205312","001","2","12","0012620000"
"10917212101","001","3","12","0018930000"
"10916205308","001","4","12","0025240000"
"10916206112","001","3","12","0018930000"
"10916211712","001","4","12","0025240000"
"10920213308","001","4","12","0025240000"
"10935214908","001","1","12","0006310000"
"10935214913","001","2","12","0012620000"
"10935214913","001","1","8","0004490000"
"10920213312","001","4","12","0025240000"
"10916205305","001","1","12","0006310000"
"10916205305","002","1","12","0006310000"
"10916205301","001","1","12","0006310000"
"10916208101","001","2","12","0013080000"
"10919212901","001","5","12","0031550000"
"10919212908","001","3","12","0018930000"
"10931214513","001","4","12","0025040000"
"10931214516","001","4","12","0025040000"
"10931214501","001","3","12","0018780000"
"10931214508","001","2","12","0012520000"
"10916210916","001","5","12","0031550000"
"10916210901","001","4","12","0025240000"
"10916210913","001","3","12","0018930000"
"10916210913","001","1","2","0000910000"
"10916210912","001","1","12","0006310000"
