Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"1000033120","01","1","7218","5020","5","2","10","7",,"0012000000","0004000000","0016800000",,"56800000","24000000"
"1000053057","01","1","7433","1810","4","2","10","7","0060000000","0108000000",,"0012000000",,"252000000","72000000"
"1000053057","03","1","9112","5259","5","2","12","7",,"0100000000",,"0004800000",,"131800000","27000000"
"1000057019","01","1","8322","6022","5","2","10","6",,"0010000000","0002180000","0002500000","0004000000","34680000","16000000"
"1000045167","01","1","5220","5223","4","2","12","7","0049500000","0165200000",,"0009500000",,"260700000","36500000"
"1000045167","03","1","8322","6023","5","2","8","4",,"0020020000","0005000000","0008500000",,"42520000","9000000"
"1000013175","01","1","1410","2722","4","2","8","6","0290000000","0150000000","0020000000","0035000000","0015000000","950000000","440000000"
"1000013186","01","1","5220","5232","5","2","8","6",,"0150000000",,"0001800000","0002500000","194300000","40000000"
"1000025209","01","1","9111","5259","5","2","10","7",,"0038900000","0001000000","0001500000",,"96150000","54750000"
"1000025211","01","1","5220","5233","4","2","9","6","0007000000","0100000000",,"0001200000","0000300000","132500000","24000000"
"1000061292","01","1","7422","2022","4","2","8","5","0037500000","0038000000","0002000000","0009000000","0001070000","180000000","92430000"
"1000061292","01","1","6111","0111","4","1","4","3","0002000000","0004000000",,"0010650000",,"36000000","19350000"
"1000061292","01","1","6112","0113","4","1","2","2","0001000000","0000500000",,"0005000000",,"7000000","500000"
"1000061292","01","1","6121","0124","5","1","3","7",,"0048000000","0000200000",,,"124000000","75800000"
"1000073116","01","1","5220","5233","5","2","10","6",,"0084000000",,"0020000000","0000750000","184750000","80000000"
"1000073116","03","1","5220","5233","5","2","10","6",,"0084000000",,"0020000000","0000750000","184750000","80000000"
"1000025200","01","1","5220","5221","4","2","15","4","0036000000","0447840000","0004230000","0002800000",,"612000000","121130000"
"1000097168","01","1","5220","5222","5","2","14","7",,"0248000000",,"0001800000",,"333800000","84000000"
"1000049203","01","1","8322","6023","4","2","4","7",,"0073950000","0230000000","0045000000","0091000000","505690000","65740000"
"1000049203","03","1","5111","6023","6","2","4","7",,,,,,,"0"
"1000049209","01","1","5220","5234","4","2","8","6","0024000000","0150000000",,"0011400000","0001500000","234900000","48000000"
"1000097171","01","1","5220","5223","5","2","10","7",,"1150000000","0002000000","0008000000","0009000000","1230000000","61000000"
"1000097174","01","1","6111","0111","5","1","6","5","0008000000","0016300000",,"0020000000",,"50000000","5700000"
"1000085171","02","1","5141","9302","5","2","4","5",,,"0018000000","0009000000",,"51000000","24000000"
"1000065060","01","1","8322","6023","5","2","5","3",,"0003000000","0000800000","0004500000",,"25000000","16700000"
"1000065066","01","1","6111","0111","5","1","6","4",,"0001560000",,"0003300000",,"10900000","6040000"
"1000101162","01","1","6121","0124","5","1","5","7",,"0048300000",,"0003850000",,"75500000","23350000"
"1000101162","04","1","6121","0124","6","1","4","7",,,,,,,"0"
"1000089012","01","1","3134","7494","4","2","8","6","0042000000","0002000000","0004800000","0091500000","0005000000","205300000","60000000"
"1000077128","01","1","3421","7020","5","2","8","6",,,"0000500000","0066000000","0002000000","128500000","60000000"
"1000113065","02","1","5220","5223","5","2","5","7",,"0009600000","0002200000","0000240000",,"40920000","28880000"
"1000053069","01","1","5220","5222","5","2","10","7",,"0010000000","0000500000","0002700000","0000300000","28800000","15300000"
"1000113072","01","1","8322","6023","5","2","4","3",,"0011000000","0000155000","0003500000",,"34300000","19645000"
"1000113072","01","1","6121","0124","5","1","3","3",,"0013300000","0000100000",,,"28000000","14600000"
"1000113072","02","1","6121","0124","6","1","3","7",,,,,,,"0"
"1000053063","01","2","6111","0111","4","1",,,"0002800000","0002740000",,"0001000000",,"15000000","8460000"
"1000093165","01","1","6111","0111","5","1","10","5",,"0003770000","0000500000","0015140000",,"21000000","1590000"
"1000093161","01","1","7212","2892","4","2","8","6","0006000000","0030000000","0020000000","0036600000",,"182600000","90000000"
"1000069166","01","1","6111","0111","5","1","8","4","0000600000","0002350000",,"0003120000",,"11000000","4930000"
"1000033122","01","1","1410","4531","4","2","8","5","0048000000","0106000000","0000400000","0017150000",,"225550000","54000000"
"1000009016","03","2","3411","6603","5","2",,,,"0001000000",,"0004950000",,"5950000","0"
"1000105017","01","1","7231","5020","5","2","10","6",,,,"0031200000","0000380000","103580000","72000000"
"1000105015","01","1","6113","0112","5","1","6","3","0006000000","0003300000",,"0011000000",,"35000000","14700000"
"1000021248","01","1","7231","5020","4","2","8","6","0042000000","0002000000","0001500000","0006000000","0004000000","97500000","42000000"
"1000057009","01","2","8322","6022","5","2",,,,"0012000000","0004000000","0005500000",,"48000000","26500000"
"1000086118","01","1","8322","6022","5","2","10","7",,"0042000000",,,,"67200000","25200000"
"1000050233","01","1","7231","5020","5","2","10","7",,"0100000000",,"0035000000",,"177000000","42000000"
"1000050225","02","1","5220","5222","5","2","5","7",,"0006000000","0001050000","0001200000",,"21600000","13350000"
"1000110350","01","1","6112","0113","5","1","3","7","0020000000","0020500000",,,,"70000000","29500000"
"1000026056","02","1","5220","5010","4","2","11","7","0024000000",,,"0009000000","0001000000","106000000","72000000"
"1000098011","02","1","2421","7411","5","2","8","4",,"0005000000",,"0025000000","0001500000","65000000","33500000"
"1000086108","03","1","8322","6023","5","2","4","1",,"0002300000",,"0003800000",,"12000000","5900000"
"1000110339","03","1","6121","0124","5","1","4","7","0024000000","0006600000",,,,"46000000","15400000"
"1000038060","01","1","5220","5040","4","2","10","6","0084000000","0150000000","0000250000","0003000000","0008000000","285250000","40000000"
"1000086105","01","1","8322","6022","5","2","8","7","0016000000",,"0008000000","0003500000",,"36000000","8500000"
"1000050226","01","1","8322","6023","5","2","12","7",,"0020000000","0002000000","0001500000",,"41500000","18000000"
"1000062161","01","1","5220","5234","5","2","8","7",,"0162260000","0060000000","0030240000","0002500000","300000000","45000000"
"1000018055","01","1","6112","0113","5","1","6","5","0001800000","0003640000","0000400000","0007000000",,"17840000","5000000"
"1000006013","01","1","5220","5232","5","2","8","7",,"0030000000",,"0011760000",,"182500000","140740000"
"1000114205","03","1","6121","0124","6","1","4","4",,,,,,,"0"
"1000114208","01","1","6111","0111","5","1","5","4",,"0008500000",,"0005800000",,"39000000","24700000"
"1000114208","01","1","6112","0113","5","1","5","4",,"0004500000",,"0006500000",,"25000000","14000000"
"1000114208","02","1","6112","0113","6","1","6","3",,,,,,,"0"
"1000114208","03","1","6111","0111","6","1","6","4",,,,,,,"0"
"1000114208","04","1","6112","0113","6","1","6","4",,,,,,,"0"
"1000114208","05","1","6112","0113","6","1","7","4",,,,,,,"0"
"1000086114","01","1","9111","5259","5","2","7","5",,"0006000000",,,,"15000000","9000000"
"1000054018","01","1","7327","5234","5","2","9","6",,"0034200000",,"0009600000",,"79800000","36000000"
"1000066175","04","1","8322","4521","5","2","5","3",,"0021000000","0008000000",,"0002000000","81000000","50000000"
"1000078115","01","1","5220","5222","5","2","4","7",,"0006000000","0002000000",,,"8600000","600000"
"1000030064","01","1","8322","6022","5","2","12","7",,"0030850000","0011130000","0003075000","0000400000","89255000","43800000"
"1000102274","01","1","7135","5234","5","2","10","6",,"0045000000","0001000000","0009300000",,"79300000","24000000"
"1000114205","01","1","6111","0111","4","1","5","4","0004000000","0008000000","0000400000","0007500000",,"49000000","29100000"
"1000114205","01","1","6112","0113","5","1","4","4",,"0006100000",,"0001600000",,"25000000","17300000"
"1000114205","03","1","6112","0113","6","1","3","3",,,,,,,"0"
"1000114205","01","1","6121","0124","5","1","5","7",,"0020000000",,,,"43700000","23700000"
"1000078121","01","1","8322","6023","5","2","12","2",,"0034000000","0008000000","0009000000","0001500000","124500000","72000000"
"1000030058","03","1","3421","5110","5","2","10","5",,"0100800000","0007000000",,,"110800000","3000000"
"1000006010","01","1","8322","6023","5","2","10","6",,"0012000000","0003000000","0003000000","0000820000","78820000","60000000"
"1000114213","01","1","6112","0113","5","1","6","4",,"0002150000","0001000000","0000500000",,"13000000","9350000"
"1000006007","01","1","5220","6711","4","2","8","6","0120000000","0600000000","0004000000","0027600000","0004000000","825600000","70000000"
"1000006018","01","1","5220","5233","4","2","8","7","0042000000","0350000000",,"0102000000",,"590000000","96000000"
"1000078119","01","1","5220","5232","5","2","2","2",,"0015000000",,"0001800000","0002000000","38400000","19600000"
"1000078119","02","1","5220","5232","6","2","8","5",,,,,,,"0"
"1000074115","01","1","6121","0124","5","1","2","1","0005000000",,,,,"20000000","15000000"
"1000070008","01","1","6111","0111","5","1","4","5",,"0002700000",,"0002400000",,"12000000","6900000"
"1000070018","01","1","6121","0124","4","1","3","3","0009000000","0018000000","0004000000",,,"48000000","17000000"
"1000070018","01","1","6111","0111","5","1","6","5",,"0007000000",,"0011600000",,"23500000","4900000"
"1000070018","02","1","7433","1810","5","2","3","4",,"0000400000",,"0000360000",,"12000000","11240000"
"1000058216","01","1","7437","3610","5","2","8","6",,"0012000000","0002000000","0006660000","0001000000","51660000","30000000"
"1000082011","01","1","3115","5020","5","2","10","6",,,,"0025200000","0002000000","93200000","66000000"
"1000070013","01","1","6111","0111","5","1","6","5",,"0034100000",,"0000500000",,"120000000","85400000"
"1000070013","01","1","6121","0124","5","1","6","7",,"0123300000",,,,"238000000","114700000"
"1000070013","02","1","6121","0124","6","1","5","7",,,,,,,"0"
"1000070013","03","1","6121","0124","6","1","8","7",,,,,,,"0"
"1000070013","03","1","6111","0111","6","1","4","4",,,,,,,"0"
"1000082020","01","1","5220","5236","5","2","10","6",,"0126000000",,"0003000000","0000500000","171500000","42000000"
"1000006020","01","1","5220","5236","4","2","12","7","0096000000","0840000000","0009000000","0021000000","0003000000","1053000000","84000000"
"1000006020","03","1","5220","5238","5","2","8","6",,"0290000000","0005000000","0030900000","0006000000","491900000","160000000"
"1000046117","01","1","8322","6022","5","2","4","4",,"0019200000","0010000000","0003400000","0018000000","62600000","12000000"
"1000046112","01","2","8322","6022","5","2",,,,"0009000000","0015000000","0014000000",,"98000000","60000000"
"1000058225","01","1","7231","5020","5","2","6","6",,"0002050000",,,,"30550000","28500000"
"1000027170","01","1","8331","6023","5","2","8","3",,"0033000000","0000700000","0007500000",,"84000000","42800000"
"1000019171","01","1","5220","5222","4","2","8","7","0096000000","0360000000","0030000000","0040500000","0011500000","622000000","84000000"
"1000079170","01","1","8322","6022","5","2","10","6",,"0047000000","0001500000","0012000000",,"130000000","69500000"
"1000079180","01","1","5220","5234","5","2","10","7",,"0360000000",,"0000300000",,"432300000","72000000"
"1000099165","01","1","5220","5222","5","2","8","6",,"0120000000",,"0018500000","0000700000","175200000","36000000"
"1000111066","01","1","3421","5238","5","2","4","2",,"0204000000",,,,"207000000","3000000"
"1000111060","01","1","8322","6022","5","2","8","7",,"0018000000","0001500000","0008000000",,"74000000","46500000"
"1000039251","01","1","8322","6023","5","2","6","7",,"0020400000",,"0003000000",,"59400000","36000000"
"1000039251","01","1","5220","5259","5","2","6","7",,"0030000000",,,,"54000000","24000000"
"1000075209","02","1","3134","7494","4","2","8","7","0060000000","0450000000",,"0087750000","0003500000","961250000","360000000"
"1000075209","03","1","3134","7494","6","2","5","5",,,,,,,"0"
"1000087207","01","1","8322","6023","5","2","8","6",,"0003200000","0001500000","0004350000",,"39050000","30000000"
"1000031276","01","1","8322","6022","5","2","10","7",,"0035000000","0001000000","0005000000",,"102200000","61200000"
"1000055011","01","1","7442","1920","5","2","8","7",,"0003100000",,"0000750000",,"27850000","24000000"
"1000043106","01","1","5220","5259","5","2","6","7",,"0066000000","0002000000",,,"104000000","36000000"
"1000043106","04","1","5220","5259","5","2","6","7",,"0066000000","0002000000",,,"104000000","36000000"
"1000067057","03","2","7231","5040","5","2",,,,"0001000000",,"0011000000",,"15000000","3000000"
"1000079173","01","1","8322","6022","5","2","10","6",,"0041000000","0001500000","0007000000",,"108000000","58500000"
"1000067062","03","1","5220","5222","5","2","10","7",,"0970000000","0002800000","0003000000","0000600000","1036400000","60000000"
"1000067062","06","1","5220","5222","5","2","10","7",,"0970000000","0002800000","0003000000","0000600000","1036400000","60000000"
"1000067062","04","1","7433","1810","5","2","10","6",,"0002600000","0002500000","0002400000",,"17100000","9600000"
"1000103177","01","1","6121","0124","5","1","8","5","0050000000","0111000000",,"0016000000",,"1020000000","843000000"
"1000091065","01","1","5220","5222","5","2","10","6",,"0030750000",,"0003500000","0001750000","72000000","36000000"
"1000007009","05","1","5220","5123","5","2","7","4",,"0138000000","0004500000","0005800000",,"169000000","20700000"
"1000107102","01","1","3421","5110","5","2","7","6",,"0002000000","0007000000",,,"60000000","51000000"
"1000095020","01","1","7433","1810","5","2","7","6",,"0022000000","0004000000","0001000000",,"81000000","54000000"
"1000071275","01","1","8322","4510","5","2","5","4",,"0005000000","0020000000",,,"96000000","71000000"
"1000075213","02","1","8322","6023","5","2","4","5",,"0009500000","0004500000","0005500000","0000500000","38000000","18000000"
"1000059124","01","1","5141","9302","5","2","10","7",,"0002000000","0001000000","0018960000",,"78000000","56040000"
"1000071274","01","1","5220","5233","5","2","9","4",,"0162000000","0012500000","0005800000",,"210600000","30300000"
"1000035200","01","1","8322","6023","5","2","5","6",,"0027000000","0008400000","0009200000","0003600000","96200000","48000000"
"1000035200","01","1","5220","5238","5","2","5","3",,"0020000000","0012200000","0000500000",,"34700000","2000000"
"1000023069","01","1","7136","4531","5","2","10","3",,,,,,"48000000","48000000"
"1000055018","02","1","5220","5221","5","2","11","6",,"0480000000","0009000000","0011000000","0004000000","576000000","72000000"
"1000051159","03","1","7433","1810","5","2","6","4",,"0000450000","0000250000","0000200000",,"3900000","3000000"
"1000023057","01","1","8322","6023","5","2","8","6",,"0085000000","0002000000","0010000000",,"197000000","100000000"
"1000055007","01","1","5141","9302","5","2","3","2",,"0002400000",,"0006000000","0001500000","31500000","21600000"
"1000023068","02","2","5220","5232","5","2",,,,"0030000000",,"0016800000","0001900000","76000000","27300000"
"1000047159","01","1","8322","6022","5","2","10","6",,"0017000000","0000500000","0010900000","0009000000","72000000","34600000"
"1000035209","01","1","8322","6022","5","2","3","4",,"0010800000","0006000000","0003450000","0008500000","64750000","36000000"
"1000035209","03","1","8322","6022","5","2","3","4",,"0010500000","0002000000","0001000000",,"43500000","30000000"
"1000035211","01","1","8322","6023","5","2","12","3",,"0031500000","0042000000","0007800000",,"105000000","23700000"
"1000047145","01","1","8322","6023","5","2","7","5",,"0019000000","0002000000","0007000000",,"58000000","30000000"
"1000076177","01","2","6112","0113","5","1",,,,"0001200000",,"0011500000",,"25000000","12300000"
"1000028070","01","1","8322","6022","5","2","5","4",,"0008400000","0003000000","0004000000",,"63400000","48000000"
"1000028059","01","1","5220","5222","5","2","10","7",,"0190000000","0000500000","0019200000",,"305700000","96000000"
"1000112162","02","1","5141","9302","4","2","10","6","0012000000","0001200000","0024000000","0031900000","0002400000","119500000","48000000"
"1000028062","01","1","5122","5521","5","2","10","7",,"0272400000",,"0012000000",,"386400000","102000000"
"1000088058","03","1","5220","5232","5","2","10","6",,"0120000000",,"0024000000",,"204000000","60000000"
"1000016298","02","1","7433","1810","5","2","4","3",,"0004000000",,"0002000000",,"24000000","18000000"
"1000112170","01","2","6111","0111","5","1",,,,"0028400000","0000700000","0011300000",,"52000000","11600000"
"1000112170","01","2","6112","0113","4","1",,,"0002000000","0018200000",,"0009900000",,"100000000","69900000"
"1000112170","01","1","6155","1512","4","1","5","7","0020000000","0012500000",,"0012200000",,"45000000","300000"
"1000112170","01","1","6122","0129","5","1","5","7",,"0344000000",,"0007500000",,"451500000","100000000"
"1000052107","02","1","5141","9302","4","2","8","6","0006000000","0012000000","0004000000","0029900000","0004000000","79900000","24000000"
"1000092062","01","1","5220","5222","4","2","4","7","0036000000","0095000000",,"0007000000","0002000000","284000000","144000000"
"1000092062","01","1","6111","0111","4","1","6","4",,"0016500000",,"0020550000",,"79000000","41950000"
