Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"2000164001","01","1","7132","4540","3","10","5","0006000000","0048000000","0006000000","0048000000",,,"6000000","48000000"
"2000164002","01","1","9211","0140","3","10","4","0003000000","0036000000","0003000000","0036000000",,,"3000000","36000000"
"2000200003","01","1","3416","2731","3","9","6","0002860000","0037920000","0002667534","0032010408",,"0003600000","2667534","35610408"
"2000200004","01","1","7241","3120","3","9","6","0003860000","0051520000","0003520867","0042250404",,"0005200000","3520867","47450404"
"2000200005","01","1","3152","2611","3","10","6","0004920000","0064240000","0004425400","0053104800",,"0005200000","4425400","58304800"
"2000164004","01","1","7311","3311","3","8","6","0002985000","0040120000","0002774200","0033290400",,"0004300000","2774200","37590400"
"2000164005","01","1","9314","4521","3","8","7","0004200000","0018900000","0004200000","0018900000",,,"4200000","18900000"
"2000164005","02","2","7501","1724","3",,,"0","0005000000","0","0005000000",,,"0","5000000"
"2000248003","01","1","2320","8021","1","4","6","0003940000","0049780000","0003418400","0041020800",,"0002500000","3418400","43520800"
"2000212005","01","1","9211","0140","3","9","7","0","0013000000","0","0013000000",,,"0","13000000"
"2000212005","01","2","9211","0140","3",,,"0","0002000000","0","0002000000",,,"0","2000000"
"2000176001","01","2","9211","0140","3",,,"0","0002000000","0","0002000000",,,"0","2000000"
"2000272004","01","1","9211","0140","3","8","7","0001500000","0018000000","0001500000","0018000000",,,"1500000","18000000"
"2000224001","01","2","9314","4521","3",,,"0","0002400000","0","0002400000",,,"0","2400000"
"2000224001","01","2","7111","1410","3",,,"0","0009501680","0","0009016104",,,"0","9016104"
"2000224004","03","2","4215","5144","3",,,"0","0015000000","0","0013500000",,,"0","13500000"
"2000224005","01","2","9211","0140","3",,,"0000400000","0002500000","0000400000","0002500000",,,"400000","2500000"
"2000188003","03","1","9314","4521","3","10","2","0000550000","0004500000","0000550000","0004500000",,,"550000","4500000"
"2000220004","01","1","8212","2320","3","10","6","0007800000","0066400000","0006883000","0055064000",,"0004000000","6883000","59064000"
"2000220003","01","1","8212","2695","3","10","6","0003300000","0042600000","0003043000","0036516000",,"0003000000","3043000","39516000"
"2000220003","04","2","7137","4532","3",,,"0","0003000000","0","0003000000",,,"0","3000000"
"2000220001","01","2","7126","4521","3",,,"0","0015000000","0","0015000000",,,"0","15000000"
"2000220001","03","2","7212","2892","3",,,"0","0011979160","0","0011357220",,,"0","11357220"
"2000148003","01","1","9314","4521","3","10","3","0001800000","0021600000","0001800000","0021600000",,,"1800000","21600000"
"2000160001","03","1","9211","0140","3","10","3","0000800000","0002400000","0000800000","0002400000",,,"800000","2400000"
"2000148002","01","2","9211","0140","3",,,"0","0004200000","0","0004200000",,,"0","4200000"
"2000244005","01","1","7122","4521","3","10","4","0002500000","0030000000","0002500000","0030000000",,,"2500000","30000000"
"2000236003","01","1","9211","0140","3","10","7","0002846630","0034159560","0002656125","0031873500",,,"2656125","31873500"
"2000140001","01","1","9211","0140","3","8","3","0002100000","0007000000","0002100000","0007000000",,,"2100000","7000000"
"2000152005","01","1","8324","6023","3","12","6","0004380000","0054560000","0003964600","0046800000",,"0002000000","3964600","48800000"
"2000152001","03","1","9132","7498","3","8","6","0002960000","0038120000","0002752867","0033034404",,"0002600000","2752867","35634404"
"2000152003","01","2","9211","0140","3",,,"0","0021000000","0","0021000000",,,"0","21000000"
"2000236005","01","1","9152","4100","1","15","7","0004382690","0052592280","0003966896","0047602752",,,"3966896","47602752"
"2000188002","01","1","9211","0140","3","10","4","0002200000","0019500000","0002200000","0019500000",,,"2200000","19500000"
"2000248004","01","1","9211","0140","3","7","5","0000750000","0010500000","0000750000","0010500000",,,"750000","10500000"
"2000248005","01","1","2411","7412","3","9","6","0004673682","0059684184","0004404209","0052850508",,"0003600000","4404209","56450508"
"2000140002","01","1","8161","4100","3","10","7","0002700000","0013500000","0002700000","0013500000",,,"2700000","13500000"
"2000140002","01","2","9314","4521","3",,,"0","0009800000","0","0009800000",,,"0","9800000"
"2000140002","03","1","9314","4521","3","10","5","0002600000","0013000000","0002600000","0013000000",,,"2600000","13000000"
"2000140002","03","2","7231","5020","3",,,"0","0005600000","0","0005600000",,,"0","5600000"
"2000140003","01","1","8161","4100","3","10","7","0002000000","0024000000","0002000000","0024000000",,,"2000000","24000000"
"2000140003","04","1","7136","4531","3","9","6","0001500000","0018000000","0001500000","0018000000",,,"1500000","18000000"
"2000200001","01","1","7222","2893","1","8","6","0003867450","0049909400","0003527224","0042326688",,"0003500000","3527224","45826688"
"2000176004","03","1","9314","4521","3","8","2","0000600000","0002000000","0000600000","0002000000",,,"600000","2000000"
"2000188005","01","1","9314","4521","3","8","2","0002100000","0006300000","0002100000","0006300000",,,"2100000","6300000"
