ADDRESS,COL01,COL02,COL03,COL04,COL05,COL06,COL07,COL08,COL09,COL10,COL11,COL12,COL13
"000011002","01","1","6111","0111","2","1",5.5000000000000000e+05,2.6500000000000000e+06,0.0000000000000000e+00,1.3000000000000000e+06,0.0000000000000000e+00,1.2500000000000000e+07,8.0000000000000000e+06
"000011002","01","1","6121","0124","2","1",4.0000000000000000e+04,3.0000000000000000e+06,3.8000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+06,4.4220000000000000e+06
"000011003","01","1","5220","5211","2","2",5.0000000000000000e+05,2.3000000000000000e+07,2.1500000000000000e+06,1.5000000000000000e+05,0.0000000000000000e+00,3.3800000000000000e+07,8.0000000000000000e+06
"000011004","01","1","6111","0111","2","1",0.0000000000000000e+00,1.7250000000000000e+06,0.0000000000000000e+00,7.0000000000000000e+05,0.0000000000000000e+00,7.1000000000000000e+06,4.6750000000000000e+06
"000011004","01","1","6121","0124","2","1",0.0000000000000000e+00,2.7000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4800000000000000e+06,3.7800000000000000e+06
"000011004","03","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011004","03","1","6112","0113","2","1",3.5000000000000000e+06,1.0400000000000000e+06,0.0000000000000000e+00,1.1200000000000000e+06,0.0000000000000000e+00,1.4750000000000000e+07,9.0900000000000000e+06
"000011005","01","1","6111","0111","2","1",1.8000000000000000e+06,7.5520000000000000e+06,1.5000000000000000e+06,5.0000000000000000e+05,0.0000000000000000e+00,2.8300000000000000e+07,1.6948000000000000e+07
"000011005","01","1","6112","0113","2","1",0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+06,7.0000000000000000e+06
"000011005","03","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011005","06","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011005","06","1","6121","0124","2","1",0.0000000000000000e+00,1.2900000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1580000000000000e+07,8.6800000000000000e+06
"000011006","01","1","6111","0111","2","1",1.2000000000000000e+05,6.0200000000000000e+06,0.0000000000000000e+00,4.5000000000000000e+06,0.0000000000000000e+00,5.5000000000000000e+07,4.4360000000000000e+07
"000011006","01","1","6112","0113","2","1",1.6500000000000000e+06,7.0000000000000000e+05,0.0000000000000000e+00,2.5000000000000000e+06,0.0000000000000000e+00,1.4500000000000000e+07,9.6500000000000000e+06
"000011006","01","1","6121","0124","2","1",8.0000000000000000e+05,6.5000000000000000e+06,5.3000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,1.5500000000000000e+07,8.1470000000000000e+06
"000011006","02","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011006","03","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011006","04","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011007","01","1","6111","0111","2","1",0.0000000000000000e+00,4.1700000000000000e+06,1.5000000000000000e+06,5.0000000000000000e+05,0.0000000000000000e+00,1.7900000000000000e+07,1.1730000000000000e+07
"000011007","01","1","6112","0113","2","1",6.0000000000000000e+05,1.4500000000000000e+06,0.0000000000000000e+00,6.0000000000000000e+05,0.0000000000000000e+00,7.0000000000000000e+06,4.3500000000000000e+06
"000011009","01","1","6111","0111","2","1",1.8000000000000000e+05,8.4000000000000000e+05,0.0000000000000000e+00,3.2000000000000000e+05,0.0000000000000000e+00,6.0000000000000000e+06,4.6600000000000000e+06
"000011009","01","1","6112","0113","2","1",1.2000000000000000e+05,3.5000000000000000e+05,0.0000000000000000e+00,1.0700000000000000e+06,0.0000000000000000e+00,6.5000000000000000e+06,4.9600000000000000e+06
"000011010","01","1","6111","0111","2","1",0.0000000000000000e+00,1.4300000000000000e+06,1.2500000000000000e+06,3.5000000000000000e+05,0.0000000000000000e+00,5.7000000000000000e+06,2.6700000000000000e+06
"000011010","01","1","6112","0113","2","1",1.0000000000000000e+05,1.3000000000000000e+06,0.0000000000000000e+00,1.5000000000000000e+05,0.0000000000000000e+00,7.0000000000000000e+06,5.4500000000000000e+06
"000011010","01","1","6121","0124","2","1",0.0000000000000000e+00,3.9500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4400000000000000e+07,1.0450000000000000e+07
"000011010","02","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011013","01","1","3225","3311","2","2",0.0000000000000000e+00,1.3278600000000000e+07,0.0000000000000000e+00,1.6800000000000000e+05,0.0000000000000000e+00,3.7446600000000000e+07,2.4000000000000000e+07
"000011013","01","1","6112","0113","2","1",1.4700000000000000e+06,4.1800000000000000e+05,0.0000000000000000e+00,5.8000000000000000e+05,0.0000000000000000e+00,2.1000000000000000e+07,1.8532000000000000e+07
"000011014","01","1","6111","0112","2","1",3.8500000000000000e+05,2.1960000000000000e+06,6.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,3.6500000000000000e+06,4.1900000000000000e+05
"000011014","01","1","6112","0113","2","1",4.5000000000000000e+05,5.1000000000000000e+05,0.0000000000000000e+00,3.8000000000000000e+05,0.0000000000000000e+00,2.7000000000000000e+07,2.5660000000000000e+07
"000011014","01","1","6121","0124","2","2",0.0000000000000000e+00,9.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0000000000000000e+06,6.0500000000000000e+06
"000011016","01","1","6111","0111","2","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+05,0.0000000000000000e+00,5.1000000000000000e+06,4.6000000000000000e+06
"000011016","02","1","7501","1724","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.0000000000000000e+05,9.0000000000000000e+05
"000011017","01","1","6121","0124","2","1",0.0000000000000000e+00,2.6530000000000000e+07,0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,3.6000000000000000e+07,8.4700000000000000e+06
"000011017","01","1","7438","1731","2","2",5.0000000000000000e+05,1.8000000000000000e+07,4.0000000000000000e+05,1.0000000000000000e+05,0.0000000000000000e+00,2.5000000000000000e+07,6.0000000000000000e+06
"000011017","02","1","7501","1724","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,3.0000000000000000e+05
"000011018","01","1","6121","0124","2","1",8.6000000000000000e+05,1.2000000000000000e+07,3.2000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,1.5050000000000000e+07,2.1580000000000000e+06
"000011018","02","1","6111","0111","2","1",0.0000000000000000e+00,1.9300000000000000e+06,1.4000000000000000e+05,1.2600000000000000e+06,0.0000000000000000e+00,1.1000000000000000e+07,7.6700000000000000e+06
"000011020","01","1","6111","0111","2","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4000000000000000e+06,0.0000000000000000e+00,5.5200000000000000e+06,3.1200000000000000e+06
"000011020","01","1","6121","0124","2","1",0.0000000000000000e+00,4.4400000000000000e+06,0.0000000000000000e+00,1.0000000000000000e+05,0.0000000000000000e+00,5.8000000000000000e+06,1.2600000000000000e+06
"000011025","01","1","1313","4521","1","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+06,8.0000000000000000e+06
"000011028","01","1","6111","0111","2","1",1.5000000000000000e+06,1.1930000000000000e+06,2.1750000000000000e+05,3.0000000000000000e+06,0.0000000000000000e+00,1.1000000000000000e+07,5.0895000000000000e+06
"000011028","01","1","6112","0113","2","1",8.0000000000000000e+05,1.1630000000000000e+06,2.1750000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00,4.1000000000000000e+06,1.4195000000000000e+06
"000011028","01","1","6121","0124","2","1",9.0000000000000000e+05,3.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6150000000000000e+07,3.2050000000000000e+07
"000011030","01","1","8322","6022","2","2",0.0000000000000000e+00,7.1650000000000000e+05,4.2300000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,3.6000000000000000e+06,2.4605000000000000e+06
"000011031","01","1","5220","5238","2","2",0.0000000000000000e+00,1.3500000000000000e+08,0.0000000000000000e+00,2.6000000000000000e+06,1.9000000000000000e+06,1.5525000000000000e+08,1.5750000000000000e+07
"000011031","01","1","6121","0124","2","1",0.0000000000000000e+00,6.2500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2760000000000000e+07,6.5100000000000000e+06
"000011032","01","1","6111","0111","2","1",8.0000000000000000e+05,1.3500000000000000e+06,0.0000000000000000e+00,6.7000000000000000e+05,0.0000000000000000e+00,5.7000000000000000e+06,2.8800000000000000e+06
"000011032","01","1","6121","0124","2","1",7.0000000000000000e+05,7.8300000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4540000000000000e+07,6.0100000000000000e+06
"000011033","01","1","7221","2893","2","2",0.0000000000000000e+00,2.5000000000000000e+05,3.0000000000000000e+04,2.0000000000000000e+04,0.0000000000000000e+00,2.3000000000000000e+06,2.0000000000000000e+06
"000011035","01","1","6111","0111","2","1",0.0000000000000000e+00,4.2500000000000000e+05,0.0000000000000000e+00,2.3000000000000000e+05,0.0000000000000000e+00,4.5000000000000000e+06,3.8450000000000000e+06
"000011035","01","1","6121","0124","2","1",0.0000000000000000e+00,5.1000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+06,1.4900000000000000e+06
"000011035","02","1","7501","1724","2","2",0.0000000000000000e+00,3.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+05,5.0000000000000000e+05
"000011036","01","1","5220","5211","2","2",0.0000000000000000e+00,3.5000000000000000e+07,8.0000000000000000e+04,2.8500000000000000e+06,0.0000000000000000e+00,4.5930000000000000e+07,8.0000000000000000e+06
"000011036","04","1","7501","1724","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1300000000000000e+06,1.1300000000000000e+06
"000011036","05","1","6111","0111","2","1",2.4000000000000000e+05,1.0900000000000000e+06,0.0000000000000000e+00,1.1800000000000000e+06,0.0000000000000000e+00,1.2200000000000000e+07,9.6900000000000000e+06
"000011036","05","1","6121","0124","2","1",4.8000000000000000e+04,3.5250000000000000e+06,2.0000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,4.5000000000000000e+06,9.0700000000000000e+05
"000011036","06","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011037","01","1","6111","0111","2","1",0.0000000000000000e+00,3.9500000000000000e+06,1.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.4050000000000000e+07,8.9000000000000000e+06
"000011037","01","1","6112","0113","2","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000000e+05,0.0000000000000000e+00,5.0000000000000000e+06,4.6000000000000000e+06
"000011037","01","1","6121","0124","2","1",8.0000000000000000e+06,2.0800000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7700000000000000e+07,2.8900000000000000e+07
"000011038","01","1","6111","0111","2","1",0.0000000000000000e+00,7.5000000000000000e+05,0.0000000000000000e+00,4.2000000000000000e+05,0.0000000000000000e+00,3.9000000000000000e+06,2.7300000000000000e+06
"000011038","01","1","6121","0124","2","1",2.5000000000000000e+05,1.1500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3000000000000000e+06,3.9000000000000000e+06
"000011039","01","1","7243","5260","2","2",0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2000000000000000e+06,1.2000000000000000e+06
"000011040","01","1","6121","0124","2","1",4.0000000000000000e+05,2.6500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3500000000000000e+06,2.3000000000000000e+06
"000011040","02","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000011040","03","1","7501","1724","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8000000000000000e+05,3.8000000000000000e+05
"000012001","01","1","7141","4540","2","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7850000000000000e+07,1.7850000000000000e+07
"000012002","01","1","6121","0124","1","1",0.0000000000000000e+00,2.1000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2500000000000000e+06,1.1500000000000000e+06
"000012002","02","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012004","01","1","6112","0113","2","1",1.8100000000000000e+06,3.3500000000000000e+06,6.2500000000000000e+05,1.9800000000000000e+06,0.0000000000000000e+00,1.2000000000000000e+07,4.2350000000000000e+06
"000012004","01","1","6111","0111","2","1",6.5000000000000000e+05,1.8150000000000000e+06,3.5000000000000000e+05,1.3450000000000000e+06,0.0000000000000000e+00,8.5500000000000000e+06,4.3900000000000000e+06
"000012004","01","1","6121","0124","2","1",0.0000000000000000e+00,3.6000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4250000000000000e+07,1.0650000000000000e+07
"000012005","01","2","9112","5259","2","2",0.0000000000000000e+00,1.3500000000000000e+07,1.2000000000000000e+04,2.0000000000000000e+04,0.0000000000000000e+00,1.7032000000000000e+07,3.5000000000000000e+06
"000012007","01","1","6121","0124","2","1",4.5000000000000000e+04,2.2250000000000000e+06,1.8000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,4.8800000000000000e+06,2.5920000000000000e+06
"000012007","02","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012008","01","1","6121","0124","2","1",1.5000000000000000e+05,2.8500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000000e+06,1.0000000000000000e+06
"000012008","03","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012010","01","1","6111","0111","2","1",0.0000000000000000e+00,1.2100000000000000e+06,0.0000000000000000e+00,1.4100000000000000e+06,0.0000000000000000e+00,9.8500000000000000e+06,7.2300000000000000e+06
"000012011","01","1","6112","0113","2","1",1.3000000000000000e+06,1.5500000000000000e+06,0.0000000000000000e+00,3.6000000000000000e+06,0.0000000000000000e+00,1.8500000000000000e+07,1.2050000000000000e+07
"000012011","01","1","6111","0111","2","1",1.2000000000000000e+05,8.9000000000000000e+05,0.0000000000000000e+00,1.6000000000000000e+06,0.0000000000000000e+00,5.8000000000000000e+06,3.1900000000000000e+06
"000012011","01","1","6121","0124","2","1",1.4000000000000000e+05,1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+06,8.6000000000000000e+05
"000012012","01","1","6112","0113","2","1",5.0000000000000000e+05,7.2000000000000000e+05,0.0000000000000000e+00,4.2000000000000000e+05,0.0000000000000000e+00,4.0000000000000000e+06,2.3600000000000000e+06
"000012014","01","1","5220","5129","2","2",0.0000000000000000e+00,8.0000000000000000e+06,0.0000000000000000e+00,6.0000000000000000e+06,0.0000000000000000e+00,2.3000000000000000e+07,9.0000000000000000e+06
"000012014","01","1","6112","0113","2","1",1.4000000000000000e+06,2.0200000000000000e+06,0.0000000000000000e+00,1.9500000000000000e+06,0.0000000000000000e+00,1.6000000000000000e+07,1.0630000000000000e+07
"000012015","01","1","5220","5211","2","2",0.0000000000000000e+00,5.8370000000000000e+07,1.6800000000000000e+05,5.3000000000000000e+05,0.0000000000000000e+00,6.8893000000000000e+07,9.8250000000000000e+06
"000012015","01","1","6111","0111","2","1",2.4000000000000000e+05,1.2000000000000000e+06,0.0000000000000000e+00,1.2600000000000000e+06,0.0000000000000000e+00,6.8500000000000000e+06,4.1500000000000000e+06
"000012015","01","1","6112","0113","2","1",5.2000000000000000e+05,1.3800000000000000e+06,6.0000000000000000e+04,1.4300000000000000e+06,0.0000000000000000e+00,8.1000000000000000e+06,4.7100000000000000e+06
"000012015","01","1","6121","0124","2","1",4.5000000000000000e+05,6.0000000000000000e+06,4.0000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,1.4120000000000000e+07,7.6300000000000000e+06
"000012015","02","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012015","04","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012016","01","1","6111","0111","2","1",4.0000000000000000e+05,1.7200000000000000e+07,8.2000000000000000e+05,7.0000000000000000e+06,0.0000000000000000e+00,5.5000000000000000e+07,2.9580000000000000e+07
"000012016","01","1","8324","6023","2","2",0.0000000000000000e+00,9.4500000000000000e+06,8.0000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,1.7330000000000000e+07,7.8000000000000000e+06
"000012016","03","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012018","01","1","6111","0111","2","1",0.0000000000000000e+00,6.0000000000000000e+05,0.0000000000000000e+00,3.5000000000000000e+05,0.0000000000000000e+00,2.7000000000000000e+06,1.7500000000000000e+06
"000012020","01","1","7218","2930","1","2",5.2000000000000000e+07,7.5900000000000000e+08,9.5000000000000000e+06,3.4000000000000000e+07,2.2000000000000000e+07,9.1400000000000000e+08,3.7500000000000000e+07
"000012021","01","1","6111","0111","2","1",2.2000000000000000e+05,1.6600000000000000e+06,0.0000000000000000e+00,1.4500000000000000e+06,0.0000000000000000e+00,6.6500000000000000e+06,3.3200000000000000e+06
"000012021","01","1","6121","0124","2","1",4.0000000000000000e+04,2.0000000000000000e+06,1.5000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,3.8000000000000000e+06,1.7450000000000000e+06
"000012023","01","1","8322","6023","2","2",0.0000000000000000e+00,7.8500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4150000000000000e+07,6.3000000000000000e+06
"000012025","01","1","6121","0124","2","1",1.7000000000000000e+05,2.9000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5900000000000000e+06,2.5200000000000000e+06
"000012030","05","1","5220","5236","2","2",0.0000000000000000e+00,1.5000000000000000e+06,1.7000000000000000e+05,3.7000000000000000e+05,0.0000000000000000e+00,4.4500000000000000e+06,2.4100000000000000e+06
"000012031","01","1","6111","0111","2","1",0.0000000000000000e+00,6.3000000000000000e+05,0.0000000000000000e+00,2.1300000000000000e+06,0.0000000000000000e+00,9.4000000000000000e+06,6.6400000000000000e+06
"000012031","01","1","6121","0124","2","1",2.9000000000000000e+05,2.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9000000000000000e+06,1.6100000000000000e+06
"000012031","02","1","7501","1724","2","2",0.0000000000000000e+00,5.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8000000000000000e+06,3.3000000000000000e+06
"000012032","01","1","7501","1724","2","2",0.0000000000000000e+00,3.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+06,1.2000000000000000e+06
"000012033","01","1","6111","0111","2","1",0.0000000000000000e+00,1.1550000000000000e+06,0.0000000000000000e+00,2.3400000000000000e+06,0.0000000000000000e+00,1.3500000000000000e+07,1.0005000000000000e+07
"000012033","01","1","6121","0124","2","1",3.5000000000000000e+05,3.2000000000000000e+06,2.4000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,5.0700000000000000e+06,1.4960000000000000e+06
"000012033","02","1","7501","1724","2","2",0.0000000000000000e+00,7.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000000e+06,3.3000000000000000e+06
"000012034","01","1","6111","0111","2","1",0.0000000000000000e+00,2.4200000000000000e+06,0.0000000000000000e+00,2.0700000000000000e+06,0.0000000000000000e+00,1.2300000000000000e+07,7.8100000000000000e+06
"000012034","01","1","6121","0124","2","1",3.6000000000000000e+05,2.1000000000000000e+06,3.0000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,6.6200000000000000e+06,4.1300000000000000e+06
"000012034","03","2","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012034","04","1","7501","1724","2","2",0.0000000000000000e+00,7.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6000000000000000e+06,2.9000000000000000e+06
"000012034","05","1","7501","1724","3","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012034","06","1","7501","1724","3","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012035","01","1","7501","1724","2","2",0.0000000000000000e+00,7.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+06,2.8000000000000000e+06
"000012036","01","1","6111","0111","2","1",0.0000000000000000e+00,2.2100000000000000e+06,0.0000000000000000e+00,8.6000000000000000e+05,0.0000000000000000e+00,1.3300000000000000e+07,1.0230000000000000e+07
"000012036","01","1","6121","0124","2","1",8.0000000000000000e+04,3.1000000000000000e+06,3.0000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,6.6500000000000000e+06,3.4400000000000000e+06
"000012036","04","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012037","01","1","6111","0111","2","1",2.5000000000000000e+05,8.9000000000000000e+05,0.0000000000000000e+00,1.2000000000000000e+06,0.0000000000000000e+00,7.9000000000000000e+06,5.5600000000000000e+06
"000012039","01","1","6121","0124","1","1",0.0000000000000000e+00,8.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5000000000000000e+06,1.7000000000000000e+06
"000012040","01","1","6111","0111","2","1",3.0000000000000000e+05,3.1840000000000000e+06,0.0000000000000000e+00,6.8000000000000000e+05,0.0000000000000000e+00,1.7200000000000000e+07,1.3036000000000000e+07
"000012040","01","1","6121","0124","2","1",1.4500000000000000e+05,2.3500000000000000e+06,1.4000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,7.9000000000000000e+06,5.3910000000000000e+06
"000012040","02","1","6121","0124","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012040","03","1","7501","1724","2","2",0.0000000000000000e+00,3.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0000000000000000e+05,4.0000000000000000e+05
"000012040","04","1","7501","1724","3","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000012040","05","1","6111","0111","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"000013002","01","1","7241","5260","2","2",0.0000000000000000e+00,3.8000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3500000000000000e+06,1.9700000000000000e+06
