Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"2000153067","01","1","6111","0111","1","1","10","5","0004000000","0003250000",,"0005400000",,"26000000","13350000"
"2000153067","05","1","6111","0111","3","1","5","5",,,,,,,"0"
"2000153067","01","1","6112","0113","2","1","5","4",,"0000700000",,"0002100000",,"7700000","4900000"
"2000153062","03","1","6111","0111","2","1","8","5",,"0007800000","0001400000","0000250000",,"20000000","10550000"
"2000153062","03","1","6121","0124","2","1","4","7",,"0015000000",,,,"24200000","9200000"
"2000021010","02","1","8331","0140","2","1","3","5",,"0011000000","0003000000",,,"21000000","7000000"
"2000021010","02","1","6111","0111","2","1","8","7",,"0048000000","0002000000","0010500000",,"70000000","9500000"
"2000021010","02","1","6121","0124","2","1","3","7",,"0022250000",,"0004250000",,"62600000","36100000"
"2000057160","01","1","6111","0111","2","1","8","7",,"0011800000",,"0039600000",,"75000000","23600000"
"2000057160","01","1","6121","0124","2","1","4","7","0000200000","0030300000",,,,"33500000","3000000"
"2000057160","03","1","6111","0111","3","1","6","5",,,,,,,"0"
"2000057156","01","1","6121","0124","1","1","5","7","0240000000","0031400000",,"0030900000",,"1635000000","1332700000"
"2000153063","01","1","7134","4521","2","2","7","5",,"0020000000","0000500000","0005000000",,"61500000","36000000"
"2000153063","01","1","6111","0111","2","1","7","3",,"0007800000","0001400000","0000250000",,"20000000","10550000"
"2000153057","01","1","6111","0111","2","1","5","6",,"0007200000",,"0001000000",,"21000000","12800000"
"2000153057","01","1","6112","0113","2","1","4","7","0020000000","0003000000",,"0001000000",,"90000000","66000000"
"2000153057","01","1","6121","0124","2","1","4","4","0007000000","0000200000",,,,"24700000","17500000"
"2000105231","01","1","6121","0124","2","1","3","7","0000270000","0006200000",,,,"10000000","3530000"
"2000105231","04","1","6121","0124","3","1","6","7",,,,,,,"0"
"2000021013","01","1","6111","0111","1","1","10","7","0001000000","0024970000",,"0009700000",,"90000000","54330000"
"2000021013","01","1","6121","0124","2","1","5","7",,"0171220000",,"0005000000",,"7000000","-169220000"
"2000021013","03","1","6111","0111","3","1","7","4",,,,,,,"0"
"2000129107","01","1","6121","0124","2","1","5","7","0002100000","0010000000",,,,"22000000","9900000"
"2000129107","01","1","6112","0113","2","1","5","4","0001600000","0001700000",,"0000500000",,"12000000","8200000"
"2000129107","01","1","6111","0111","2","1","5","7","0001000000","0001500000",,"0002500000",,"10000000","5000000"
"2000153056","01","1","6111","0111","2","1","10","7",,"0003840000","0000300000","0005100000",,"17000000","7760000"
"2000069150","04","1","7241","5020","1","2","10","6","0002000000","0002500000",,"0000600000",,"15000000","9900000"
"2000149069","01","1","6121","0124","1","1","6","5",,"0001500000",,,,"8320000","6820000"
"2000077206","01","1","7221","2811","2","2","6","7",,"0020000000","0002900000","0001500000",,"43200000","18800000"
"2000033055","01","1","6121","0124","2","1","4","7","0002500000","0009250000",,,,"21020000","9270000"
"2000021004","01","1","6121","0124","2","1","5","7",,"0030200000",,,,"42400000","12200000"
"2000021004","01","1","6111","0111","2","1","6","5",,"0005500000","0000800000","0003500000",,"20000000","10200000"
"2000045115","01","1","6112","0113","1","1","2","7","0002000000",,,"0004100000",,"12000000","5900000"
"2000057168","01","1","6111","0111","1","1","10","7","0005000000","0015570000",,"0017600000",,"85000000","46830000"
"2000165063","01","1","6112","0113","2","1","10","7","0006000000","0004160000",,"0005000000",,"30000000","14840000"
"2000093014","01","1","6111","0111","1","1","7","7","0010000000","0022000000",,"0006000000",,"60000000","22000000"
"2000093014","02","1","6121","0124","2","1","2","7",,"0004000000","0000050000",,,"59200000","55150000"
"2000093014","01","1","6123","0127","2","1","1","3",,"0000300000",,,,"5000000","4700000"
"2000065111","01","1","6121","0124","2","1","6","7",,"0013600000",,"0000900000",,"17550000","3050000"
"2000045123","01","1","6112","0113","2","1","5","7",,"0006380000",,"0001340000",,"23500000","15780000"
"2000065114","01","1","6121","0124","2","1","8","7","0002000000","0004000000",,,,"13000000","7000000"
"2000065109","01","1","6111","0111","2","1","8","4",,"0000850000",,"0002350000",,"8000000","4800000"
"2000065109","01","1","6121","0124","2","1","1","7",,"0005000000",,,,"11550000","6550000"
