ADDRESS,COL01,COL02,COL03,COL04,COL05,COL06,COL07,COL08,COL09,COL10,COL11,COL12,COL13
"100092072","03","1","6113","0112","3","1",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100012020","01","1","9112","5259","2","2",0.0000000000000000e+00,3.1750000000000000e+07,0.0000000000000000e+00,2.6400000000000000e+06,0.0000000000000000e+00,5.3590000000000000e+07,1.9200000000000000e+07
"100062065","03","1","5220","5211","1","2",2.6400000000000000e+06,6.5000000000000000e+07,1.3700000000000000e+06,8.1000000000000000e+06,1.1500000000000000e+06,1.2026000000000000e+08,4.2000000000000000e+07
"100012004","03","1","5220","5223","2","2",0.0000000000000000e+00,4.4000000000000000e+07,2.5500000000000000e+06,3.5000000000000000e+05,0.0000000000000000e+00,5.5400000000000000e+07,8.5000000000000000e+06
"100012032","01","1","7141","4540","1","2",9.4500000000000000e+06,8.1500000000000000e+06,1.2000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,4.3370000000000000e+07,2.5650000000000000e+07
"100042050","01","1","7218","5020","2","2",0.0000000000000000e+00,3.0000000000000000e+06,1.2000000000000000e+05,1.8000000000000000e+05,3.6000000000000000e+05,2.3410000000000000e+07,1.9750000000000000e+07
"100042049","01","1","8322","6021","2","2",0.0000000000000000e+00,1.1000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+06,6.9000000000000000e+06
"100012002","01","1","5220","5145","2","2",0.0000000000000000e+00,5.8500000000000000e+07,6.5000000000000000e+04,1.1280000000000000e+06,1.1500000000000000e+06,1.5156300000000000e+08,9.0720000000000000e+07
"100062066","01","1","8322","6021","2","2",0.0000000000000000e+00,8.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7500000000000000e+07,9.0000000000000000e+06
"100062052","01","1","7136","4531","2","2",0.0000000000000000e+00,3.5000000000000000e+05,4.8000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,4.5000000000000000e+06,3.6700000000000000e+06
"100012036","01","1","6112","0113","2","1",1.3000000000000000e+06,3.7800000000000000e+06,0.0000000000000000e+00,1.7000000000000000e+06,0.0000000000000000e+00,3.5000000000000000e+07,2.8220000000000000e+07
"100012040","01","1","8322","6023","2","2",0.0000000000000000e+00,2.1500000000000000e+06,1.6000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,6.3000000000000000e+06,3.9900000000000000e+06
"100012023","01","1","8324","6023","2","2",0.0000000000000000e+00,3.9675000000000000e+06,4.1800000000000000e+06,5.5000000000000000e+05,0.0000000000000000e+00,3.2697500000000000e+07,2.4000000000000000e+07
"100012010","01","1","8322","6021","2","2",0.0000000000000000e+00,3.8500000000000000e+05,6.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,2.8500000000000000e+06,1.8150000000000000e+06
"100062069","01","1","8322","6022","2","2",0.0000000000000000e+00,8.2125000000000000e+06,1.8700000000000000e+06,2.5000000000000000e+05,1.5300000000000000e+06,3.8262500000000000e+07,2.6400000000000000e+07
"100012006","01","1","5220","5234","2","2",0.0000000000000000e+00,6.8000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.3000000000000000e+07,1.5000000000000000e+07
"100062051","01","1","8324","6023","2","2",0.0000000000000000e+00,5.8275000000000000e+06,9.1600000000000000e+06,2.1500000000000000e+06,7.8000000000000000e+05,5.3917500000000000e+07,3.6000000000000000e+07
"100062053","01","1","7501","1724","2","2",0.0000000000000000e+00,4.2000000000000000e+05,4.0000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,1.9500000000000000e+06,1.4900000000000000e+06
"100012027","06","1","8322","6023","2","2",0.0000000000000000e+00,1.9600000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7000000000000000e+05,4.7400000000000000e+05
"100062058","04","1","5141","9302","2","2",0.0000000000000000e+00,1.2300000000000000e+05,4.1000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+05,5.8600000000000000e+05
"100032043","01","1","7437","1721","1","2",1.9476000000000000e+07,1.8500000000000000e+07,4.5000000000000000e+05,9.0000000000000000e+05,0.0000000000000000e+00,8.2826000000000000e+07,4.3500000000000000e+07
"100032045","01","1","6112","0113","1","1",1.1550000000000000e+07,3.6500000000000000e+06,1.9000000000000000e+05,8.5000000000000000e+05,0.0000000000000000e+00,3.6790000000000000e+07,2.0550000000000000e+07
"100013023","01","1","5220","5211","2","2",0.0000000000000000e+00,4.5000000000000000e+06,0.0000000000000000e+00,2.5000000000000000e+05,0.0000000000000000e+00,5.9500000000000000e+06,1.2000000000000000e+06
"100063051","01","1","5220","5211","2","2",0.0000000000000000e+00,3.4000000000000000e+07,0.0000000000000000e+00,2.0000000000000000e+06,0.0000000000000000e+00,4.7500000000000000e+07,1.1500000000000000e+07
"100013010","01","1","8322","6021","2","2",0.0000000000000000e+00,1.2000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+07,2.3000000000000000e+07
"100073067","01","1","5220","5211","2","2",0.0000000000000000e+00,3.8000000000000000e+07,1.4600000000000000e+06,5.3000000000000000e+05,0.0000000000000000e+00,7.1015000000000000e+07,3.1025000000000000e+07
"100013036","01","1","6111","0112","2","1",1.2000000000000000e+05,8.8000000000000000e+04,0.0000000000000000e+00,7.0000000000000000e+04,0.0000000000000000e+00,4.7300000000000000e+06,4.4520000000000000e+06
"100013007","03","2","8322","6021","2","2",0.0000000000000000e+00,4.9300000000000000e+06,1.3500000000000000e+06,1.7000000000000000e+05,0.0000000000000000e+00,1.7935000000000000e+07,1.1485000000000000e+07
"100013040","01","1","5220","5211","2","2",0.0000000000000000e+00,3.5000000000000000e+06,0.0000000000000000e+00,9.0000000000000000e+04,0.0000000000000000e+00,8.9900000000000000e+06,5.4000000000000000e+06
"100013040","02","1","7442","1920","2","2",0.0000000000000000e+00,1.6000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+06,2.8400000000000000e+06
"100013001","02","1","7501","1724","2","2",0.0000000000000000e+00,3.6000000000000000e+05,4.0000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,1.9000000000000000e+06,1.5000000000000000e+06
"100063062","01","1","5220","5238","2","2",0.0000000000000000e+00,6.0000000000000000e+07,0.0000000000000000e+00,1.8000000000000000e+06,7.0000000000000000e+05,8.0500000000000000e+07,1.8000000000000000e+07
"100013033","01","1","5220","5211","2","2",0.0000000000000000e+00,3.5000000000000000e+06,7.2000000000000000e+05,6.8000000000000000e+05,0.0000000000000000e+00,2.6788000000000000e+07,2.1888000000000000e+07
"100013034","01","1","7212","2811","2","2",1.0000000000000000e+06,1.5000000000000000e+07,0.0000000000000000e+00,7.0000000000000000e+06,0.0000000000000000e+00,3.9000000000000000e+07,1.6000000000000000e+07
"100013034","03","1","7212","2811","3","2",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100043049","01","1","6111","0111","2","1",5.0000000000000000e+06,3.0350000000000000e+06,7.3000000000000000e+05,3.0700000000000000e+06,0.0000000000000000e+00,5.6400000000000000e+07,4.4565000000000000e+07
"100013019","01","1","7218","5020","2","2",1.7000000000000000e+07,2.0000000000000000e+07,1.4500000000000000e+06,4.0000000000000000e+06,6.5000000000000000e+05,9.5100000000000000e+07,5.2000000000000000e+07
"100063064","01","1","6112","0113","2","1",4.8000000000000000e+06,6.2000000000000000e+05,0.0000000000000000e+00,2.7500000000000000e+06,0.0000000000000000e+00,1.5500000000000000e+07,7.3300000000000000e+06
