ADDRESS,COL01,COL02,COL03,COL04,COL05,COL06,COL07,COL08,COL09,COL10,COL11,COL12,COL13
"100051052","01","1","4190","7512","1",1.8738500000000000e+06,2.4086200000000000e+07,1.6828190000000000e+06,2.0193828000000000e+07,0.0000000000000000e+00,1.6000000000000000e+06,1.6828190000000000e+06,2.1793828000000000e+07
"100051054","02","1","7417","1545","3",4.0000000000000000e+05,4.9500000000000000e+06,4.0000000000000000e+05,4.9500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000000e+05,4.9500000000000000e+06
"100011007","01","1","3475","9241","3",2.2500000000000000e+06,3.1250000000000000e+07,2.1059000000000000e+06,2.5270800000000000e+07,0.0000000000000000e+00,4.2500000000000000e+06,2.1059000000000000e+06,2.9520800000000000e+07
"100011017","01","1","8161","4010","1",3.4880000000000000e+06,4.4856000000000000e+07,3.1795320000000000e+06,3.8154384000000000e+07,0.0000000000000000e+00,3.0000000000000000e+06,3.1795320000000000e+06,4.1154384000000000e+07
"100011019","02","1","2320","8021","1",2.4376530000000000e+06,3.1251836000000000e+07,2.2116320000000000e+06,2.6539584000000000e+07,0.0000000000000000e+00,2.0000000000000000e+06,2.2116320000000000e+06,2.8539584000000000e+07
"100011014","01","1","9132","6519","1",1.8840000000000000e+07,2.4108000000000000e+07,1.7680000000000000e+06,2.1216000000000000e+07,0.0000000000000000e+00,1.5000000000000000e+06,1.7680000000000000e+06,2.2716000000000000e+07
"100011009","01","1","5122","2812","1",3.7443740000000000e+06,5.1432488000000000e+07,3.3802340000000000e+06,4.0562808000000000e+07,0.0000000000000000e+00,6.5000000000000000e+06,3.3802340000000000e+06,4.7062808000000000e+07
"100011018","03","1","2320","8021","1",2.1159060000000000e+06,2.6390870000000000e+07,1.9333750000000000e+06,2.3200500000000000e+07,0.0000000000000000e+00,1.0000000000000000e+06,1.9333750000000000e+06,2.4200500000000000e+07
"100061057","01","1","1229","8010","1",2.3582000000000000e+06,2.9998400000000000e+07,2.1459620000000000e+06,2.5751544000000000e+07,0.0000000000000000e+00,1.7000000000000000e+06,2.1459620000000000e+06,2.7451544000000000e+07
"100091072","01","1","7126","4524","3",0.0000000000000000e+00,1.0800000000000000e+07,0.0000000000000000e+00,1.0800000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0800000000000000e+07
"100011011","01","1","4134","3520","3",2.8586000000000000e+06,3.9133200000000000e+07,2.3375360000000000e+06,2.8050432000000000e+07,0.0000000000000000e+00,4.8300000000000000e+06,2.3375360000000000e+06,3.2880432000000000e+07
"100061064","01","1","4134","2429","3",1.6245120000000000e+06,2.1794144000000000e+07,1.5526660000000000e+06,1.8631992000000000e+07,0.0000000000000000e+00,2.3000000000000000e+06,1.5526660000000000e+06,2.0931992000000000e+07
"100061060","01","1","2320","8021","1",2.6452230000000000e+06,3.3592676000000000e+07,2.4071530000000000e+06,2.8885836000000000e+07,0.0000000000000000e+00,1.8500000000000000e+06,2.4071530000000000e+06,3.0735836000000000e+07
"100061060","02","1","2331","8010","1",1.8892500000000000e+06,2.3871000000000000e+07,1.7192180000000000e+06,2.0630616000000000e+07,0.0000000000000000e+00,1.2000000000000000e+06,1.7192180000000000e+06,2.1830616000000000e+07
"100061069","05","1","9320","3150","3",1.5000000000000000e+06,1.9700000000000000e+07,1.4213340000000000e+06,1.7056008000000000e+07,0.0000000000000000e+00,1.7000000000000000e+06,1.4213340000000000e+06,1.8756008000000000e+07
"100061070","01","1","1210","2511","3",2.5586000000000000e+06,3.3003200000000000e+07,2.2053500000000000e+06,2.6464200000000000e+07,0.0000000000000000e+00,2.3000000000000000e+06,2.2053500000000000e+06,2.8764200000000000e+07
"100061070","02","1","2331","8010","1",1.8931870000000000e+06,2.4318244000000000e+07,1.7549940000000000e+06,2.1059928000000000e+07,0.0000000000000000e+00,1.6000000000000000e+06,1.7549940000000000e+06,2.2659928000000000e+07
"100011012","01","1","2310","7522","1",2.0785200000000000e+06,1.2471120000000000e+07,2.0000000000000000e+06,1.2000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+06,1.2000000000000000e+07
"100011012","01","2","5169","7522","1",0.0000000000000000e+00,2.7600000000000000e+07,0.0000000000000000e+00,2.7600000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7600000000000000e+07
"100011013","01","1","7222","2811","3",1.3573000000000000e+06,1.8637600000000000e+07,1.2914660000000000e+06,1.5497592000000000e+07,0.0000000000000000e+00,2.3500000000000000e+06,1.2914660000000000e+06,1.7847592000000000e+07
"100061062","01","1","9320","1519","3",1.5824000000000000e+06,2.0438800000000000e+07,1.5141260000000000e+06,1.8169512000000000e+07,0.0000000000000000e+00,1.4500000000000000e+06,1.5141260000000000e+06,1.9619512000000000e+07
"100061066","03","1","8324","6023","3",1.5000000000000000e+06,1.3000000000000000e+07,1.5000000000000000e+06,1.3000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+06,1.3000000000000000e+07
"100061067","05","1","9314","4522","3",3.0000000000000000e+05,7.7000000000000000e+06,3.0000000000000000e+05,7.2000000000000000e+06,0.0000000000000000e+00,5.0000000000000000e+05,3.0000000000000000e+05,7.7000000000000000e+06
"100061067","06","1","9132","5234","3",1.5000000000000000e+05,2.2500000000000000e+06,1.5000000000000000e+05,2.2500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+05,2.2500000000000000e+06
