Address,DYCOL01,DYCOL02,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08,DYCOL09,DYCOL10,DYCOL11,DYCOL12,DYCOL13,DYCOL14,DYCOL15
"100041054","01","1","8322","6023","2","4","5","2",,"0003066000","0001250000","0000380000",,"0010046000","5350000"
"100091076","01","1","7438","1731","2","12","6","2","0014000000","0100000000","0000900000","0003650000",,"0149750000","31200000"
"100091079","01","1","8322","6021","2","12","7","2",,"0009760000","0002130000","0000450000",,"0043365000","31025000"
"100061066","01","1","5220","5147","2","12","7","2",,"0058000000",,,,"0091000000","33000000"
"100091078","01","1","7438","1731","1","9","6","2","0020000000","0108000000","0000500000","0003000000","0000850000","0168850000","36500000"
"100041053","01","1","8322","6021","2","5","6","2",,"0004571200","0000820000","0000160000","0001250000","0012075000","5273800"
"100091080","01","1","7231","5023","2","9","7","2",,"0013700000","0002250000","0002390000",,"0058590000","40250000"
"100091080","03","1","7231","5023","3","9","7","2",,,,,,,"0"
"100091077","01","1","7438","1731","2","6","5","2",,"0052000000","0000400000","0002750000",,"0076750000","21600000"
"100091077","03","1","3134","7494","2","10","6","2",,"0068000000","0003700000","0003780000",,"0095480000","20000000"
"100011037","01","1","5220","5147","2","6","7","2",,"0008000000",,,,"0018000000","10000000"
"100011037","03","2","5220","5147","2","1",,"2",,"0003000000",,,,"0004000000","1000000"
"100061071","01","1","7231","5023","2","12","6","2",,"0003000000","0000850000","0001800000",,"0041410000","35760000"
"100011044","01","1","5220","5211","2","12","6","2",,"0040000000","0000870000","0001350000",,"0080140000","37920000"
"100041048","01","1","8322","6022","2","12","7","2",,"0009670000","0002430000",,"0000350000","0037800000","25350000"
"100011004","01","1","7136","4531","2","4","3","2",,"0000350000","0000050000",,,"0004000000","3600000"
"100011016","01","1","7243","5264","2","9","6","2",,"0007500000","0000054000","0010680000",,"0036474000","18240000"
"100011018","02","1","3226","8515","2","8","6","2",,"0002000000",,"0016300000",,"0043500000","25200000"
"100061061","01","1","5220","5279","2","9","6","2",,"0003850000","0000150000","0006000000",,"0025200000","15200000"
"100011033","01","1","8322","6022","2","11","7","2",,"0008424000","0002150000","0000390000",,"0040364000","29400000"
"100061063","01","1","6112","0113","2","7","6","1","0004700000","0003450000",,"0026800000",,"0060000000","25050000"
"100061062","01","1","7433","1810","2","5","5","2",,"0000250000","0000170000",,,"0006620000","6200000"
"100061073","01","2","8322","6021","2",,,"2",,"0008000000",,,,"0023000000","15000000"
"100041051","01","1","6121","0124","2","4","7","1","0000070000","0001000000","0000020000",,,"0004150000","3060000"
"100041051","01","1","6111","0111","2","4","7","1","0000600000","0001680000",,"0001650000",,"0012000000","8070000"
